REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1BMLP000,CO2EQ,1,2020,0.000351039014004
Globe,C1BMLP000,CO2EQ,1,2022,0.0005459604099999999
Globe,C1BMLP000,CO2EQ,1,2023,1.68197465734e-06
Globe,C1BMLP000,CO2EQ,1,2024,6.4550349671e-06
Globe,C1BMLP000,CO2EQ,1,2025,0.000294550674908
Globe,C1BMLP000,CO2EQ,1,2026,0.00014365805392330003
Globe,C1BMLP000,CO2EQ,1,2027,1.34185657e-05
Globe,C1BMLP000,CO2EQ,1,2028,3.14246438218e-05
Globe,C1BMLP000,WATER,1,2010,0.006297150370679168
Globe,C1BMLP000,WATER,1,2011,0.029424725439999994
Globe,C1BMLP000,WATER,1,2012,0.03035825804
Globe,C1BMLP000,WATER,1,2013,0.028145776116127997
Globe,C1BMLP000,WATER,1,2014,0.026057323481288003
Globe,C1BMLP000,WATER,1,2015,0.024090727940136003
Globe,C1BMLP000,WATER,1,2016,0.022069166500128
Globe,C1BMLP000,WATER,1,2017,0.020206368906152
Globe,C1BMLP000,WATER,1,2018,0.018484922911312
Globe,C1BMLP000,WATER,1,2019,0.016902086089635997
Globe,C1BMLP000,WATER,1,2020,0.015445716616176
Globe,C1BMLP000,WATER,1,2022,0.02402225804
Globe,C1BMLP000,WATER,1,2023,7.400688492295999e-05
Globe,C1BMLP000,WATER,1,2024,0.00028402153855239997
Globe,C1BMLP000,WATER,1,2025,0.012960229695952001
Globe,C1BMLP000,WATER,1,2026,0.006320954372625201
Globe,C1BMLP000,WATER,1,2027,0.0005904168907999999
Globe,C1BMLP000,WATER,1,2028,0.0013826843281592
Globe,C1BMSCP00,WATER,1,2010,0.0017495477727360004
Globe,C1BMSCP00,WATER,1,2011,0.001681183544238
Globe,C1BMSCP00,WATER,1,2012,0.0016159267121700002
Globe,C1BMSCP00,WATER,1,2013,0.0015506698801020004
Globe,C1BMSCP00,WATER,1,2014,0.001482305651604
Globe,C1BMSCP00,WATER,1,2015,0.001417048935462
Globe,C1BMSCP00,WATER,1,2016,0.001351792103394
Globe,C1BMSCP00,WATER,1,2017,0.001283427874896
Globe,C1BMSCP00,WATER,1,2018,0.001218171042828
Globe,C1BMSCP00,WATER,1,2019,0.0011529142803156
Globe,C1BMSCP00,WATER,1,2020,0.001087657494618
Globe,C1BMSCP00,WATER,1,2021,0.011366219623591498
Globe,C1BMSCP00,WATER,1,2022,0.0009540364572372
Globe,C1BMSCP00,WATER,1,2023,0.009910852431444898
Globe,C1BMSCP00,WATER,1,2024,0.009148517271960697
Globe,C1BMSCP00,WATER,1,2025,0.008420833675887399
Globe,C1BMSCP00,WATER,1,2026,0.0076931500798141
Globe,C1BMSCP00,WATER,1,2027,0.0059604655737826
Globe,C1BMSCP00,WATER,1,2028,0.0005562808110804
Globe,C1BMSCP00,WATER,1,2029,0.0004910240253828
Globe,C1BMSCP00,WATER,1,2030,0.00042576723968520004
Globe,C1BMSCP00,WATER,1,2031,0.00035740298800200003
Globe,C1BMSCP00,WATER,1,2032,0.00029214620230440003
Globe,C1BMSCP00,WATER,1,2033,0.0002268894166068
Globe,C1BMSCP00,WATER,1,2034,0.0001585251649236
Globe,C1CO00I00,CO2EQ,1,2010,12.44873544
Globe,C1CO00I00,CO2EQ,1,2011,12.547397420983799
Globe,C1CO00I00,CO2EQ,1,2012,12.646059221826599
Globe,C1CO00I00,CO2EQ,1,2013,12.744712153563599
Globe,C1CO00I00,CO2EQ,1,2014,12.8433738896808
Globe,C1CO00I00,CO2EQ,1,2015,12.9420355412256
Globe,C1CO00I00,CO2EQ,1,2016,13.0406885258874
Globe,C1CO00I00,CO2EQ,1,2017,13.1393502721068
Globe,C1CO00I00,CO2EQ,1,2018,13.238012357956798
Globe,C1CO00I00,CO2EQ,1,2019,13.3366649612382
Globe,C1CO00I00,CO2EQ,1,2020,13.410000307625399
Globe,C1CO00I00,CO2EQ,1,2021,13.077255715447802
Globe,C1CO00I00,CO2EQ,1,2022,13.163749034652598
Globe,C1CO00I00,CO2EQ,1,2023,13.673801616373199
Globe,C1CO00I00,CO2EQ,1,2024,14.153831842801196
Globe,C1CO00I00,CO2EQ,1,2025,14.8272121024098
Globe,C1CO00I00,CO2EQ,1,2026,14.7627778187466
Globe,C1CO00I00,CO2EQ,1,2027,15.319133258699399
Globe,C1CO00I00,CO2EQ,1,2028,16.0529757446838
Globe,C1CO00I00,CO2EQ,1,2029,16.792141910821197
Globe,C1CO00I00,CO2EQ,1,2030,17.168741259166197
Globe,C1CO00I00,CO2EQ,1,2031,17.6384822859156
Globe,C1CO00I00,CO2EQ,1,2032,18.056681795378402
Globe,C1CO00I00,CO2EQ,1,2033,18.4746350925924
Globe,C1CO00I00,CO2EQ,1,2034,18.881307137906393
Globe,C1CO00I00,CO2EQ,1,2035,19.3144600655082
Globe,C1CO00I00,CO2EQ,1,2036,19.7706988470132
Globe,C1CO00I00,CO2EQ,1,2037,20.227494396698997
Globe,C1CO00I00,CO2EQ,1,2038,20.685575925423
Globe,C1CO00I00,CO2EQ,1,2039,21.143513708691597
Globe,C1CO00I00,CO2EQ,1,2040,21.6027981982728
Globe,C1CO00I00,CO2EQ,1,2041,22.015804482565798
Globe,C1CO00I00,CO2EQ,1,2042,22.3610972422044
Globe,C1CO00I00,CO2EQ,1,2043,22.330221683439596
Globe,C1CO00I00,CO2EQ,1,2044,22.865542513779
Globe,C1CO00I00,CO2EQ,1,2045,23.473202875438197
Globe,C1CO00I00,CO2EQ,1,2046,24.022017995763
Globe,C1CO00I00,CO2EQ,1,2047,24.4502400278334
Globe,C1CO00I00,CO2EQ,1,2048,24.840582044395795
Globe,C1CO00I00,CO2EQ,1,2049,25.2311657499246
Globe,C1CO00I00,CO2EQ,1,2050,25.3501183940412
Globe,C1CO00I00,CO2EQ,1,2051,25.4846971819992
Globe,C1CO00I00,CO2EQ,1,2052,25.452127532481004
Globe,C1CO00I00,CO2EQ,1,2053,25.197742241185196
Globe,C1CO00I00,CO2EQ,1,2054,24.805317155452798
Globe,C1CO00I00,CO2EQ,1,2055,24.554696824914
Globe,C1CO00I00,CO2EQ,1,2056,24.434663543814597
Globe,C1CO00I00,CO2EQ,1,2057,24.180768687598203
Globe,C1CO00I00,CO2EQ,1,2058,23.842213991655598
Globe,C1CO00I00,CO2EQ,1,2059,23.3863787094516
Globe,C1CO00I00,CO2EQ,1,2060,21.442589999999996
Globe,C1CO00I00,CO2EQ,1,2061,21.384479999999996
Globe,C1CO00I00,CO2EQ,1,2062,21.32637
Globe,C1CO00I00,CO2EQ,1,2063,21.268259999999998
Globe,C1CO00I00,CO2EQ,1,2064,21.202875368947197
Globe,C1CO00I00,CO2EQ,1,2065,21.1026410589372
Globe,C1CO00I00,CO2EQ,1,2066,21.018678710590798
Globe,C1CO00I00,CO2EQ,1,2067,20.9178519499992
Globe,C1CO00I00,CO2EQ,1,2068,20.8557115562616
Globe,C1CO00I00,CO2EQ,1,2069,20.7981135570348
Globe,C1CO00I00,CO2EQ,1,2070,20.9191664357472
Globe,C1CO00I00,WATER,1,2010,0.02784952
Globe,C1CO00I00,WATER,1,2011,0.0280702403154
Globe,C1CO00I00,WATER,1,2012,0.0282909602278
Globe,C1CO00I00,WATER,1,2013,0.0285116602988
Globe,C1CO00I00,WATER,1,2014,0.0287323800664
Globe,C1CO00I00,WATER,1,2015,0.0289530996448
Globe,C1CO00I00,WATER,1,2016,0.029173799834199998
Globe,C1CO00I00,WATER,1,2017,0.0293945196244
Globe,C1CO00I00,WATER,1,2018,0.029615240174400002
Globe,C1CO00I00,WATER,1,2019,0.029835939510600002
Globe,C1CO00I00,WATER,1,2020,0.0300000006882
Globe,C1CO00I00,WATER,1,2021,0.029255605627400004
Globe,C1CO00I00,WATER,1,2022,0.0294491029858
Globe,C1CO00I00,WATER,1,2023,0.0305901602156
Globe,C1CO00I00,WATER,1,2024,0.0316640533396
Globe,C1CO00I00,WATER,1,2025,0.0331704968734
Globe,C1CO00I00,WATER,1,2026,0.0330263485878
Globe,C1CO00I00,WATER,1,2027,0.0342709916302
Globe,C1CO00I00,WATER,1,2028,0.0359126974154
Globe,C1CO00I00,WATER,1,2029,0.037566312999600004
Globe,C1CO00I00,WATER,1,2030,0.0384088171346
Globe,C1CO00I00,WATER,1,2031,0.03945969191479999
Globe,C1CO00I00,WATER,1,2032,0.0403952612872
Globe,C1CO00I00,WATER,1,2033,0.0413302798492
Globe,C1CO00I00,WATER,1,2034,0.0422400607112
Globe,C1CO00I00,WATER,1,2035,0.043209082920599995
Globe,C1CO00I00,WATER,1,2036,0.044229751335600004
Globe,C1CO00I00,WATER,1,2037,0.045251665317
Globe,C1CO00I00,WATER,1,2038,0.046276456209000005
Globe,C1CO00I00,WATER,1,2039,0.047300925522800005
Globe,C1CO00I00,WATER,1,2040,0.0483284076024
Globe,C1CO00I00,WATER,1,2041,0.0492523590214
Globe,C1CO00I00,WATER,1,2042,0.050024826045200005
Globe,C1CO00I00,WATER,1,2043,0.0499557532068
Globe,C1CO00I00,WATER,1,2044,0.051153338957
Globe,C1CO00I00,WATER,1,2045,0.0525127581106
Globe,C1CO00I00,WATER,1,2046,0.053740532428999996
Globe,C1CO00I00,WATER,1,2047,0.0546985235522
Globe,C1CO00I00,WATER,1,2048,0.0555717719114
Globe,C1CO00I00,WATER,1,2049,0.056445560961800006
Globe,C1CO00I00,WATER,1,2050,0.0567116742596
Globe,C1CO00I00,WATER,1,2051,0.05701274537360001
Globe,C1CO00I00,WATER,1,2052,0.056939882623
Globe,C1CO00I00,WATER,1,2053,0.0563707880116
Globe,C1CO00I00,WATER,1,2054,0.0554928795424
Globe,C1CO00I00,WATER,1,2055,0.05493220766200001
Globe,C1CO00I00,WATER,1,2056,0.0546636768318
Globe,C1CO00I00,WATER,1,2057,0.05409567939060001
Globe,C1CO00I00,WATER,1,2058,0.053338286334800006
Globe,C1CO00I00,WATER,1,2059,0.052318520602800005
Globe,C1CO00I00,WATER,1,2060,0.04797
Globe,C1CO00I00,WATER,1,2061,0.04784
Globe,C1CO00I00,WATER,1,2062,0.04771
Globe,C1CO00I00,WATER,1,2063,0.04758
Globe,C1CO00I00,WATER,1,2064,0.0474337256576
Globe,C1CO00I00,WATER,1,2065,0.0472094878276
Globe,C1CO00I00,WATER,1,2066,0.047021652596399996
Globe,C1CO00I00,WATER,1,2067,0.0467960893736
Globe,C1CO00I00,WATER,1,2068,0.046657072832799996
Globe,C1CO00I00,WATER,1,2069,0.0465282182484
Globe,C1CO00I00,WATER,1,2070,0.0467990300576
Globe,C1COCHP00,WATER,1,2010,0.0027836275416319996
Globe,C1COCHP00,WATER,1,2011,0.0028367019895200003
Globe,C1COCHP00,WATER,1,2012,0.0028196505231579995
Globe,C1COCHP00,WATER,1,2013,0.00289576681044
Globe,C1COCHP00,WATER,1,2014,0.002869232598106
Globe,C1COCHP00,WATER,1,2015,0.0029693896017799998
Globe,C1COCHP00,WATER,1,2016,0.0029396171184799995
Globe,C1COCHP00,WATER,1,2017,0.0029036040490519996
Globe,C1COCHP00,WATER,1,2018,0.0028172900556499994
Globe,C1COCHP00,WATER,1,2019,0.0027344285482499998
Globe,C1COCHP00,WATER,1,2020,0.0026481144906859997
Globe,C1COCHP00,WATER,1,2021,0.002561800433122
Globe,C1COCHP00,WATER,1,2022,0.0024754864397200003
Globe,C1COCHP00,WATER,1,2023,0.0023926250081579997
Globe,C1COCHP00,WATER,1,2024,0.002306310950594
Globe,C1COCHP00,WATER,1,2025,0.00221999689303
Globe,C1COCHP00,WATER,1,2026,0.002133682899628
Globe,C1COCHP00,WATER,1,2027,0.002050821392228
Globe,C1COCHP00,WATER,1,2028,0.001964507334664
Globe,C1COCHP00,WATER,1,2029,0.0018781932771
Globe,C1COCHP00,WATER,1,2030,0.0017918792836980001
Globe,C1COCHP00,WATER,1,2031,0.0017090178521360002
Globe,C1COCHP00,WATER,1,2032,0.0016227037945719999
Globe,C1COCHP00,WATER,1,2033,0.001536389769089
Globe,C1COCHP00,WATER,1,2034,0.0014500757371898
Globe,C1COCHP00,WATER,1,2035,0.0013672142992116
Globe,C1COCHP00,WATER,1,2036,0.0012809002369772002
Globe,C1COCHP00,WATER,1,2037,0.001194586205078
Globe,C1COCHP00,WATER,1,2038,0.0011117247303484
Globe,C1COCHP00,WATER,1,2039,0.0010254106984492
Globe,C1COCHP00,WATER,1,2040,0.00093909666655
Globe,C1COCHP00,WATER,1,2041,0.0008527826346508
Globe,C1COCHP00,WATER,1,2042,0.0007699211663373999
Globe,C1COCHP00,WATER,1,2043,0.0006836071344382
Globe,C1COCHP00,WATER,1,2044,0.000597293102539
Globe,C1COCHP00,WATER,1,2045,0.0005109790706398
Globe,C1COCHP00,WATER,1,2046,0.0004281175959101999
Globe,C1COCHP00,WATER,1,2047,0.000341803564011
Globe,C1COCHP00,WATER,1,2048,0.00025548953211179995
Globe,C1COCHP00,WATER,1,2049,0.00016917550021259997
Globe,C1COCHP00,WATER,1,2050,7.824554640000001e-06
Globe,C1COCHP00,WATER,1,2051,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2052,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2053,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2054,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2055,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2056,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2057,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2058,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2059,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2060,7.824554640000001e-06
Globe,C1COCHP00,WATER,1,2061,7.824554640000001e-06
Globe,C1COCHP00,WATER,1,2062,7.824554640000001e-06
Globe,C1COCHP00,WATER,1,2063,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2064,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2065,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2066,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2067,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2068,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2069,8.63140318992e-05
Globe,C1COCHP00,WATER,1,2070,8.63140318992e-05
Globe,C1COHTF03,WATER,1,2010,0.051988685929040004
Globe,C1COHTF03,WATER,1,2011,0.052505775156519996
Globe,C1COHTF03,WATER,1,2012,0.053018625441880005
Globe,C1COHTF03,WATER,1,2013,0.053535715952599996
Globe,C1COHTF03,WATER,1,2014,0.05405280495313999
