TIMESLICE,YEAR,TECHNOLOGY,REGION,MODE_OF_OPERATION,VALUE
ID,2035,C1BMBRFN1,Globe,1,9.614013456499999
ID,2035,C1BMCHP00,Globe,1,0.71776136621
ID,2035,C1CO00I00,Globe,1,105.99502820999999
ID,2035,C1COBRFH1,Globe,1,14.742007776
ID,2035,C1COCHP00,Globe,1,0.48648627494
ID,2035,C1COHTF03,Globe,1,35.40972456
ID,2035,C1COIGP00,Globe,1,0.04914002592
ID,2035,C1COSCP00,Globe,1,24.3258683006
ID,2035,C1ELEFF00,Globe,1,64.295933592
ID,2035,C1ELRDF00,Globe,1,7.210144254399999
ID,2035,C1ELRLF00,Globe,1,8.374999864800001
ID,2035,C1GOCVP00,Globe,1,0.7688968761599999
ID,2035,C1GOHTF03,Globe,1,2.41766384878
ID,2035,C1HFMRF00,Globe,1,100.294372
ID,2035,C1HTOOTFI,Globe,1,50.611310993
ID,2035,C1HTOOTFR,Globe,1,2.05560712376
ID,2035,C1HYDMP00,Globe,1,10.846793709899998
ID,2035,C1HYMIP00,Globe,1,0.351698054266
ID,2035,C1LFAVF00,Globe,1,1.9706899999999998
ID,2035,C1LFBRFN1,Globe,1,0.215521693305
ID,2035,C1LFRDF00,Globe,1,9.000879551299999
ID,2035,C1NG00I00,Globe,1,59.44269241400001
ID,2035,C1NGBRFH1,Globe,1,2.0700651138599997
ID,2035,C1NGBRFN1,Globe,1,8.382710304
ID,2035,C1NGCCP00,Globe,1,8.177880910099999
ID,2035,C1NGCCPCH,Globe,1,7.5733451712
ID,2035,C1NGGCPCH,Globe,1,3.87553393082
ID,2035,C1NGHTF03,Globe,1,2.8054391323899996
ID,2035,C1NU00I00,Globe,1,8.7419240108
ID,2035,C1NULWP00,Globe,1,3.23774958101
ID,2035,C1OI00I00,Globe,1,67.374990061
ID,2035,C1OIRFP00,Globe,1,9.9106476732
ID,2035,C1OIRFP00,Globe,2,57.464344221
ID,2035,C1SOC1P00,Globe,1,2.9917604015999997
ID,2035,C1SOTHF00,Globe,1,1.951148088
ID,2035,C1SOV2P00,Globe,1,0.4624943616
ID,2035,C1WDOFP00,Globe,1,1.60460083077
ID,2035,C1WDONP00,Globe,1,5.7985229669
ID,2035,CEMPLANT,Globe,1,4.11645055417
ID,2035,DUMMYM,Globe,1,0.30142390999999996
ID,2035,FERTPLANT,Globe,1,0.00023392681507000001
ID,2035,LA,Globe,1,2998.4426905799996
ID,2035,LA1,Globe,1,759.8723991999999
ID,2035,LA1_i,Globe,1,382.314891175
ID,2035,LA1_i_PROD,Globe,1,382.314891175
ID,2035,LA1_PROD,Globe,1,759.8723991999999
ID,2035,LA2,Globe,1,1856.25537729
ID,2035,LA2_PROD,Globe,1,1856.25537729
ID,2035,LandRes,Globe,1,6212.0947201
ID,2035,LF,Globe,1,1426.2821211799999
ID,2035,LF1,Globe,1,632.36128591
ID,2035,LF2,Globe,1,793.92083527
ID,2035,LF2_PROD,Globe,1,793.92083527
ID,2035,LO,Globe,1,1787.37
ID,2035,MFOOFACTOR,Globe,1,3.34125970662
ID,2035,PAPPLANT,Globe,1,3.3817913461499995
ID,2035,PETAPLANT,Globe,1,4.7273282942999996e-06
ID,2035,PETBPLANT,Globe,1,30.063383746399996
ID,2035,STEPLANT,Globe,1,12.9061115971
ID,2035,VFOOFACTOR,Globe,1,42.5158590043
ID,2035,XALUMINE,Globe,1,2.71473413793
ID,2035,XCEMMINE,Globe,1,19.55314035
ID,2035,XPHOMINE,Globe,1,7.485656799e-07
ID,2035,XPOTMINE,Globe,1,1.6374871555299998e-07
ID,2035,XSTEMINE,Globe,1,19.8616669934
ID,2036,ALUPLANT,Globe,1,2.5657828340399997
ID,2036,C1BMBRFN1,Globe,1,9.5894582008
ID,2036,C1BMCHP00,Globe,1,0.70766987519
ID,2036,C1CO00I00,Globe,1,108.56924431399999
ID,2036,C1COBRFH1,Globe,1,15.031066752000001
ID,2036,C1COCHP00,Globe,1,0.376214721106
ID,2036,C1COHTF03,Globe,1,36.276901488
ID,2036,C1COIGP00,Globe,1,0.04914002592
ID,2036,C1COSCP00,Globe,1,25.0285792323
ID,2036,C1ELEFF00,Globe,1,65.287112751
ID,2036,C1ELRDF00,Globe,1,8.2043229869
ID,2036,C1ELRLF00,Globe,1,8.660000135999999
ID,2036,C1GOCVP00,Globe,1,0.81399006725
ID,2036,C1GOHTF03,Globe,1,2.41766384878
ID,2036,C1HFMRF00,Globe,1,103.383314
ID,2036,C1HTOOTFI,Globe,1,50.912721153999996
ID,2036,C1HTOOTFR,Globe,1,3.17068374638
ID,2036,C1HYDMP00,Globe,1,10.9591509962
ID,2036,C1HYMIP00,Globe,1,0.346379372774
ID,2036,C1LFAVF00,Globe,1,2.10818
ID,2036,C1LFRDF00,Globe,1,8.3783445382
ID,2036,C1NG00I00,Globe,1,58.412823569000004
ID,2036,C1NGBRFH1,Globe,1,0.98296431482
ID,2036,C1NGBRFN1,Globe,1,8.454975048
ID,2036,C1NGCCP00,Globe,1,8.5507789966
ID,2036,C1NGCCPCH,Globe,1,7.059245313
ID,2036,C1NGGCPCH,Globe,1,3.8213353728199997
ID,2036,C1NGHTF03,Globe,1,4.0974215257
ID,2036,C1NU00I00,Globe,1,8.458305055799999
ID,2036,C1NULWP00,Globe,1,3.13270557113
ID,2036,C1OI00I00,Globe,1,66.59772700999999
ID,2036,C1OIRFP00,Globe,1,12.7749135978
ID,2036,C1OIRFP00,Globe,2,53.822816161999995
ID,2036,C1SOC1P00,Globe,1,3.39239613317
ID,2036,C1SOTHF00,Globe,1,1.951148088
ID,2036,C1SOV2P00,Globe,1,0.9249887232
ID,2036,C1WDOFP00,Globe,1,1.7022783556
ID,2036,C1WDONP00,Globe,1,6.1604250615
ID,2036,CEMPLANT,Globe,1,4.11645055417
ID,2036,DUMMYM,Globe,1,0.33465066
ID,2036,FERTPLANT,Globe,1,0.000234256309855
ID,2036,LA,Globe,1,3008.1068168499996
ID,2036,LA1,Globe,1,742.36552252
ID,2036,LA1_i,Globe,1,401.430634588
ID,2036,LA1_i_PROD,Globe,1,401.430634588
ID,2036,LA1_PROD,Globe,1,742.36552252
ID,2036,LA2,Globe,1,1864.31064141
ID,2036,LA2_PROD,Globe,1,1864.31064141
ID,2036,LandRes,Globe,1,6212.9008698
ID,2036,LF,Globe,1,1417.42400712
ID,2036,LF1,Globe,1,632.61628403
ID,2036,LF2,Globe,1,784.80772309
ID,2036,LF2_PROD,Globe,1,784.80772309
ID,2036,LO,Globe,1,1787.37
ID,2036,MFOOFACTOR,Globe,1,3.3557591728699996
ID,2036,PAPPLANT,Globe,1,3.3923260590999997
ID,2036,PETAPLANT,Globe,1,4.7001511043e-06
ID,2036,PETBPLANT,Globe,1,30.4046279685
ID,2036,STEPLANT,Globe,1,12.8313986145
ID,2036,VFOOFACTOR,Globe,1,42.8000508343
ID,2036,XALUMINE,Globe,1,2.70868411963
ID,2036,XCEMMINE,Globe,1,19.6519351644
ID,2036,XPHOMINE,Globe,1,7.496200448800001e-07
ID,2036,XPOTMINE,Globe,1,1.63979364194e-07
ID,2036,XSTEMINE,Globe,1,19.7466886894
ID,2037,ALUPLANT,Globe,1,2.56009835582
ID,2037,C1BMBRFN1,Globe,1,9.5894582008
ID,2037,C1BMCHP00,Globe,1,0.69645710739
ID,2037,C1CO00I00,Globe,1,102.274810041
ID,2037,C1COBRFH1,Globe,1,15.320125727999999
ID,2037,C1COCHP00,Globe,1,0.425061224208
ID,2037,C1COHTF03,Globe,1,37.144078416
ID,2037,C1COIGP00,Globe,1,0.040562233804799994
ID,2037,C1COSCP00,Globe,1,21.243459367099998
ID,2037,C1ELEFF00,Globe,1,66.28933694
ID,2037,C1ELRDF00,Globe,1,9.175042259
ID,2037,C1ELRLF00,Globe,1,8.9449999489
ID,2037,C1GOCVP00,Globe,1,0.70912328198
ID,2037,C1GOHTF03,Globe,1,1.38054249794
ID,2037,C1HFMRF00,Globe,1,106.47225599999999
ID,2037,C1HTOOTFI,Globe,1,51.216500726
ID,2037,C1HTOOTFR,Globe,1,1.8714817073399999
ID,2037,C1HYDMP00,Globe,1,10.588352381999998
ID,2037,C1HYMIP00,Globe,1,0.326812776736
ID,2037,C1LFAVF00,Globe,1,2.19984
ID,2037,C1LFRDF00,Globe,1,7.781895044499999
ID,2037,C1NG00I00,Globe,1,67.71260592200001
ID,2037,C1NGBRFH1,Globe,1,2.0700651138599997
ID,2037,C1NGBRFN1,Globe,1,8.527239792
ID,2037,C1NGCCP00,Globe,1,13.6770996045
ID,2037,C1NGCCPCH,Globe,1,7.784510104299999
ID,2037,C1NGGCPCH,Globe,1,3.3561465738600003
ID,2037,C1NGHTF03,Globe,1,3.16493978082
ID,2037,C1NU00I00,Globe,1,7.2828375089
ID,2037,C1NULWP00,Globe,1,2.69734715253
ID,2037,C1OI00I00,Globe,1,65.840409175
ID,2037,C1OIRFP00,Globe,1,15.5384199759
ID,2037,C1OIRFP00,Globe,2,50.301990573999994
ID,2037,C1SOC1P00,Globe,1,3.79433265763
ID,2037,C1SOTHF00,Globe,1,1.951148088
ID,2037,C1SOV2P00,Globe,1,1.19021004964
ID,2037,C1WDOFP00,Globe,1,1.70647115898
ID,2037,C1WDONP00,Globe,1,6.5246392796
ID,2037,CEMPLANT,Globe,1,4.11645055417
ID,2037,DUMMYM,Globe,1,0.4220943
ID,2037,FERTPLANT,Globe,1,0.000234522059693
ID,2037,LA,Globe,1,3017.45961993
ID,2037,LA1,Globe,1,723.5915379999999
ID,2037,LA1_i,Globe,1,421.502167234
ID,2037,LA1_i_PROD,Globe,1,421.502167234
ID,2037,LA1_PROD,Globe,1,723.5915379999999
ID,2037,LA2,Globe,1,1872.36590553
ID,2037,LA2_PROD,Globe,1,1872.36590553
ID,2037,LandRes,Globe,1,6213.6808964
ID,2037,LF,Globe,1,1408.85118481
ID,2037,LF1,Globe,1,630.7312961299999
ID,2037,LF2,Globe,1,778.11988868
ID,2037,LF2_PROD,Globe,1,778.11988868
ID,2037,LO,Globe,1,1787.37
ID,2037,MFOOFACTOR,Globe,1,3.37025868495
ID,2037,PAPPLANT,Globe,1,3.40275655463
ID,2037,PETAPLANT,Globe,1,4.6720898536e-06
ID,2037,PETBPLANT,Globe,1,30.738665881399996
ID,2037,STEPLANT,Globe,1,12.7566856319
ID,2037,VFOOFACTOR,Globe,1,43.0842426643
ID,2037,XALUMINE,Globe,1,2.721774955
ID,2037,XCEMMINE,Globe,1,19.7507299788
ID,2037,XPHOMINE,Globe,1,7.5047046636e-07
ID,2037,XPOTMINE,Globe,1,1.64165388164e-07
ID,2037,XSTEMINE,Globe,1,19.631710385399998
ID,2038,ALUPLANT,Globe,1,2.60179664383
ID,2038,C1BMBRFN1,Globe,1,9.5894582008
ID,2038,C1BMCHP00,Globe,1,0.68524429376
ID,2038,C1CO00I00,Globe,1,104.64653087299999
ID,2038,C1COBRFH1,Globe,1,15.609184704
ID,2038,C1COCHP00,Globe,1,0.326525981762
ID,2038,C1COHTF03,Globe,1,38.011255344
ID,2038,C1COIGP00,Globe,1,0.040562233804799994
ID,2038,C1COSCP00,Globe,1,21.832788712
ID,2038,C1ELEFF00,Globe,1,67.291950684
ID,2038,C1ELRDF00,Globe,1,10.1475145286
ID,2038,C1ELRLF00,Globe,1,9.230000220099999
ID,2038,C1GOCVP00,Globe,1,0.7463451247399999
ID,2038,C1GOHTF03,Globe,1,1.38054249794
ID,2038,C1HFMRF00,Globe,1,109.56578099999999
ID,2038,C1HTOOTFI,Globe,1,51.395494374
ID,2038,C1HTOOTFR,Globe,1,3.6110068372199997
ID,2038,C1HYDMP00,Globe,1,10.696442437
ID,2038,C1HYMIP00,Globe,1,0.321726196696
ID,2038,C1LFAVF00,Globe,1,2.2915
ID,2038,C1LFRDF00,Globe,1,7.179256209299999
ID,2038,C1NG00I00,Globe,1,66.516094614
ID,2038,C1NGBRFH1,Globe,1,0.11839290023099999
ID,2038,C1NGBRFN1,Globe,1,8.599504536
ID,2038,C1NGCCP00,Globe,1,13.2310880024
ID,2038,C1NGCCPCH,Globe,1,8.5097753539
ID,2038,C1NGGCPCH,Globe,1,3.3078610024599997
ID,2038,C1NGHTF03,Globe,1,4.13269664755
ID,2038,C1NU00I00,Globe,1,7.033359154099999
ID,2038,C1NULWP00,Globe,1,2.6049479146300003
ID,2038,C1OI00I00,Globe,1,65.065048069
ID,2038,C1OIRFP00,Globe,1,18.2561999298
ID,2038,C1OIRFP00,Globe,2,46.808846306
ID,2038,C1SOC1P00,Globe,1,4.1949683892
ID,2038,C1SOTHF00,Globe,1,1.951148088
ID,2038,C1SOV2P00,Globe,1,1.38345476529
ID,2038,C1WDOFP00,Globe,1,1.71066396236
ID,2038,C1WDONP00,Globe,1,6.8911660795
ID,2038,CEMPLANT,Globe,1,3.9355816342299996
ID,2038,DUMMYM,Globe,1,0.51380013
ID,2038,FERTPLANT,Globe,1,0.00023471127801399997
ID,2038,LA,Globe,1,3026.1165402899996
ID,2038,LA1,Globe,1,703.44031615
ID,2038,LA1_i,Globe,1,442.577276054
ID,2038,LA1_i_PROD,Globe,1,442.577276054
ID,2038,LA1_PROD,Globe,1,703.44031615
ID,2038,LA2,Globe,1,1880.0989847500002
ID,2038,LA2_PROD,Globe,1,1880.0989847500002
ID,2038,LandRes,Globe,1,6214.4027189
ID,2038,LF,Globe,1,1400.91627027
ID,2038,LF1,Globe,1,629.48417017
ID,2038,LF2,Globe,1,771.4321001
ID,2038,LF2_PROD,Globe,1,771.4321001
ID,2038,LO,Globe,1,1787.37
ID,2038,MFOOFACTOR,Globe,1,3.38417817255
ID,2038,PAPPLANT,Globe,1,3.41309415275
ID,2038,PETAPLANT,Globe,1,4.6429098926e-06
ID,2038,PETBPLANT,Globe,1,31.065950285499998
ID,2038,STEPLANT,Globe,1,12.6819731076
ID,2038,VFOOFACTOR,Globe,1,43.368434494300004
ID,2038,XALUMINE,Globe,1,2.78550949859
ID,2038,XCEMMINE,Globe,1,18.977374393599998
ID,2038,XPHOMINE,Globe,1,7.5107592649e-07
ID,2038,XPOTMINE,Globe,1,1.64297836864e-07
ID,2038,XSTEMINE,Globe,1,19.516732081399997
ID,2039,ALUPLANT,Globe,1,2.61083143254
ID,2039,C1BMBRFN1,Globe,1,9.5894582008
ID,2039,C1BMCHP00,Globe,1,0.6751528027399999
ID,2039,C1CO00I00,Globe,1,107.02304094
ID,2039,C1COBRFH1,Globe,1,15.898243679999998
ID,2039,C1COCHP00,Globe,1,0.30117458563399996
ID,2039,C1COHTF03,Globe,1,38.878432272
ID,2039,C1COIGP00,Globe,1,0.040562233804799994
ID,2039,C1COLP000,Globe,1,0.122608930255
ID,2039,C1COSCP00,Globe,1,22.3682879721
ID,2039,C1ELEFF00,Globe,1,68.292873301
ID,2039,C1ELRDF00,Globe,1,11.2339495094
ID,2039,C1ELRLF00,Globe,1,9.515000033
ID,2039,C1GOCVP00,Globe,1,0.94926968635
ID,2039,C1GOHTF03,Globe,1,2.41766384878
ID,2039,C1HFMRF00,Globe,1,112.654723
ID,2039,C1HTOOTFI,Globe,1,51.654727185999995
ID,2039,C1HTOOTFR,Globe,1,3.4944583515899996
ID,2039,C1HYDMP00,Globe,1,11.296887390099998
ID,2039,C1HYMIP00,Globe,1,0.331088152027
ID,2039,C1LFAVF00,Globe,1,2.4289899999999998
ID,2039,C1LFRDF00,Globe,1,6.4721588883
ID,2039,C1NG00I00,Globe,1,62.888494292
ID,2039,C1NGBRFH1,Globe,1,0.0228401577768
ID,2039,C1NGBRFN1,Globe,1,8.671769280000001
ID,2039,C1NGCCP00,Globe,1,11.5832332301
ID,2039,C1NGCCPCH,Globe,1,9.2350401452
ID,2039,C1NGGCPCH,Globe,1,3.25957543106
ID,2039,C1NGHTF03,Globe,1,1.9930117764799997
ID,2039,C1NU00I00,Globe,1,7.611038513
ID,2039,C1NULWP00,Globe,1,2.81890311562
ID,2039,C1OI00I00,Globe,1,64.301680674
ID,2039,C1OIRFP00,Globe,1,20.8793835556
ID,2039,C1OIRFP00,Globe,2,43.422295743499994
ID,2039,C1SOC1P00,Globe,1,4.596904822
ID,2039,C1SOTHF00,Globe,1,1.951148088
ID,2039,C1SOV2P00,Globe,1,1.84594912689
ID,2039,C1WDOFP00,Globe,1,1.71485676574
ID,2039,C1WDONP00,Globe,1,7.2600054612
ID,2039,CEMPLANT,Globe,1,3.8764813744099995
ID,2039,DUMMYM,Globe,1,0.57369994
ID,2039,FERTPLANT,Globe,1,0.00023484589447299997
ID,2039,LA,Globe,1,3034.82909827
ID,2039,LA1,Globe,1,681.9687319999999
ID,2039,LA1_i,Globe,1,464.70616323
ID,2039,LA1_i_PROD,Globe,1,464.70616323
ID,2039,LA1_PROD,Globe,1,681.9687319999999
ID,2039,LA2,Globe,1,1888.1542488700002
ID,2039,LA2_PROD,Globe,1,1888.1542488700002
ID,2039,LandRes,Globe,1,6215.1295827
ID,2039,LF,Globe,1,1392.93034694
ID,2039,LF1,Globe,1,627.86673781
ID,2039,LF2,Globe,1,765.0635633
ID,2039,LF2_PROD,Globe,1,765.0635633
ID,2039,LO,Globe,1,1787.37
ID,2039,MFOOFACTOR,Globe,1,3.3986776387999997
ID,2039,PAPPLANT,Globe,1,3.4233307415499996
ID,2039,PETAPLANT,Globe,1,4.6130658549e-06
ID,2039,PETBPLANT,Globe,1,31.3864564326
ID,2039,STEPLANT,Globe,1,12.607260125
ID,2039,VFOOFACTOR,Globe,1,43.6538948987
ID,2039,XALUMINE,Globe,1,2.8146525206099997
ID,2039,XCEMMINE,Globe,1,18.785428729299998
ID,2039,XPHOMINE,Globe,1,7.5150672849e-07
ID,2039,XPOTMINE,Globe,1,1.6439207251e-07
ID,2039,XSTEMINE,Globe,1,19.4017537774
ID,2040,ALUPLANT,Globe,1,2.61592589534
ID,2040,C1BMBRFN1,Globe,1,9.5894582008
ID,2040,C1BMCHP00,Globe,1,0.66394003494
ID,2040,C1CO00I00,Globe,1,109.494066216
ID,2040,C1COBRFH1,Globe,1,16.187302656
ID,2040,C1COCHP00,Globe,1,0.275823189506
ID,2040,C1COHTF03,Globe,1,39.7456092
ID,2040,C1COIGP00,Globe,1,0.040562233804799994
ID,2040,C1COLP000,Globe,1,1.1130850799699998
ID,2040,C1COSCP00,Globe,1,22.5119751047
ID,2040,C1ELEFF00,Globe,1,69.290812385
ID,2040,C1ELRDF00,Globe,1,12.1474115293
ID,2040,C1ELRLF00,Globe,1,9.799999845899999
ID,2040,C1GOCVP00,Globe,1,0.8207887186
ID,2040,C1GOHTF03,Globe,1,1.38054249794
ID,2040,C1HFMRF00,Globe,1,115.74366500000001
ID,2040,C1HTOOTFI,Globe,1,51.911370602999995
ID,2040,C1HTOOTFR,Globe,1,2.6280405058799996
ID,2040,C1HYDMP00,Globe,1,10.9113503062
ID,2040,C1HYMIP00,Globe,1,0.31155303661600003
ID,2040,C1LFAVF00,Globe,1,2.56648
ID,2040,C1LFRDF00,Globe,1,5.9236086190999995
ID,2040,C1NG00I00,Globe,1,64.299618324
ID,2040,C1NGBRFH1,Globe,1,0.74942150932
ID,2040,C1NGBRFN1,Globe,1,8.671769280000001
ID,2040,C1NGCCP00,Globe,1,10.4735477737
ID,2040,C1NGCCPCH,Globe,1,11.2716584334
ID,2040,C1NGGCPCH,Globe,1,3.21128985966
ID,2040,C1NGHTF03,Globe,1,0.219961181243
ID,2040,C1NU00I00,Globe,1,6.5280064097
ID,2040,C1NULWP00,Globe,1,2.4177802111499997
ID,2040,C1OI00I00,Globe,1,63.546617675
ID,2040,C1OIRFP00,Globe,1,23.4173137571
ID,2040,C1OIRFP00,Globe,2,40.129304376200004
ID,2040,C1SOC1P00,Globe,1,4.9975405994
ID,2040,C1SOTHF00,Globe,1,1.951148088
ID,2040,C1SOV2P00,Globe,1,2.30844348849
ID,2040,C1WDOFP00,Globe,1,2.0745921095999997
ID,2040,C1WDONP00,Globe,1,7.6311569664
ID,2040,CEMPLANT,Globe,1,3.8179629722699997
ID,2040,DUMMYM,Globe,1,0.64359069
ID,2040,FERTPLANT,Globe,1,0.00023489711408099996
ID,2040,LA,Globe,1,3042.8122717999995
ID,2040,LA1,Globe,1,658.98352044
ID,2040,LA1_i,Globe,1,487.94146909999995
ID,2040,LA1_i_PROD,Globe,1,487.94146909999995
ID,2040,LA1_PROD,Globe,1,658.98352044
ID,2040,LA2,Globe,1,1895.8872822599997
ID,2040,LA2_PROD,Globe,1,1895.8872822599997
ID,2040,LandRes,Globe,1,6215.795034299999
ID,2040,LF,Globe,1,1385.6129458199998
ID,2040,LF1,Globe,1,627.25215751
ID,2040,LF2,Globe,1,758.36083414
ID,2040,LF2_PROD,Globe,1,758.36083414
ID,2040,LO,Globe,1,1787.37
ID,2040,MFOOFACTOR,Globe,1,3.4125971264
ID,2040,PAPPLANT,Globe,1,3.4334767244399997
ID,2040,PETAPLANT,Globe,1,4.58200993451e-06
ID,2040,PETBPLANT,Globe,1,31.7006210826
ID,2040,STEPLANT,Globe,1,12.5325471424
ID,2040,VFOOFACTOR,Globe,1,43.9393553031
ID,2040,XALUMINE,Globe,1,2.83965296893
ID,2040,XCEMMINE,Globe,1,18.5934798569
ID,2040,XPHOMINE,Globe,1,7.5167061657e-07
ID,2040,XPOTMINE,Globe,1,1.6442792531899998e-07
ID,2040,XSTEMINE,Globe,1,19.2867754734
ID,2041,ALUPLANT,Globe,1,2.62095637946
ID,2041,C1BMBRFN1,Globe,1,9.5894582008
ID,2041,C1BMCHP00,Globe,1,0.63862464286
ID,2041,C1CO00I00,Globe,1,111.389897494
ID,2041,C1COBRFH1,Globe,1,16.476361632
ID,2041,C1COCHP00,Globe,1,0.25047179337799996
ID,2041,C1COHTF03,Globe,1,40.46825664
ID,2041,C1COIGP00,Globe,1,0.040562233804799994
ID,2041,C1COLP000,Globe,1,1.1130850799699998
ID,2041,C1COSCP00,Globe,1,22.9449966516
ID,2041,C1ELEFF00,Globe,1,70.199382969
ID,2041,C1ELRDF00,Globe,1,13.2049461121
ID,2041,C1ELRLF00,Globe,1,10.0850001171
ID,2041,C1GOCVP00,Globe,1,1.0625807866099999
ID,2041,C1GOHTF03,Globe,1,1.67655750551
ID,2041,C1HFMRF00,Globe,1,118.83719
ID,2041,C1HTOOTFI,Globe,1,52.16425596
ID,2041,C1HTOOTFR,Globe,1,2.8615035671799998
ID,2041,C1HYDMP00,Globe,1,11.508969839799999
ID,2041,C1HYMIP00,Globe,1,0.320450779877
ID,2041,C1LFAVF00,Globe,1,2.65814
ID,2041,C1LFRDF00,Globe,1,5.2246694964
ID,2041,C1NG00I00,Globe,1,61.68470518
ID,2041,C1NGBRFH1,Globe,1,0.321767585769
ID,2041,C1NGBRFN1,Globe,1,8.671769280000001
ID,2041,C1NGCCP00,Globe,1,9.714613056300001
ID,2041,C1NGCCPCH,Globe,1,11.156034843
ID,2041,C1NGGCPCH,Globe,1,3.11471876269
ID,2041,C1NU00I00,Globe,1,7.047390925199999
ID,2041,C1NULWP00,Globe,1,2.61014476165
ID,2041,C1OI00I00,Globe,1,62.58559007299999
ID,2041,C1OIRFP00,Globe,1,26.1597268777
ID,2041,C1OIRFP00,Globe,2,36.425863195299996
ID,2041,C1SOC1P00,Globe,1,4.9975405994
ID,2041,C1SOTHF00,Globe,1,1.951148088
ID,2041,C1SOV2P00,Globe,1,2.77093785009
ID,2041,C1WDOFP00,Globe,1,2.43606184398
ID,2041,C1WDONP00,Globe,1,8.0046210534
ID,2041,CEMPLANT,Globe,1,3.7600152911199998
ID,2041,DUMMYM,Globe,1,0.7652693399999999
ID,2041,FERTPLANT,Globe,1,0.000234499080531
ID,2041,LA,Globe,1,3046.34636059
ID,2041,LA1,Globe,1,632.64295709
ID,2041,LA1_i,Globe,1,512.3385196400001
ID,2041,LA1_i_PROD,Globe,1,512.3385196400001
ID,2041,LA1_PROD,Globe,1,632.64295709
ID,2041,LA2,Globe,1,1901.36488386
ID,2041,LA2_PROD,Globe,1,1901.36488386
ID,2041,LandRes,Globe,1,6216.0901795
ID,2041,LF,Globe,1,1382.37358976
ID,2041,LF1,Globe,1,634.17271666
ID,2041,LF2,Globe,1,748.2008731
ID,2041,LF2_PROD,Globe,1,748.2008731
ID,2041,LO,Globe,1,1787.37
ID,2041,MFOOFACTOR,Globe,1,3.42245680928
ID,2041,PAPPLANT,Globe,1,3.44352389785
ID,2041,PETAPLANT,Globe,1,4.5426795909399995e-06
ID,2041,PETBPLANT,Globe,1,32.0084016136
ID,2041,STEPLANT,Globe,1,12.457834159799999
ID,2041,VFOOFACTOR,Globe,1,44.1613805713
ID,2041,XALUMINE,Globe,1,2.8646594668099996
ID,2041,XCEMMINE,Globe,1,18.401514944
ID,2041,XPHOMINE,Globe,1,7.5039690921e-07
ID,2041,XPOTMINE,Globe,1,1.64149301834e-07
ID,2041,XSTEMINE,Globe,1,19.171797169399998
ID,2042,ALUPLANT,Globe,1,2.62591454384
ID,2042,C1BMBRFN1,Globe,1,9.5808820329
ID,2042,C1BMCHP00,Globe,1,0.64151445351
ID,2042,C1CO00I00,Globe,1,122.877269488
ID,2042,C1COBRFH1,Globe,1,16.765420608
ID,2042,C1COCHP00,Globe,1,0.226134454745
ID,2042,C1COHTF03,Globe,1,41.190904079999996
ID,2042,C1COIGP00,Globe,1,0.04914002592
ID,2042,C1COLP000,Globe,1,1.38343753321
ID,2042,C1COSCP00,Globe,1,28.1468226428
ID,2042,C1ELEFF00,Globe,1,71.090345667
ID,2042,C1ELRDF00,Globe,1,14.4999460901
ID,2042,C1ELRLF00,Globe,1,10.369999929999999
ID,2042,C1GOCVP00,Globe,1,1.13079869578
ID,2042,C1GOHTF03,Globe,1,1.38054249794
ID,2042,C1HFMRF00,Globe,1,121.92613200000001
ID,2042,C1HTOOTFI,Globe,1,52.415656424999995
ID,2042,C1HTOOTFR,Globe,1,2.7420094499600003
ID,2042,C1HYDMP00,Globe,1,11.6086950032
ID,2042,C1HYMIP00,Globe,1,0.31513209380199997
ID,2042,C1LFAVF00,Globe,1,2.8375916271899997
ID,2042,C1LFRDF00,Globe,1,4.30806954223
ID,2042,C1NG00I00,Globe,1,53.573436799999996
ID,2042,C1NGBRFH1,Globe,1,0.25569294863
ID,2042,C1NGBRFN1,Globe,1,8.671769280000001
ID,2042,C1NGCCP00,Globe,1,5.2220301467
ID,2042,C1NGCCPCH,Globe,1,10.9459785376
ID,2042,C1NGGCPCH,Globe,1,3.01814766572
ID,2042,C1NU00I00,Globe,1,6.7637719702
ID,2042,C1NULWP00,Globe,1,2.50510070594
ID,2042,C1OI00I00,Globe,1,61.568150324
ID,2042,C1OIRFP00,Globe,1,28.8989016505
ID,2042,C1OIRFP00,Globe,2,32.6692495901
ID,2042,C1SOC1P00,Globe,1,5.139465110200001
ID,2042,C1SOTHF00,Globe,1,1.951148088
ID,2042,C1SOV2P00,Globe,1,3.23343221169
ID,2042,C1WDOFP00,Globe,1,2.79926587722
ID,2042,C1WDONP00,Globe,1,8.3803977222
ID,2042,CEMPLANT,Globe,1,3.7026326022099996
ID,2042,DUMMYM,Globe,1,0.8569751699999999
ID,2042,FERTPLANT,Globe,1,0.00023401968039899997
ID,2042,LA,Globe,1,3049.4831949399995
ID,2042,LA1,Globe,1,604.68528219
ID,2042,LA1_i,Globe,1,537.95542729
ID,2042,LA1_i_PROD,Globe,1,537.95542729
ID,2042,LA1_PROD,Globe,1,604.68528219
ID,2042,LA2,Globe,1,1906.84248546
ID,2042,LA2_PROD,Globe,1,1906.84248546
ID,2042,LandRes,Globe,1,6216.3514104999995
ID,2042,LF,Globe,1,1379.49839888
ID,2042,LF1,Globe,1,634.01345741
ID,2042,LF2,Globe,1,745.4849414700001
ID,2042,LF2_PROD,Globe,1,745.4849414700001
ID,2042,LO,Globe,1,1787.37
