TIMESLICE,YEAR,MODE_OF_OPERATION,REGION,TECHNOLOGY,VALUE
ID,2041,1,Globe,C1NULWP00,14.840698379914887
ID,2041,1,Globe,C1OI00I00,59.90095196428695
ID,2041,1,Globe,C1OIRFP00,32.025670346393355
ID,2041,2,Globe,C1OIRFP00,27.875281617893577
ID,2041,1,Globe,C1SOC1P00,5.493132250416
ID,2041,1,Globe,C1SOTHF00,1.951148088
ID,2041,1,Globe,C1SOV1P00,0.04453345848212181
ID,2041,1,Globe,C1SOV2P00,4.671771170112001
ID,2041,1,Globe,C1WDOFP00,5.129602630212826
ID,2041,1,Globe,C1WDONP00,8.004621163391997
ID,2041,1,Globe,CEMPLANT,5.3496842640686175
ID,2041,1,Globe,FERTPLANT,0.00023472120566194135
ID,2041,1,Globe,LA,3046.3463752313633
ID,2041,1,Globe,LA1,632.6429705338606
ID,2041,1,Globe,LA1_i,512.3385204999998
ID,2041,1,Globe,LA1_i_PROD,512.3385204999998
ID,2041,1,Globe,LA1_PROD,632.6429705338606
ID,2041,1,Globe,LA2,1901.3648841975023
ID,2041,1,Globe,LA2_PROD,1901.3648841975014
ID,2041,1,Globe,LandRes,6198.012040152575
ID,2041,1,Globe,LF,1364.295664921211
ID,2041,1,Globe,LF1,642.5
ID,2041,1,Globe,LF2,721.7956649212111
ID,2041,1,Globe,LF2_PROD,721.795664921212
ID,2041,1,Globe,LO,1787.3700000000006
ID,2041,1,Globe,MFOOFACTOR,3.4224567915555033
ID,2041,1,Globe,PAPPLANT,3.523126450335427
ID,2041,1,Globe,PETAPLANT,4.54698261150828e-06
ID,2041,1,Globe,PETBPLANT,32.00840175743183
ID,2041,1,Globe,STEPLANT,15.993459706155502
ID,2041,1,Globe,VFOOFACTOR,44.16138036031463
ID,2041,1,Globe,XALUMINE,3.5536859122759794
ID,2041,1,Globe,XCEMMINE,26.18135478835182
ID,2041,1,Globe,XPHOMINE,7.511078581182124e-07
ID,2041,1,Globe,XPOTMINE,1.6430484396335895e-07
ID,2041,1,Globe,XSTEMINE,24.61289491289242
ID,2042,1,Globe,ALUPLANT,3.287139246613511
ID,2042,1,Globe,C1BMCHP00,3.926798255025577
ID,2042,1,Globe,C1BMHTF03,0.7226474399999998
ID,2042,1,Globe,C1CO00I00,130.65901901181653
ID,2042,1,Globe,C1COBRFH1,9.66939624458758
ID,2042,1,Globe,C1COHTF03,40.313625409179544
ID,2042,1,Globe,C1COIGP00,0.010140558479999997
ID,2042,1,Globe,C1COLP000,28.04795999999999
ID,2042,1,Globe,C1COSCP00,20.847973420791824
ID,2042,1,Globe,C1COSF000,5.633606254992517
ID,2042,1,Globe,C1ELEFF00,80.92904271890106
ID,2042,1,Globe,C1ELRDF00,0.9199999999999997
ID,2042,1,Globe,C1GOCVP00,0.9334085829119999
ID,2042,1,Globe,C1HFMRF00,124.50228212999998
ID,2042,1,Globe,C1HPASF01,40.83504897142089
ID,2042,1,Globe,C1HTOOTFI,47.41838010172483
ID,2042,1,Globe,C1HTOOTFR,0.7945586759915315
ID,2042,1,Globe,C1HYDMP00,11.102097105532806
ID,2042,1,Globe,C1HYMIP00,0.24997820244479999
ID,2042,1,Globe,C1LFAVF00,1.0764550400000181
ID,2042,1,Globe,C1LFRDF00,16.755448
ID,2042,1,Globe,C1NG00I00,26.93047705513191
ID,2042,1,Globe,C1NGCCP00,3.9026421422793485
ID,2042,1,Globe,C1NGLP000,22.204634999999993
ID,2042,1,Globe,C1NU00I00,42.07720676780722
ID,2042,1,Globe,C1NULWP00,15.584150654743416
ID,2042,1,Globe,C1OI00I00,56.09478320289872
ID,2042,1,Globe,C1OIRFP00,38.53930492708987
ID,2042,2,Globe,C1OIRFP00,17.55547827580883
ID,2042,1,Globe,C1SOC1P00,5.988723864767991
ID,2042,1,Globe,C1SOTHF00,1.951148088
ID,2042,1,Globe,C1SOV1P00,0.04453345848212181
ID,2042,1,Globe,C1SOV2P00,5.134265531712002
ID,2042,1,Globe,C1WDOFP00,5.49936030953718
ID,2042,1,Globe,C1WDONP00,8.380397832192003
ID,2042,1,Globe,CEMPLANT,5.359900519282523
ID,2042,1,Globe,FERTPLANT,0.00023424135071881407
ID,2042,1,Globe,LA,3049.4831999961057
ID,2042,1,Globe,LA1,604.685288713727
ID,2042,1,Globe,LA1_i,537.9554464999999
ID,2042,1,Globe,LA1_i_PROD,537.9554464999999
ID,2042,1,Globe,LA1_PROD,604.685288713727
ID,2042,1,Globe,LA2,1906.8424647823795
ID,2042,1,Globe,LA2_PROD,1906.8424647823788
ID,2042,1,Globe,LandRes,6198.345249078061
ID,2042,1,Globe,LF,1361.492049081954
ID,2042,1,Globe,LF1,642.5
ID,2042,1,Globe,LF2,718.9920490819541
ID,2042,1,Globe,LF2_PROD,718.9920490819553
ID,2042,1,Globe,LO,1787.37
ID,2042,1,Globe,MFOOFACTOR,3.432316436608283
ID,2042,1,Globe,PAPPLANT,3.536492862688885
ID,2042,1,Globe,PETAPLANT,4.50658777399055e-06
ID,2042,1,Globe,PETBPLANT,32.31021950864952
ID,2042,1,Globe,STEPLANT,16.087110010996824
ID,2042,1,Globe,VFOOFACTOR,44.383405227099715
ID,2042,1,Globe,XALUMINE,3.6172995125433722
ID,2042,1,Globe,XCEMMINE,26.35999075383145
ID,2042,1,Globe,XPHOMINE,7.495723223002051e-07
ID,2042,1,Globe,XPOTMINE,1.6396894550316985e-07
ID,2042,1,Globe,XSTEMINE,24.757016644773397
ID,2043,1,Globe,ALUPLANT,3.248410548110306
ID,2043,1,Globe,C1BMCHP00,3.927398529503444
ID,2043,1,Globe,C1BMHTF03,0.7226474400000013
ID,2043,1,Globe,C1CO00I00,136.68673069091187
ID,2043,1,Globe,C1COBRFH1,8.833317878568966
ID,2043,1,Globe,C1COHTF03,40.326402458431104
ID,2043,1,Globe,C1COIGP00,0.01228500648
ID,2043,1,Globe,C1COLP000,29.60617999999999
ID,2043,1,Globe,C1COSCP00,23.111660358385805
ID,2043,1,Globe,C1COSF000,6.871016254992518
ID,2043,1,Globe,C1ELEFF00,81.20702008513422
ID,2043,1,Globe,C1ELRDF00,0.9199999999999997
ID,2043,1,Globe,C1ELRLF00,10.655
ID,2043,1,Globe,C1GOCVP00,0.9897185076480003
ID,2043,1,Globe,C1HFMRF00,127.68572559
ID,2043,1,Globe,C1HPASF01,42.47450047774502
ID,2043,1,Globe,C1HTOOTFI,47.72832250138864
ID,2043,1,Globe,C1HTOOTFR,0.5204303756860129
ID,2043,1,Globe,C1HYDMP00,11.197470484252793
ID,2043,1,Globe,C1HYMIP00,0.2446595172864
ID,2043,1,Globe,C1LFAVF00,1.2230652100000003
ID,2043,1,Globe,C1LFRDF00,17.025845
ID,2043,1,Globe,C1LFRLF00,8.138674273333711
ID,2043,1,Globe,C1NG00I00,23.76759223427216
ID,2043,1,Globe,C1NGCCP00,1.8195054952730616
ID,2043,1,Globe,C1NGLP000,23.373299999999997
ID,2043,1,Globe,C1NU00I00,41.82453037421564
ID,2043,1,Globe,C1NULWP00,15.490566805265056
ID,2043,1,Globe,C1OI00I00,60.276583290210276
ID,2043,1,Globe,C1OIRFP00,34.32587163453516
ID,2043,2,Globe,C1OIRFP00,25.950711655675125
ID,2043,1,Globe,C1SOC1P00,6.483014713728
ID,2043,1,Globe,C1SOTHF00,1.951148088
ID,2043,1,Globe,C1SOV1P00,0.04453345848212181
ID,2043,1,Globe,C1SOV2P00,5.596759893312002
ID,2043,1,Globe,C1WDOFP00,5.870852342717533
ID,2043,1,Globe,C1WDONP00,8.758486972800002
ID,2043,1,Globe,CEMPLANT,5.370016076541643
ID,2043,1,Globe,FERTPLANT,0.00023368208056653836
ID,2043,1,Globe,LA,3052.232633496711
ID,2043,1,Globe,LA1,575.0593696294552
ID,2043,1,Globe,LA1_i,564.8532185
ID,2043,1,Globe,LA1_i_PROD,564.8532185000001
ID,2043,1,Globe,LA1_PROD,575.0593696294552
ID,2043,1,Globe,LA2,1912.3200453672557
ID,2043,1,Globe,LA2_PROD,1912.3200453672557
ID,2043,1,Globe,LandRes,6198.645137110997
ID,2043,1,Globe,LF,1359.042503614286
ID,2043,1,Globe,LF1,642.5
ID,2043,1,Globe,LF2,716.5425036142859
ID,2043,1,Globe,LF2_PROD,716.5425036142859
ID,2043,1,Globe,LO,1787.3700000000006
ID,2043,1,Globe,MFOOFACTOR,3.44217608166106
ID,2043,1,Globe,PAPPLANT,3.5497322042485426
ID,2043,1,Globe,PETAPLANT,4.465225386409691e-06
ID,2043,1,Globe,PETBPLANT,32.60601774879623
ID,2043,1,Globe,STEPLANT,16.18076031583815
ID,2043,1,Globe,VFOOFACTOR,44.606698807409295
ID,2043,1,Globe,XALUMINE,3.5989059252250373
ID,2043,1,Globe,XCEMMINE,26.5386194502688
ID,2043,1,Globe,XPHOMINE,7.477826578129229e-07
ID,2043,1,Globe,XPOTMINE,1.6357745639657685e-07
ID,2043,1,Globe,XSTEMINE,24.901138376654387
ID,2044,1,Globe,ALUPLANT,3.389380468218746
ID,2044,1,Globe,C1BMCHP00,3.9295798973215814
ID,2044,1,Globe,C1BMHTF03,0.7226474400000013
ID,2044,1,Globe,C1CO00I00,133.41999796063567
ID,2044,1,Globe,C1COBRFH1,6.9833283500334975
ID,2044,1,Globe,C1COHTF03,41.34140328159157
ID,2044,1,Globe,C1COIGP00,0.010140558479999997
ID,2044,1,Globe,C1COLP000,31.164399999999993
ID,2044,1,Globe,C1COSCP00,20.75003004596187
ID,2044,1,Globe,C1COSF000,8.108426254992516
ID,2044,1,Globe,C1ELEFF00,82.56807610686248
ID,2044,1,Globe,C1ELRDF00,0.8654582677098811
ID,2044,1,Globe,C1GOCVP00,1.0460284323840006
ID,2044,1,Globe,C1HFMRF00,130.86916904999998
ID,2044,1,Globe,C1HPASF01,44.23765553189724
ID,2044,1,Globe,C1HTOOTFI,48.08202916739826
ID,2044,1,Globe,C1HTOOTFR,1.1364638600692825
ID,2044,1,Globe,C1HYDMP00,11.292843862972807
ID,2044,1,Globe,C1HYMIP00,0.2400056677728
ID,2044,1,Globe,C1LFAVF00,1.382324460000012
ID,2044,1,Globe,C1LFRDF00,17.296242
ID,2044,1,Globe,C1LFRLF00,8.54601647651702
ID,2044,1,Globe,C1NG00I00,21.953063919383037
ID,2044,1,Globe,C1NGCCP00,1.29999056572828
ID,2044,1,Globe,C1NGLP000,23.373299999999997
ID,2044,1,Globe,C1NU00I00,42.52407113016695
ID,2044,1,Globe,C1NULWP00,15.749655974135912
ID,2044,1,Globe,C1OI00I00,61.37531398597623
ID,2044,1,Globe,C1OIRFP00,34.14674955104547
ID,2044,2,Globe,C1OIRFP00,27.228564434930753
ID,2044,1,Globe,C1SOC1P00,6.97860632807997
ID,2044,1,Globe,C1SOTHF00,1.951148088
ID,2044,1,Globe,C1SOV1P00,0.8033132704821219
ID,2044,1,Globe,C1SOV2P00,6.059254254912002
ID,2044,1,Globe,C1WDOFP00,6.244078729753882
ID,2044,1,Globe,C1WDONP00,8.7873928704
ID,2044,1,Globe,CEMPLANT,5.380035980026873
ID,2044,1,Globe,FERTPLANT,0.00023303302133611373
ID,2044,1,Globe,LA,3054.5440714941506
ID,2044,1,Globe,LA1,543.6505660420181
ID,2044,1,Globe,LA1_i,593.0958795000001
ID,2044,1,Globe,LA1_i_PROD,593.0958795000001
ID,2044,1,Globe,LA1_PROD,543.6505660420181
ID,2044,1,Globe,LA2,1917.7976259521322
ID,2044,1,Globe,LA2_PROD,1917.7976259521322
ID,2044,1,Globe,LandRes,6198.978346036485
ID,2044,1,Globe,LF,1357.0642745423336
ID,2044,1,Globe,LF1,642.5
ID,2044,1,Globe,LF2,714.5642745423336
ID,2044,1,Globe,LF2_PROD,714.5642745423336
ID,2044,1,Globe,LO,1787.3700000000006
ID,2044,1,Globe,MFOOFACTOR,3.452035726713838
ID,2044,1,Globe,PAPPLANT,3.5628546873733544
ID,2044,1,Globe,PETAPLANT,4.422704427834523e-06
ID,2044,1,Globe,PETBPLANT,32.89620271209394
ID,2044,1,Globe,STEPLANT,16.27441062067947
ID,2044,1,Globe,VFOOFACTOR,44.82999238771885
ID,2044,1,Globe,XALUMINE,3.7803624521301207
ID,2044,1,Globe,XCEMMINE,26.71725867681345
ID,2044,1,Globe,XPHOMINE,7.457056682755641e-07
ID,2044,1,Globe,XPOTMINE,1.6312311493527958e-07
ID,2044,1,Globe,XSTEMINE,25.045260108535363
ID,2045,1,Globe,ALUPLANT,3.6208404997796766
ID,2045,1,Globe,C1BMCHP00,3.996489025973907
ID,2045,1,Globe,C1BMHTF03,0.6753434399999967
ID,2045,1,Globe,C1CO00I00,136.17286645659823
ID,2045,1,Globe,C1COBRFH1,6.14914936427836
ID,2045,1,Globe,C1COHTF03,41.39083287833174
ID,2045,1,Globe,C1COIGP00,0.010140558479999997
ID,2045,1,Globe,C1COLP000,31.164399999999993
ID,2045,1,Globe,C1COSCP00,22.088629065999722
ID,2045,1,Globe,C1COSF000,9.345836254992516
ID,2045,1,Globe,C1ELEFF00,83.9492496508288
ID,2045,1,Globe,C1ELRDF00,0.843272
ID,2045,1,Globe,C1ELRLF00,11.225
ID,2045,1,Globe,C1GOCVP00,1.3354524691199998
ID,2045,1,Globe,C1HFMRF00,134.05256667999998
ID,2045,1,Globe,C1HPASF01,45.83172376208961
ID,2045,1,Globe,C1HTOOTFI,48.456667268739864
ID,2045,1,Globe,C1HTOOTFR,0.9057736256320359
ID,2045,1,Globe,C1HYDMP00,11.388217241692804
ID,2045,1,Globe,C1HYMIP00,0.23468698261439996
ID,2045,1,Globe,C1LFAVF00,1.555011900000013
ID,2045,1,Globe,C1LFRDF00,17.566639
ID,2045,1,Globe,C1NG00I00,20.14200083011591
ID,2045,1,Globe,C1NGCCP00,0.7828984234510509
ID,2045,1,Globe,C1NGLP000,23.373299999999997
ID,2045,1,Globe,C1NU00I00,42.271394736575175
ID,2045,1,Globe,C1NULWP00,15.65607212465747
ID,2045,1,Globe,C1OI00I00,58.904576547988256
ID,2045,1,Globe,C1OIRFP00,38.6504280412158
ID,2045,2,Globe,C1OIRFP00,20.254148506772456
ID,2045,1,Globe,C1SOC1P00,7.4741979424319975
ID,2045,1,Globe,C1SOTHF00,1.951148088
ID,2045,1,Globe,C1SOV1P00,1.3866760158491998
ID,2045,1,Globe,C1SOV2P00,6.521748616512002
ID,2045,1,Globe,C1WDOFP00,6.6190394706462365
ID,2045,1,Globe,C1WDONP00,8.816298768000003
ID,2045,1,Globe,CEMPLANT,5.389958026816085
ID,2045,1,Globe,FERTPLANT,0.0002322896836036762
ID,2045,1,Globe,LA,3056.3956143598193
ID,2045,1,Globe,LA1,510.3697343228107
ID,2045,1,Globe,LA1_i,622.7506735
ID,2045,1,Globe,LA1_i_PROD,622.7506735
ID,2045,1,Globe,LA1_PROD,510.3697343228107
ID,2045,1,Globe,LA2,1923.2752065370087
ID,2045,1,Globe,LA2_PROD,1923.2752065370087
ID,2045,1,Globe,LandRes,6213.506399964582
ID,2045,1,Globe,LF,1369.7407856047628
ID,2045,1,Globe,LF1,642.5
ID,2045,1,Globe,LF2,727.2407856047626
ID,2045,1,Globe,LF2_PROD,727.2407856047626
ID,2045,1,Globe,LO,1787.37
ID,2045,1,Globe,MFOOFACTOR,3.461895371766616
ID,2045,1,Globe,PAPPLANT,3.575854075549265
ID,2045,1,Globe,PETAPLANT,4.3789910779689435e-06
ID,2045,1,Globe,PETBPLANT,33.18070473292788
ID,2045,1,Globe,STEPLANT,16.368060925520794
ID,2045,1,Globe,VFOOFACTOR,45.05328596802841
ID,2045,1,Globe,XALUMINE,4.065524973658868
ID,2045,1,Globe,XCEMMINE,26.895890553812258
ID,2045,1,Globe,XPHOMINE,7.43326987531764e-07
ID,2045,1,Globe,XPOTMINE,1.6260277852257336e-07
ID,2045,1,Globe,XSTEMINE,25.189381840416345
ID,2046,1,Globe,ALUPLANT,3.658574920177446
ID,2046,1,Globe,C1BMCHP00,3.936412522848125
ID,2046,1,Globe,C1BMHTF03,0.7226474400000013
ID,2046,1,Globe,C1CO00I00,134.41461964034613
ID,2046,1,Globe,C1COBRFH1,5.738984790234
ID,2046,1,Globe,C1COHTF03,40.91616083915915
ID,2046,1,Globe,C1COIGP00,0.01228500648
ID,2046,1,Globe,C1COLP000,31.164399999999993
ID,2046,1,Globe,C1COSCP00,21.110437974002497
ID,2046,1,Globe,C1COSF000,10.583246254992515
ID,2046,1,Globe,C1ELEFF00,85.2295689658756
ID,2046,1,Globe,C1ELRDF00,0.8870140435024185
ID,2046,1,Globe,C1ELRLF00,4.993307711878814
ID,2046,1,Globe,C1GOCVP00,1.147195415808
ID,2046,1,Globe,C1HFMRF00,137.23601014
ID,2046,1,Globe,C1HPASF01,47.568045577674525
ID,2046,1,Globe,C1HTOOTFI,48.779195566767726
ID,2046,1,Globe,C1HTOOTFR,0.10886122409146994
ID,2046,1,Globe,C1HYDMP00,11.453706961747205
ID,2046,1,Globe,C1HYMIP00,0.229368297456
ID,2046,1,Globe,C1LFAVF00,1.7419066399999914
ID,2046,1,Globe,C1LFRDF00,17.823287000000004
ID,2046,1,Globe,C1LFRLF00,9.56262256318327
ID,2046,1,Globe,C1NG00I00,18.363978310537608
ID,2046,1,Globe,C1NGCCP00,0.28670422649939326
ID,2046,1,Globe,C1NGLP000,23.373299999999997
ID,2046,1,Globe,C1NU00I00,42.018718342983455
ID,2046,1,Globe,C1NULWP00,15.562488275179055
ID,2046,1,Globe,C1OI00I00,65.35693133135209
ID,2046,1,Globe,C1OIRFP00,31.180238184414844
ID,2046,2,Globe,C1OIRFP00,34.176693146937254
ID,2046,1,Globe,C1SOC1P00,8.214333450479998
ID,2046,1,Globe,C1SOTHF00,1.951148088
ID,2046,1,Globe,C1SOV1P00,1.860109570996838
ID,2046,1,Globe,C1SOV2P00,6.984242978112002
ID,2046,1,Globe,C1WDOFP00,6.995734565394592
ID,2046,1,Globe,C1WDONP00,8.845204665600003
ID,2046,1,Globe,CEMPLANT,5.3997870337375415
ID,2046,1,Globe,FERTPLANT,0.00023144735342075796
ID,2046,1,Globe,LA,3057.764267223144
ID,2046,1,Globe,LA1,475.1232726012584
ID,2046,1,Globe,LA1_i,653.8882074999999
ID,2046,1,Globe,LA1_i_PROD,653.8882074999999
ID,2046,1,Globe,LA1_PROD,475.1232726012584
ID,2046,1,Globe,LA2,1928.7527871218854
ID,2046,1,Globe,LA2_PROD,1928.7527871218854
ID,2046,1,Globe,LandRes,6198.978346036483
ID,2046,1,Globe,LF,1353.8440788133387
ID,2046,1,Globe,LF1,642.5
ID,2046,1,Globe,LF2,711.3440788133385
ID,2046,1,Globe,LF2_PROD,711.3440788133393
ID,2046,1,Globe,LO,1787.3700000000006
ID,2046,1,Globe,MFOOFACTOR,3.471755016819394
ID,2046,1,Globe,PAPPLANT,3.5887405018103924
ID,2046,1,Globe,PETAPLANT,4.334007219718512e-06
ID,2046,1,Globe,PETBPLANT,33.459916791944906
ID,2046,1,Globe,STEPLANT,16.461711230362116
ID,2046,1,Globe,VFOOFACTOR,45.27657954833797
ID,2046,1,Globe,XALUMINE,4.1351774750289625
ID,2046,1,Globe,XCEMMINE,27.074532187160028
ID,2046,1,Globe,XPHOMINE,7.406315309464256e-07
ID,2046,1,Globe,XPOTMINE,1.6201314739453057e-07
ID,2046,1,Globe,XSTEMINE,25.333503572297328
ID,2047,1,Globe,ALUPLANT,3.695841363791149
ID,2047,1,Globe,C1BMCHP00,4.03512154225278
ID,2047,1,Globe,C1BMHTF03,0.44054775853805783
ID,2047,1,Globe,C1CO00I00,135.3487930052325
ID,2047,1,Globe,C1COBRFH1,4.079556411205068
ID,2047,1,Globe,C1COHTF03,41.82544972683804
ID,2047,1,Globe,C1COIGP00,0.010140558479999997
ID,2047,1,Globe,C1COLP000,31.164399999999993
ID,2047,1,Globe,C1COSCP00,21.648214463464484
ID,2047,1,Globe,C1COSF000,11.820656254992516
ID,2047,1,Globe,C1ELEFF00,86.51248170635274
ID,2047,1,Globe,C1ELRDF00,0.8670369878736427
ID,2047,1,Globe,C1ELRLF00,11.795000000000002
ID,2047,1,Globe,C1GOCVP00,1.1920524744960006
ID,2047,1,Globe,C1HFMRF00,140.4194536
ID,2047,1,Globe,C1HPASF01,49.30387702670484
ID,2047,1,Globe,C1HTOOTFI,49.099364847764484
ID,2047,1,Globe,C1HTOOTFR,0.5616571640900904
ID,2047,1,Globe,C1HYDMP00,11.519196681801613
ID,2047,1,Globe,C1HYMIP00,0.2240496122976
ID,2047,1,Globe,C1LFAVF00,1.943925280000002
ID,2047,1,Globe,C1LFRDF00,18.079935
ID,2047,1,Globe,C1NG00I00,16.920108556736245
ID,2047,1,Globe,C1NGLP000,23.373299999999997
ID,2047,1,Globe,C1NU00I00,41.76924038475375
ID,2047,1,Globe,C1NULWP00,15.470089031390282
ID,2047,1,Globe,C1OI00I00,62.50215599194169
ID,2047,1,Globe,C1OIRFP00,36.043103111271705
ID,2047,2,Globe,C1OIRFP00,26.459052880669994
ID,2047,1,Globe,C1SOC1P00,8.954468958528
ID,2047,1,Globe,C1SOTHF00,1.951148088
ID,2047,1,Globe,C1SOV1P00,2.219199726862662
ID,2047,1,Globe,C1SOV2P00,7.446737339712001
ID,2047,1,Globe,C1WDOFP00,7.374164013998921
ID,2047,1,Globe,C1WDONP00,8.8741105632
ID,2047,1,Globe,CEMPLANT,5.409521070693635
ID,2047,1,Globe,FERTPLANT,0.00023050717938570187
ID,2047,1,Globe,LA,3058.65563300287
ID,2047,1,Globe,LA1,437.84264779610686
ID,2047,1,Globe,LA1_i,686.5826174999999
ID,2047,1,Globe,LA1_i_PROD,686.5826174999999
ID,2047,1,Globe,LA1_PROD,437.84264779610686
ID,2047,1,Globe,LA2,1934.2303677067623
ID,2047,1,Globe,LA2_PROD,1934.2303677067623
ID,2047,1,Globe,LandRes,6198.978346036483
ID,2047,1,Globe,LF,1352.952713033613
ID,2047,1,Globe,LF1,642.5
ID,2047,1,Globe,LF2,710.4527130336133
ID,2047,1,Globe,LF2_PROD,710.4527130336133
ID,2047,1,Globe,LO,1787.3700000000006
ID,2047,1,Globe,MFOOFACTOR,3.481614661872172
ID,2047,1,Globe,PAPPLANT,3.601506397971333
ID,2047,1,Globe,PETAPLANT,4.2877994756571745e-06
ID,2047,1,Globe,PETBPLANT,33.733757463255166
ID,2047,1,Globe,STEPLANT,16.555361049477938
ID,2047,1,Globe,VFOOFACTOR,45.50114184217204
ID,2047,1,Globe,XALUMINE,4.204860355222696
ID,2047,1,Globe,XCEMMINE,27.253167154154536
ID,2047,1,Globe,XPHOMINE,7.37622974034246e-07
ID,2047,1,Globe,XPOTMINE,1.6135502556999138e-07
ID,2047,1,Globe,XSTEMINE,25.477624556678336
ID,2048,1,Globe,ALUPLANT,3.7326704515714786
ID,2048,1,Globe,C1BMCHP00,3.994221854766998
ID,2048,1,Globe,C1BMHTF03,0.5920362970140465
ID,2048,1,Globe,C1CO00I00,134.5227123131935
ID,2048,1,Globe,C1COBRFH1,2.976121808492982
ID,2048,1,Globe,C1COHTF03,41.75310386268494
ID,2048,1,Globe,C1COIGP00,0.010140558479999997
ID,2048,1,Globe,C1COLP000,31.164399999999993
ID,2048,1,Globe,C1COSCP00,21.414228780417712
ID,2048,1,Globe,C1COSF000,13.058066254992514
ID,2048,1,Globe,C1ELEFF00,87.79617060135692
ID,2048,1,Globe,C1ELRDF00,0.9200000000000002
ID,2048,1,Globe,C1ELRLF00,12.079999999999998
ID,2048,1,Globe,C1GOCVP00,1.237863938688
ID,2048,1,Globe,C1GOHTF03,0.10395531608673908
ID,2048,1,Globe,C1HFMRF00,143.60289705999998
ID,2048,1,Globe,C1HPASF01,51.13112979862733
ID,2048,1,Globe,C1HTOOTFI,49.41724068633503
ID,2048,1,Globe,C1HTOOTFR,0.36703800487969745
ID,2048,1,Globe,C1HYDMP00,11.584686401855983
ID,2048,1,Globe,C1HYMIP00,0.2187309271392
ID,2048,1,Globe,C1LFAVF00,2.1619385900000108
ID,2048,1,Globe,C1LFRDF00,18.336582999999994
ID,2048,1,Globe,C1NG00I00,15.932001209825502
ID,2048,1,Globe,C1NGLP000,23.373299999999997
ID,2048,1,Globe,C1NU00I00,41.51656399116202
ID,2048,1,Globe,C1NULWP00,15.37650518191186
ID,2048,1,Globe,C1OI00I00,64.42343125478709
ID,2048,1,Globe,C1OIRFP00,34.461434891035516
ID,2048,2,Globe,C1OIRFP00,29.961996363751588
ID,2048,1,Globe,C1SOC1P00,9.693303701184
ID,2048,1,Globe,C1SOTHF00,1.951148088
ID,2048,1,Globe,C1SOV1P00,2.2299752783418425
ID,2048,1,Globe,C1SOV2P00,7.9092317013120015
ID,2048,1,Globe,C1WDOFP00,7.754327816459294
ID,2048,1,Globe,C1WDONP00,8.903016460799996
ID,2048,1,Globe,CEMPLANT,5.419164880961952
ID,2048,1,Globe,FERTPLANT,0.00022944216590667534
ID,2048,1,Globe,LA,3058.6158152625376
ID,2048,1,Globe,LA1,398.31832909353784
ID,2048,1,Globe,LA1_i,720.9117485000002
ID,2048,1,Globe,LA1_i_PROD,720.9117485000002
ID,2048,1,Globe,LA1_PROD,398.31832909353784
ID,2048,1,Globe,LA2,1939.385737668999
ID,2048,1,Globe,LA2_PROD,1939.385737668999
ID,2048,1,Globe,LandRes,6198.978346036484
ID,2048,1,Globe,LF,1352.9925307739468
ID,2048,1,Globe,LF1,642.5
ID,2048,1,Globe,LF2,710.4925307739468
ID,2048,1,Globe,LF2_PROD,710.4925307739472
ID,2048,1,Globe,LO,1787.37
ID,2048,1,Globe,MFOOFACTOR,3.4908943278041984
ID,2048,1,Globe,PAPPLANT,3.614162468680941
ID,2048,1,Globe,PETAPLANT,4.239893160388969e-06
ID,2048,1,Globe,PETBPLANT,34.0026075171976
ID,2048,1,Globe,STEPLANT,16.649011354319267
ID,2048,1,Globe,VFOOFACTOR,45.7244354224816
ID,2048,1,Globe,XALUMINE,4.274598211082885
ID,2048,1,Globe,XCEMMINE,27.431812627429398
ID,2048,1,Globe,XPHOMINE,7.342149309013611e-07
ID,2048,1,Globe,XPOTMINE,1.6060951613467273e-07
ID,2048,1,Globe,XSTEMINE,25.62174628855932
ID,2049,1,Globe,ALUPLANT,3.76904773466712
ID,2049,1,Globe,C1BMCHP00,3.9583109466724387
ID,2049,1,Globe,C1BMHTF03,0.7226474399999967
ID,2049,1,Globe,C1CO00I00,135.0753830761691
ID,2049,1,Globe,C1COBRFH1,2.0289213219868927
ID,2049,1,Globe,C1COHTF03,42.22984575086542
ID,2049,1,Globe,C1COIGP00,0.010140558479999997
ID,2049,1,Globe,C1COLP000,31.164399999999993
ID,2049,1,Globe,C1COSCP00,21.45102194538562
ID,2049,1,Globe,C1COSF000,14.295476254992515
ID,2049,1,Globe,C1ELEFF00,89.37458381438013
ID,2049,1,Globe,C1ELRDF00,0.9199999999999997
ID,2049,1,Globe,C1ELRLF00,12.365
ID,2049,1,Globe,C1GOCVP00,1.2827209973760003
ID,2049,1,Globe,C1GOHTF03,0.4478637424728247
ID,2049,1,Globe,C1HFMRF00,146.78634052
ID,2049,1,Globe,C1HPASF01,52.97461313001311
ID,2049,1,Globe,C1HTOOTFI,50.698690656812886
ID,2049,1,Globe,C1HYDMP00,11.650176121910395
ID,2049,1,Globe,C1HYMIP00,0.20409903046080005
ID,2049,1,Globe,C1LFAVF00,2.397000659999985
ID,2049,1,Globe,C1LFRDF00,18.593231000000003
ID,2049,1,Globe,C1NG00I00,15.199703501719263
ID,2049,1,Globe,C1NGLP000,23.373299999999997
ID,2049,1,Globe,C1NU00I00,41.263887597570246
ID,2049,1,Globe,C1NULWP00,15.282921332433427
ID,2049,1,Globe,C1OI00I00,67.6546119418712
ID,2049,1,Globe,C1OIRFP00,31.056773527260376
