REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETAPLANT,1,2016,C1_P_GAS,ID,1.937951064e-06
Globe,PETAPLANT,1,2016,C1_P_GAS,IN,1.937951064e-06
Globe,PETAPLANT,1,2016,C1_P_HCO,ID,2.171856087e-06
Globe,PETAPLANT,1,2016,C1_P_HCO,IN,2.171856087e-06
Globe,PETAPLANT,1,2016,C1_P_LFO,ID,1.215388845e-07
Globe,PETAPLANT,1,2016,C1_P_LFO,IN,1.215388845e-07
Globe,PETAPLANT,1,2017,C1_F_HEA_I,ID,4.1291268328000005e-06
Globe,PETAPLANT,1,2017,C1_F_HEA_I,IN,4.1291268328000005e-06
Globe,PETAPLANT,1,2017,C1_P_GAS,ID,1.9496324176e-06
Globe,PETAPLANT,1,2017,C1_P_GAS,IN,1.9496324176e-06
Globe,PETAPLANT,1,2017,C1_P_HCO,ID,2.1849473458e-06
Globe,PETAPLANT,1,2017,C1_P_HCO,IN,2.1849473458e-06
Globe,PETAPLANT,1,2017,C1_P_LFO,ID,1.222714823e-07
Globe,PETAPLANT,1,2017,C1_P_LFO,IN,1.222714823e-07
Globe,PETAPLANT,1,2018,C1_F_HEA_I,ID,4.15371753856e-06
Globe,PETAPLANT,1,2018,C1_F_HEA_I,IN,4.1537171448e-06
Globe,PETAPLANT,1,2018,C1_P_GAS,ID,1.96124330752e-06
Globe,PETAPLANT,1,2018,C1_P_GAS,IN,1.9612431216e-06
Globe,PETAPLANT,1,2018,C1_P_HCO,ID,2.19795963616e-06
Globe,PETAPLANT,1,2018,C1_P_HCO,IN,2.1979594278e-06
Globe,PETAPLANT,1,2018,C1_P_LFO,ID,1.2299966096e-07
Globe,PETAPLANT,1,2018,C1_P_LFO,IN,1.229996493e-07
Globe,PETAPLANT,1,2019,C1_F_HEA_I,ID,4.17833580752e-06
Globe,PETAPLANT,1,2019,C1_F_HEA_I,IN,4.17833580752e-06
Globe,PETAPLANT,1,2019,C1_P_GAS,ID,1.97286721184e-06
Globe,PETAPLANT,1,2019,C1_P_GAS,IN,1.97286721184e-06
Globe,PETAPLANT,1,2019,C1_P_HCO,ID,2.21098651172e-06
Globe,PETAPLANT,1,2019,C1_P_HCO,IN,2.21098651172e-06
Globe,PETAPLANT,1,2019,C1_P_LFO,ID,1.2372865582e-07
Globe,PETAPLANT,1,2019,C1_P_LFO,IN,1.2372865582e-07
Globe,PETAPLANT,1,2020,C1_F_HEA_I,ID,4.20260678016e-06
Globe,PETAPLANT,1,2020,C1_F_HEA_I,IN,4.20260678016e-06
Globe,PETAPLANT,1,2020,C1_P_GAS,ID,1.9843271347199998e-06
Globe,PETAPLANT,1,2020,C1_P_GAS,IN,1.9843271347199998e-06
Globe,PETAPLANT,1,2020,C1_P_HCO,ID,2.22382961376e-06
Globe,PETAPLANT,1,2020,C1_P_HCO,IN,2.22382961376e-06
Globe,PETAPLANT,1,2020,C1_P_LFO,ID,1.2444736656e-07
Globe,PETAPLANT,1,2020,C1_P_LFO,IN,1.2444736656e-07
Globe,PETAPLANT,1,2021,C1_F_HEA_I,ID,4.19623771216e-06
Globe,PETAPLANT,1,2021,C1_F_HEA_I,IN,4.19623771216e-06
Globe,PETAPLANT,1,2021,C1_P_GAS,ID,1.98131987872e-06
Globe,PETAPLANT,1,2021,C1_P_GAS,IN,1.98131987872e-06
Globe,PETAPLANT,1,2021,C1_P_HCO,ID,2.22045939076e-06
Globe,PETAPLANT,1,2021,C1_P_HCO,IN,2.22045939076e-06
Globe,PETAPLANT,1,2021,C1_P_LFO,ID,1.2425876606e-07
Globe,PETAPLANT,1,2021,C1_P_LFO,IN,1.2425876606e-07
Globe,PETAPLANT,1,2022,C1_F_HEA_I,ID,4.18931541136e-06
Globe,PETAPLANT,1,2022,C1_F_HEA_I,IN,4.18931541136e-06
Globe,PETAPLANT,1,2022,C1_P_GAS,ID,1.97805140512e-06
Globe,PETAPLANT,1,2022,C1_P_GAS,IN,1.97805140512e-06
Globe,PETAPLANT,1,2022,C1_P_HCO,ID,2.2167964219599998e-06
Globe,PETAPLANT,1,2022,C1_P_HCO,IN,2.2167964219599998e-06
Globe,PETAPLANT,1,2022,C1_P_LFO,ID,1.2405378326e-07
Globe,PETAPLANT,1,2022,C1_P_LFO,IN,1.2405378326e-07
Globe,PETAPLANT,1,2023,C1_F_HEA_I,ID,4.18195721824e-06
Globe,PETAPLANT,1,2023,C1_F_HEA_I,IN,4.18195721824e-06
Globe,PETAPLANT,1,2023,C1_P_GAS,ID,1.97457711808e-06
Globe,PETAPLANT,1,2023,C1_P_GAS,IN,1.97457711808e-06
Globe,PETAPLANT,1,2023,C1_P_HCO,ID,2.21290279864e-06
Globe,PETAPLANT,1,2023,C1_P_HCO,IN,2.21290279864e-06
Globe,PETAPLANT,1,2023,C1_P_LFO,ID,1.2383589284e-07
Globe,PETAPLANT,1,2023,C1_P_LFO,IN,1.2383589284e-07
Globe,PETAPLANT,1,2024,C1_F_HEA_I,ID,4.17412493808e-06
Globe,PETAPLANT,1,2024,C1_F_HEA_I,IN,4.17412493808e-06
Globe,PETAPLANT,1,2024,C1_P_GAS,ID,1.97087898336e-06
Globe,PETAPLANT,1,2024,C1_P_GAS,IN,1.97087898336e-06
Globe,PETAPLANT,1,2024,C1_P_HCO,ID,2.20875830988e-06
Globe,PETAPLANT,1,2024,C1_P_HCO,IN,2.20875830988e-06
Globe,PETAPLANT,1,2024,C1_P_LFO,ID,1.2360396378e-07
Globe,PETAPLANT,1,2024,C1_P_LFO,IN,1.2360396378e-07
Globe,PETAPLANT,1,2025,C1_F_HEA_I,ID,4.16563626e-06
Globe,PETAPLANT,1,2025,C1_F_HEA_I,IN,4.16563626e-06
Globe,PETAPLANT,1,2025,C1_P_GAS,ID,1.96687092e-06
Globe,PETAPLANT,1,2025,C1_P_GAS,IN,1.96687092e-06
Globe,PETAPLANT,1,2025,C1_P_HCO,ID,2.204266485e-06
Globe,PETAPLANT,1,2025,C1_P_HCO,IN,2.204266485e-06
Globe,PETAPLANT,1,2025,C1_P_LFO,ID,1.233525975e-07
Globe,PETAPLANT,1,2025,C1_P_LFO,IN,1.233525975e-07
Globe,PETAPLANT,1,2026,C1_F_HEA_I,ID,4.15778232304e-06
Globe,PETAPLANT,1,2026,C1_F_HEA_I,IN,4.15778232304e-06
Globe,PETAPLANT,1,2026,C1_P_GAS,ID,1.96316255968e-06
Globe,PETAPLANT,1,2026,C1_P_GAS,IN,1.96316255968e-06
Globe,PETAPLANT,1,2026,C1_P_HCO,ID,2.2001105364399997e-06
