REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
Globe,ID,LF2,1,L_FRST_BIOW,2010,2715.0
Globe,ID,LF2,1,L_FRST_BIOW,2011,2715.0
Globe,ID,LF2,1,L_FRST_BIOW,2012,2715.0
Globe,ID,LF2,1,L_FRST_BIOW,2013,2708.9661
Globe,ID,LF2,1,L_FRST_BIOW,2014,2491.6475
Globe,ID,LF2,1,L_FRST_BIOW,2015,2095.8863
Globe,ID,LF2,1,L_FRST_BIOW,2016,1949.0914
Globe,ID,LF2,1,L_FRST_BIOW,2017,2128.7784
Globe,ID,LF2,1,L_FRST_BIOW,2018,2122.9865
Globe,ID,LF2,1,L_FRST_BIOW,2019,1908.134
Globe,ID,LF2,1,L_FRST_BIOW,2020,2104.6483
Globe,ID,LF2,1,L_FRST_BIOW,2021,2002.7368
Globe,ID,LF2,1,L_FRST_BIOW,2022,1934.062
Globe,ID,LF2,1,L_FRST_BIOW,2023,1863.8386
Globe,ID,LF2,1,L_FRST_BIOW,2024,1809.3918
Globe,ID,LF2,1,L_FRST_BIOW,2025,1627.4144
Globe,ID,LF2,1,L_FRST_BIOW,2026,1837.3686
Globe,ID,LF2,1,L_FRST_BIOW,2027,1903.091
Globe,ID,LF2,1,L_FRST_BIOW,2028,1951.5144
Globe,ID,LF2,1,L_FRST_BIOW,2029,1915.842
Globe,ID,LF2,1,L_FRST_BIOW,2030,1880.5312
Globe,ID,LF2,1,L_FRST_BIOW,2031,1867.8064
Globe,ID,LF2,1,L_FRST_BIOW,2032,1846.5997
Globe,ID,LF2,1,L_FRST_BIOW,2033,1827.5028
Globe,ID,LF2,1,L_FRST_BIOW,2034,1798.3347
Globe,ID,LF2,1,L_FRST_BIOW,2035,1783.4975
Globe,ID,LF2,1,L_FRST_BIOW,2036,1766.3147
Globe,ID,LF2,1,L_FRST_BIOW,2037,1749.7493
Globe,ID,LF2,1,L_FRST_BIOW,2038,1733.2005
Globe,ID,LF2,1,L_FRST_BIOW,2039,1717.2706
Globe,ID,LF2,1,L_FRST_BIOW,2040,1701.3859
Globe,ID,LF2,1,L_FRST_BIOW,2041,1696.8569
Globe,ID,LF2,1,L_FRST_BIOW,2042,1542.1053
Globe,ID,LF2,1,L_FRST_BIOW,2043,1516.3196
Globe,ID,LF2,1,L_FRST_BIOW,2044,1490.472
Globe,ID,LF2,1,L_FRST_BIOW,2045,1464.7188
Globe,ID,LF2,1,L_FRST_BIOW,2046,1438.8061
Globe,ID,LF2,1,L_FRST_BIOW,2047,1412.9259
Globe,ID,LF2,1,L_FRST_BIOW,2048,1387.1076
Globe,ID,LF2,1,L_FRST_BIOW,2049,1361.2274
Globe,ID,LF2,1,L_FRST_BIOW,2050,1335.4417
Globe,ID,LF2,1,L_FRST_BIOW,2051,1315.8266
Globe,ID,LF2,1,L_FRST_BIOW,2052,1299.6124
Globe,ID,LF2,1,L_FRST_BIOW,2053,1286.2324
Globe,ID,LF2,1,L_FRST_BIOW,2054,1275.0252
Globe,ID,LF2,1,L_FRST_BIOW,2055,1250.4324
Globe,ID,LF2,1,L_FRST_BIOW,2056,1251.9385
Globe,ID,LF2,1,L_FRST_BIOW,2057,1244.8978
Globe,ID,LF2,1,L_FRST_BIOW,2058,1238.767
Globe,ID,LF2,1,L_FRST_BIOW,2059,1238.6069
Globe,ID,LF2,1,L_FRST_BIOW,2060,1233.7294
Globe,ID,LF2,1,L_FRST_BIOW,2061,1232.8495
Globe,ID,LF2,1,L_FRST_BIOW,2062,1231.9371
Globe,ID,LF2,1,L_FRST_BIOW,2063,1231.0246
Globe,ID,LF2,1,L_FRST_BIOW,2064,1230.1122
Globe,ID,LF2,1,L_FRST_BIOW,2065,48.425922
Globe,ID,LF2,1,L_FRST_BIOW,2066,46.54141
Globe,ID,LF2,1,L_FRST_BIOW,2067,44.660036
Globe,ID,LF2,1,L_FRST_BIOW,2068,42.781551
Globe,ID,LF2,1,L_FRST_BIOW,2069,40.905619
Globe,ID,LF2,1,L_FRST_BIOW,2070,40.905619
Globe,ID,LF2_PROD,1,C1_P_BIOW,2010,28.5075
Globe,ID,LF2_PROD,1,C1_P_BIOW,2011,28.5075
Globe,ID,LF2_PROD,1,C1_P_BIOW,2012,28.5075
Globe,ID,LF2_PROD,1,C1_P_BIOW,2013,28.444144050000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2014,26.16229875
Globe,ID,LF2_PROD,1,C1_P_BIOW,2015,22.006806150000003
Globe,ID,LF2_PROD,1,C1_P_BIOW,2016,20.4654597
Globe,ID,LF2_PROD,1,C1_P_BIOW,2017,22.352173200000003
Globe,ID,LF2_PROD,1,C1_P_BIOW,2018,22.291358250000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2019,20.035407000000003
Globe,ID,LF2_PROD,1,C1_P_BIOW,2020,22.09880715
Globe,ID,LF2_PROD,1,C1_P_BIOW,2021,21.0287364
Globe,ID,LF2_PROD,1,C1_P_BIOW,2022,20.307651
Globe,ID,LF2_PROD,1,C1_P_BIOW,2023,19.5703053
Globe,ID,LF2_PROD,1,C1_P_BIOW,2024,18.998613900000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2025,17.0878512
Globe,ID,LF2_PROD,1,C1_P_BIOW,2026,19.2923703
Globe,ID,LF2_PROD,1,C1_P_BIOW,2027,19.9824555
Globe,ID,LF2_PROD,1,C1_P_BIOW,2028,20.490901200000003
Globe,ID,LF2_PROD,1,C1_P_BIOW,2029,20.116341000000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2030,19.7455776
Globe,ID,LF2_PROD,1,C1_P_BIOW,2031,19.611967200000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2032,19.38929685
Globe,ID,LF2_PROD,1,C1_P_BIOW,2033,19.1887794
Globe,ID,LF2_PROD,1,C1_P_BIOW,2034,18.88251435
Globe,ID,LF2_PROD,1,C1_P_BIOW,2035,18.72672375
Globe,ID,LF2_PROD,1,C1_P_BIOW,2036,18.54630435
Globe,ID,LF2_PROD,1,C1_P_BIOW,2037,18.37236765
Globe,ID,LF2_PROD,1,C1_P_BIOW,2038,18.19860525
Globe,ID,LF2_PROD,1,C1_P_BIOW,2039,18.0313413
Globe,ID,LF2_PROD,1,C1_P_BIOW,2040,17.864551950000003
Globe,ID,LF2_PROD,1,C1_P_BIOW,2041,17.816997450000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2042,16.192105650000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2043,15.9213558
Globe,ID,LF2_PROD,1,C1_P_BIOW,2044,15.649956000000001
Globe,ID,LF2_PROD,1,C1_P_BIOW,2045,15.379547400000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2046,15.10746405
Globe,ID,LF2_PROD,1,C1_P_BIOW,2047,14.83572195
Globe,ID,LF2_PROD,1,C1_P_BIOW,2048,14.564629800000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2049,14.292887700000001
Globe,ID,LF2_PROD,1,C1_P_BIOW,2050,14.022137850000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2051,13.816179300000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2052,13.6459302
Globe,ID,LF2_PROD,1,C1_P_BIOW,2053,13.505440200000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2054,13.3877646
Globe,ID,LF2_PROD,1,C1_P_BIOW,2055,13.1295402
Globe,ID,LF2_PROD,1,C1_P_BIOW,2056,13.14535425
Globe,ID,LF2_PROD,1,C1_P_BIOW,2057,13.0714269
Globe,ID,LF2_PROD,1,C1_P_BIOW,2058,13.007053500000001
Globe,ID,LF2_PROD,1,C1_P_BIOW,2059,13.005372450000001
Globe,ID,LF2_PROD,1,C1_P_BIOW,2060,12.9541587
Globe,ID,LF2_PROD,1,C1_P_BIOW,2061,12.94491975
Globe,ID,LF2_PROD,1,C1_P_BIOW,2062,12.935339550000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2063,12.9257583
Globe,ID,LF2_PROD,1,C1_P_BIOW,2064,12.916178100000002
Globe,ID,LF2_PROD,1,C1_P_BIOW,2065,0.508472181
Globe,ID,LF2_PROD,1,C1_P_BIOW,2066,0.488684805
Globe,ID,LF2_PROD,1,C1_P_BIOW,2067,0.46893037800000004
Globe,ID,LF2_PROD,1,C1_P_BIOW,2068,0.4492062855
Globe,ID,LF2_PROD,1,C1_P_BIOW,2069,0.42950899950000004
Globe,ID,LF2_PROD,1,C1_P_BIOW,2070,0.42950899950000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2010,537.57
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2011,537.57
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2012,537.57
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2013,536.3752878
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2014,493.34620500000005
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2015,414.98548740000007
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2016,385.92009720000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2017,421.49812320000007
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2018,420.351327
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2019,377.810532
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2020,416.7203634
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2021,396.5418864
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2022,382.944276
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2023,369.04004280000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2024,358.2595764
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2025,322.2280512
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2026,363.79898280000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2027,376.812018
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2028,386.3998512
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2029,379.336716
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2030,372.3451776
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2031,369.8256672
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2032,365.6267406
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2033,361.8455544
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2034,356.0702706
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2035,353.132505
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2036,349.7303106
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2037,346.4503614
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2038,343.173699
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2039,340.01957880000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2040,336.8744082
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2041,335.9776662
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2042,305.3368494
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2043,300.23128080000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2044,295.113456
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2045,290.0143224
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2046,284.8836078
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2047,279.7593282
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2048,274.64730480000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2049,269.5230252
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2050,264.41745660000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2051,260.53366680000005
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2052,257.3232552
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2053,254.67401520000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2054,252.45498960000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2055,247.5856152
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2056,247.883823
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2057,246.4897644
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2058,245.27586600000004
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2059,245.24416620000002
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2060,244.2784212
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2061,244.10420100000002
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2062,243.92354580000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2063,243.7428708
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2064,243.56221560000003
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2065,9.588332556000001
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2066,9.21519918
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2067,8.842687128
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2068,8.470747098
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2069,8.099312562000001
Globe,ID,LF2_PROD,1,C1_P_BIOW2,2070,8.099312562000001
Globe,ID,LO,1,L_OTHER,2010,3892.266
Globe,ID,LO,1,L_OTHER,2011,3892.266
Globe,ID,LO,1,L_OTHER,2012,3892.266
Globe,ID,LO,1,L_OTHER,2013,3892.266
Globe,ID,LO,1,L_OTHER,2014,3890.1504
Globe,ID,LO,1,L_OTHER,2015,3947.0595
Globe,ID,LO,1,L_OTHER,2016,3985.0
Globe,ID,LO,1,L_OTHER,2017,3799.532
Globe,ID,LO,1,L_OTHER,2018,3799.532
Globe,ID,LO,1,L_OTHER,2019,3985.0
Globe,ID,LO,1,L_OTHER,2020,3799.532
Globe,ID,LO,1,L_OTHER,2021,3900.0
Globe,ID,LO,1,L_OTHER,2022,3900.0
Globe,ID,LO,1,L_OTHER,2023,3900.0
Globe,ID,LO,1,L_OTHER,2024,3900.0
Globe,ID,LO,1,L_OTHER,2025,3900.0
Globe,ID,LO,1,L_OTHER,2026,3900.0
Globe,ID,LO,1,L_OTHER,2027,3900.0
Globe,ID,LO,1,L_OTHER,2028,3900.0
Globe,ID,LO,1,L_OTHER,2029,3900.0
Globe,ID,LO,1,L_OTHER,2030,3900.0
Globe,ID,LO,1,L_OTHER,2031,3900.0
Globe,ID,LO,1,L_OTHER,2032,3900.0
Globe,ID,LO,1,L_OTHER,2033,3900.0
Globe,ID,LO,1,L_OTHER,2034,3900.0
Globe,ID,LO,1,L_OTHER,2035,3900.0
Globe,ID,LO,1,L_OTHER,2036,3900.0
Globe,ID,LO,1,L_OTHER,2037,3900.0
Globe,ID,LO,1,L_OTHER,2038,3900.0
Globe,ID,LO,1,L_OTHER,2039,3900.0
Globe,ID,LO,1,L_OTHER,2040,3900.0
Globe,ID,LO,1,L_OTHER,2041,3900.0
Globe,ID,LO,1,L_OTHER,2042,3900.0
Globe,ID,LO,1,L_OTHER,2043,3900.0
Globe,ID,LO,1,L_OTHER,2044,3900.0
Globe,ID,LO,1,L_OTHER,2045,3900.0
Globe,ID,LO,1,L_OTHER,2046,3900.0
Globe,ID,LO,1,L_OTHER,2047,3900.0
Globe,ID,LO,1,L_OTHER,2048,3900.0
Globe,ID,LO,1,L_OTHER,2049,3900.0
Globe,ID,LO,1,L_OTHER,2050,3900.0
Globe,ID,LO,1,L_OTHER,2051,3900.0
Globe,ID,LO,1,L_OTHER,2052,3900.0
Globe,ID,LO,1,L_OTHER,2053,3900.0
Globe,ID,LO,1,L_OTHER,2054,3900.0
Globe,ID,LO,1,L_OTHER,2055,3900.0
Globe,ID,LO,1,L_OTHER,2056,3900.0
Globe,ID,LO,1,L_OTHER,2057,3900.0
Globe,ID,LO,1,L_OTHER,2058,3900.0
Globe,ID,LO,1,L_OTHER,2059,3900.0
Globe,ID,LO,1,L_OTHER,2060,3900.0
Globe,ID,LO,1,L_OTHER,2061,3900.0
Globe,ID,LO,1,L_OTHER,2062,3900.0
Globe,ID,LO,1,L_OTHER,2063,3900.0
Globe,ID,LO,1,L_OTHER,2064,3900.0
Globe,ID,LO,1,L_OTHER,2065,1491.3461
Globe,ID,LO,1,L_OTHER,2066,1489.7192
Globe,ID,LO,1,L_OTHER,2067,1617.5542
Globe,ID,LO,1,L_OTHER,2068,3900.0
Globe,ID,LO,1,L_OTHER,2069,4646.771
Globe,ID,LO,1,L_OTHER,2070,4636.549
Globe,ID,LandRes,1,LAND,2010,13466.126
Globe,ID,LandRes,1,LAND,2011,13423.314
Globe,ID,LandRes,1,LAND,2012,13447.979
Globe,ID,LandRes,1,LAND,2013,13466.675
Globe,ID,LandRes,1,LAND,2014,13468.583
Globe,ID,LandRes,1,LAND,2015,13468.583
Globe,ID,LandRes,1,LAND,2016,13468.583
Globe,ID,LandRes,1,LAND,2017,13468.583
Globe,ID,LandRes,1,LAND,2018,13468.583
Globe,ID,LandRes,1,LAND,2019,13468.583
Globe,ID,LandRes,1,LAND,2020,13468.583
Globe,ID,LandRes,1,LAND,2021,13513.156
Globe,ID,LandRes,1,LAND,2022,13516.316
Globe,ID,LandRes,1,LAND,2023,13519.509
Globe,ID,LandRes,1,LAND,2024,13522.615
Globe,ID,LandRes,1,LAND,2025,13525.685
Globe,ID,LandRes,1,LAND,2026,13528.837
Globe,ID,LandRes,1,LAND,2027,13531.949
Globe,ID,LandRes,1,LAND,2028,13535.036
Globe,ID,LandRes,1,LAND,2029,13538.084
Globe,ID,LandRes,1,LAND,2030,13541.097
Globe,ID,LandRes,1,LAND,2031,13542.794
Globe,ID,LandRes,1,LAND,2032,13544.446
Globe,ID,LandRes,1,LAND,2033,13546.118
Globe,ID,LandRes,1,LAND,2034,13547.669
Globe,ID,LandRes,1,LAND,2035,13549.107
Globe,ID,LandRes,1,LAND,2036,13550.631
Globe,ID,LandRes,1,LAND,2037,13552.098
Globe,ID,LandRes,1,LAND,2038,13553.433
Globe,ID,LandRes,1,LAND,2039,13554.711
Globe,ID,LandRes,1,LAND,2040,13555.985
Globe,ID,LandRes,1,LAND,2041,13556.232
Globe,ID,LandRes,1,LAND,2042,13556.468
Globe,ID,LandRes,1,LAND,2043,13556.634
Globe,ID,LandRes,1,LAND,2044,13556.647
Globe,ID,LandRes,1,LAND,2045,13556.577
Globe,ID,LandRes,1,LAND,2046,13556.564
Globe,ID,LandRes,1,LAND,2047,13556.453
Globe,ID,LandRes,1,LAND,2048,13556.184
Globe,ID,LandRes,1,LAND,2049,13555.875
Globe,ID,LandRes,1,LAND,2050,13555.391
Globe,ID,LandRes,1,LAND,2051,13554.426
Globe,ID,LandRes,1,LAND,2052,13553.342
Globe,ID,LandRes,1,LAND,2053,13552.135
Globe,ID,LandRes,1,LAND,2054,13550.798
Globe,ID,LandRes,1,LAND,2055,13549.325
Globe,ID,LandRes,1,LAND,2056,13550.491
Globe,ID,LandRes,1,LAND,2057,13551.805
Globe,ID,LandRes,1,LAND,2058,13553.059
Globe,ID,LandRes,1,LAND,2059,13554.309
Globe,ID,LandRes,1,LAND,2060,13555.559
Globe,ID,LandRes,1,LAND,2061,13555.995
Globe,ID,LandRes,1,LAND,2062,13556.369
Globe,ID,LandRes,1,LAND,2063,13556.809
Globe,ID,LandRes,1,LAND,2064,13557.249
Globe,ID,LandRes,1,LAND,2065,13033.07
Globe,ID,LandRes,1,LAND,2066,13033.018
Globe,ID,LandRes,1,LAND,2067,13043.05
Globe,ID,LandRes,1,LAND,2068,13234.664
Globe,ID,LandRes,1,LAND,2069,13159.147
Globe,ID,LandRes,1,LAND,2070,13149.838
Globe,ID,MFOOFACTOR,1,MFOO,2010,5.1625573108900005
Globe,ID,MFOOFACTOR,1,MFOO,2011,5.22037965104
Globe,ID,MFOOFACTOR,1,MFOO,2012,5.27929306495
Globe,ID,MFOOFACTOR,1,MFOO,2013,5.33820639265
Globe,ID,MFOOFACTOR,1,MFOO,2014,5.39602881901
Globe,ID,MFOOFACTOR,1,MFOO,2015,5.45494214671
Globe,ID,MFOOFACTOR,1,MFOO,2016,5.51385556062
Globe,ID,MFOOFACTOR,1,MFOO,2017,5.57276888832
Globe,ID,MFOOFACTOR,1,MFOO,2018,5.63168230223
Globe,ID,MFOOFACTOR,1,MFOO,2019,5.691686703689999
Globe,ID,MFOOFACTOR,1,MFOO,2020,5.75060003139
Globe,ID,MFOOFACTOR,1,MFOO,2021,5.78769360809
Globe,ID,MFOOFACTOR,1,MFOO,2022,5.8236962834499995
Globe,ID,MFOOFACTOR,1,MFOO,2023,5.86078986015
Globe,ID,MFOOFACTOR,1,MFOO,2024,5.89679253551
Globe,ID,MFOOFACTOR,1,MFOO,2025,5.93279512466
Globe,ID,MFOOFACTOR,1,MFOO,2026,5.9698887013599995
Globe,ID,MFOOFACTOR,1,MFOO,2027,6.00698236427
Globe,ID,MFOOFACTOR,1,MFOO,2028,6.04407594097
Globe,ID,MFOOFACTOR,1,MFOO,2029,6.08116951767
Globe,ID,MFOOFACTOR,1,MFOO,2030,6.11826318058
Globe,ID,MFOOFACTOR,1,MFOO,2031,6.14335589423
Globe,ID,MFOOFACTOR,1,MFOO,2032,6.16844860788
Globe,ID,MFOOFACTOR,1,MFOO,2033,6.19463230908
Globe,ID,MFOOFACTOR,1,MFOO,2034,6.2197251089400005
Globe,ID,MFOOFACTOR,1,MFOO,2035,6.2437268350399995
Globe,ID,MFOOFACTOR,1,MFOO,2036,6.269910536239999
Globe,ID,MFOOFACTOR,1,MFOO,2037,6.296094237439999
Globe,ID,MFOOFACTOR,1,MFOO,2038,6.3211870373
Globe,ID,MFOOFACTOR,1,MFOO,2039,6.34627975095
Globe,ID,MFOOFACTOR,1,MFOO,2040,6.37246345215
Globe,ID,MFOOFACTOR,1,MFOO,2041,6.38773727785
Globe,ID,MFOOFACTOR,1,MFOO,2042,6.4041020911
Globe,ID,MFOOFACTOR,1,MFOO,2043,6.42046690435
Globe,ID,MFOOFACTOR,1,MFOO,2044,6.435740816259999
Globe,ID,MFOOFACTOR,1,MFOO,2045,6.45101464196
Globe,ID,MFOOFACTOR,1,MFOO,2046,6.46847044276
Globe,ID,MFOOFACTOR,1,MFOO,2047,6.48592624356
Globe,ID,MFOOFACTOR,1,MFOO,2048,6.50229105681
Globe,ID,MFOOFACTOR,1,MFOO,2049,6.51974685761
Globe,ID,MFOOFACTOR,1,MFOO,2050,6.53611175707
Globe,ID,MFOOFACTOR,1,MFOO,2051,6.55138558277
Globe,ID,MFOOFACTOR,1,MFOO,2052,6.56665940847
Globe,ID,MFOOFACTOR,1,MFOO,2053,6.58193323417
Globe,ID,MFOOFACTOR,1,MFOO,2054,6.59720705987
Globe,ID,MFOOFACTOR,1,MFOO,2055,6.612480885569999
Globe,ID,MFOOFACTOR,1,MFOO,2056,6.62775471127
Globe,ID,MFOOFACTOR,1,MFOO,2057,6.64411961073
Globe,ID,MFOOFACTOR,1,MFOO,2058,6.65939343643
Globe,ID,MFOOFACTOR,1,MFOO,2059,6.67466726213
Globe,ID,MFOOFACTOR,1,MFOO,2060,6.689941087829999
Globe,ID,MFOOFACTOR,1,MFOO,2061,6.69539602558
Globe,ID,MFOOFACTOR,1,MFOO,2062,6.699759975779999
Globe,ID,MFOOFACTOR,1,MFOO,2063,6.70521491353
Globe,ID,MFOOFACTOR,1,MFOO,2064,6.7106698512800005
Globe,ID,MFOOFACTOR,1,MFOO,2065,13.4300679478
Globe,ID,MFOOFACTOR,1,MFOO,2066,13.440977823299999
Globe,ID,MFOOFACTOR,1,MFOO,2067,13.284966172599999
Globe,ID,MFOOFACTOR,1,MFOO,2068,10.3698017477
Globe,ID,MFOOFACTOR,1,MFOO,2069,9.160991852799999
Globe,ID,MFOOFACTOR,1,MFOO,2070,9.234889340599999
Globe,ID,PAPPLANT,1,PAP,2010,435.22692805416
Globe,ID,PAPPLANT,1,PAP,2011,440.19834485396
Globe,ID,PAPPLANT,1,PAP,2012,445.16975907824997
Globe,ID,PAPPLANT,1,PAP,2013,450.14106653208
Globe,ID,PAPPLANT,1,PAP,2014,455.11247840032
Globe,ID,PAPPLANT,1,PAP,2015,460.08389786449993
Globe,ID,PAPPLANT,1,PAP,2016,465.05531366324993
Globe,ID,PAPPLANT,1,PAP,2017,470.02661807234
Globe,ID,PAPPLANT,1,PAP,2018,474.99803420364003
Globe,ID,PAPPLANT,1,PAP,2019,479.9694524083201
Globe,ID,PAPPLANT,1,PAP,2020,484.94086742479993
Globe,ID,PAPPLANT,1,PAP,2021,489.91217671438
Globe,ID,PAPPLANT,1,PAP,2022,494.88359242684
Globe,ID,PAPPLANT,1,PAP,2023,499.85500761672006
Globe,ID,PAPPLANT,1,PAP,2024,504.82642107303
Globe,ID,PAPPLANT,1,PAP,2025,509.7977310993
Globe,ID,PAPPLANT,1,PAP,2026,514.7691503154999
Globe,ID,PAPPLANT,1,PAP,2027,519.74056321488
Globe,ID,PAPPLANT,1,PAP,2028,524.7119779278601
Globe,ID,PAPPLANT,1,PAP,2029,529.6832895399499
Globe,ID,PAPPLANT,1,PAP,2030,534.65470173936
Globe,ID,PAPPLANT,1,PAP,2031,539.62611528798
Globe,ID,PAPPLANT,1,PAP,2032,544.59753169151
Globe,ID,PAPPLANT,1,PAP,2033,549.5688401772001
Globe,ID,PAPPLANT,1,PAP,2034,554.54025906122
Globe,ID,PAPPLANT,1,PAP,2035,559.511676724
Globe,ID,PAPPLANT,1,PAP,2036,564.48309217395
Globe,ID,PAPPLANT,1,PAP,2037,569.4543976088099
Globe,ID,PAPPLANT,1,PAP,2038,574.42580981392
Globe,ID,PAPPLANT,1,PAP,2039,579.39723118816
Globe,ID,PAPPLANT,1,PAP,2040,584.36864412459
Globe,ID,PAPPLANT,1,PAP,2041,589.33994981932
Globe,ID,PAPPLANT,1,PAP,2042,594.31136571168
Globe,ID,PAPPLANT,1,PAP,2043,599.28278667264
Globe,ID,PAPPLANT,1,PAP,2044,604.25408943885
Globe,ID,PAPPLANT,1,PAP,2045,609.2255083183501
Globe,ID,PAPPLANT,1,PAP,2046,614.1969256768
Globe,ID,PAPPLANT,1,PAP,2047,619.16834256522
Globe,ID,PAPPLANT,1,PAP,2048,624.13975444239
Globe,ID,PAPPLANT,1,PAP,2049,629.1110656870201
Globe,ID,PAPPLANT,1,PAP,2050,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2051,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2052,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2053,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2054,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2055,634.0824827209201
Globe,ID,PAPPLANT,1,PAP,2056,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2057,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2058,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2059,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2060,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2061,634.0824827209201
Globe,ID,PAPPLANT,1,PAP,2062,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2063,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2064,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2065,750.6555204546199
Globe,ID,PAPPLANT,1,PAP,2066,721.4434806023801
Globe,ID,PAPPLANT,1,PAP,2067,692.28010389962
Globe,ID,PAPPLANT,1,PAP,2068,663.1615014468
Globe,ID,PAPPLANT,1,PAP,2069,634.0824747355
Globe,ID,PAPPLANT,1,PAP,2070,634.0824747355
Globe,ID,PETAPLANT,1,AMM,2010,0.0002601947898975
Globe,ID,PETAPLANT,1,AMM,2011,0.0002548462483942
Globe,ID,PETAPLANT,1,AMM,2012,0.0002579276663757
Globe,ID,PETAPLANT,1,AMM,2013,0.0002610172029472
Globe,ID,PETAPLANT,1,AMM,2014,0.0002641391527749
