TIMESLICE,YEAR,MODE_OF_OPERATION,TECHNOLOGY,REGION,VALUE
ID,2029,1,XPHOMINE,Globe,7.2840336719e-07
ID,2029,1,XPOTMINE,Globe,1.59338238005e-07
ID,2029,1,XSTEMINE,Globe,22.883435504099996
ID,2030,1,ALUPLANT,Globe,2.7441003520500002
ID,2030,1,C1BFRDF00,Globe,0.201165161659
ID,2030,1,C1BMBRFN1,Globe,5.8995781169
ID,2030,1,C1BMCHP00,Globe,0.167076088128
ID,2030,1,C1BMIGPCS,Globe,1.43945490059
ID,2030,1,C1BMLP000,Globe,1.97417495903
ID,2030,1,C1BMSCP00,Globe,0.142609948863
ID,2030,1,C1CO00I00,Globe,44.0413343859
ID,2030,1,C1COCHP00,Globe,0.5262949920500001
ID,2030,1,C1COHTF03,Globe,21.879077012
ID,2030,1,C1COIGP00,Globe,0.04914002592
ID,2030,1,C1COSCP00,Globe,9.5086090395
ID,2030,1,C1COSCPCS,Globe,0.191013692918
ID,2030,2,C1COSCPCS,Globe,0.5104898291
ID,2030,1,C1ELEFF00,Globe,46.534182533
ID,2030,1,C1ELRDF00,Globe,1.21197783308
ID,2030,1,C1ELRLF00,Globe,7.525000020799999
ID,2030,1,C1GOCVP00,Globe,0.076311569664
ID,2030,1,C1GOHTF03,Globe,3.52546940441
ID,2030,1,C1HFGCPCH,Globe,1.6641849179
ID,2030,1,C1HFMRF00,Globe,62.83293
ID,2030,1,C1HTOOTFI,Globe,44.8324325973
ID,2030,1,C1HTOOTFR,Globe,4.15166999257
ID,2030,1,C1HYDMP00,Globe,7.368373246
ID,2030,1,C1HYMIP00,Globe,0.377626647163
ID,2030,1,C1LFBRFN1,Globe,7.153370967
ID,2030,1,C1LFCCP00,Globe,1.2395571355
ID,2030,1,C1LFRDF00,Globe,10.9992
ID,2030,1,C1NG00I00,Globe,64.186354062
ID,2030,1,C1NGBRFN1,Globe,8.021386583999998
ID,2030,1,C1NGCCP00,Globe,11.2186679542
ID,2030,1,C1NGCCPCH,Globe,3.2135237055199997
ID,2030,1,C1NGCCPCS,Globe,0.60031090035
ID,2030,1,C1NGGCP00,Globe,0.0134092837501
ID,2030,2,C1NGGCP00,Globe,6.1757771949
ID,2030,1,C1NGGCPCH,Globe,4.7239464986
ID,2030,1,C1NGHTF03,Globe,10.874626727199999
ID,2030,1,C1NU00I00,Globe,10.1527900199
ID,2030,1,C1NULWP00,Globe,3.7602926084499995
ID,2030,1,C1OCCVP00,Globe,0.0018554875872999997
ID,2030,1,C1OI00I00,Globe,72.555439107
ID,2030,1,C1OIHTF03,Globe,1.68767655096
ID,2030,2,C1OIHTF03,Globe,1.24444774646
ID,2030,1,C1OIRFP00,Globe,13.158655978899999
ID,2030,2,C1OIRFP00,Globe,58.520789883
ID,2030,1,C1SOC1P00,Globe,0.036421430975999994
ID,2030,1,C1SOTHF00,Globe,1.951148088
ID,2030,1,C1SOV1P00,Globe,0.216505173024
ID,2030,1,C1SOV2P00,Globe,0.165341734272
ID,2030,1,C1WDOFP00,Globe,0.02023412832
ID,2030,1,C1WDONP00,Globe,1.9887980287899998
ID,2030,1,CEMPLANT,Globe,5.2303514998
ID,2030,1,FERTPLANT,Globe,0.00022877366237199998
ID,2030,1,LA,Globe,2923.9833312
ID,2030,1,LA1,Globe,817.4724597999999
ID,2030,1,LA1_i,Globe,299.553720607
ID,2030,1,LA1_i_PROD,Globe,299.553720607
ID,2030,1,LA1_PROD,Globe,817.4724597999999
ID,2030,1,LA2,Globe,1806.9571920399999
ID,2030,1,LA2_PROD,Globe,1806.9571920399999
ID,2030,1,LandRes,Globe,6205.8847551
ID,2030,1,LF,Globe,1494.53156139
ID,2030,1,LF1,Globe,632.6841124299999
ID,2030,1,LF2,Globe,861.84744896
ID,2030,1,LF2_PROD,Globe,861.84744896
ID,2030,1,LO,Globe,1787.37
ID,2030,1,MFOOFACTOR,Globe,3.25252292734
ID,2030,1,PAPPLANT,Globe,3.36752987509
ID,2030,1,PETAPLANT,Globe,4.7958134382e-06
ID,2030,1,PETBPLANT,Globe,28.2428364928
ID,2030,1,STEPLANT,Globe,14.963307097000001
ID,2030,1,VFOOFACTOR,Globe,40.598832726199994
ID,2030,1,XALUMINE,Globe,2.77414824159
ID,2030,1,XCEMMINE,Globe,24.2165284615
ID,2030,1,XPHOMINE,Globe,7.3207572509e-07
ID,2030,1,XPOTMINE,Globe,1.60141564577e-07
ID,2030,1,XSTEMINE,Globe,23.0275575634
ID,2031,1,ALUPLANT,Globe,2.78601871572
ID,2031,1,C1BFRDF00,Globe,0.19617128196
ID,2031,1,C1BMBRFN1,Globe,5.8995781169
ID,2031,1,C1BMCHP00,Globe,0.127771038135
ID,2031,1,C1BMIGPCS,Globe,1.51794977479
ID,2031,1,C1BMLP000,Globe,1.9081797590299998
ID,2031,1,C1BMSCP00,Globe,0.119710993946
ID,2031,1,C1CO00I00,Globe,48.029551270999995
ID,2031,1,C1COBRFH1,Globe,1.3284501950799998
ID,2031,2,C1COBRFH1,Globe,3.00743444492
ID,2031,1,C1COCHP00,Globe,0.5019576579999999
ID,2031,1,C1COHTF03,Globe,23.035312916
ID,2031,1,C1COSCP00,Globe,8.4774161658
ID,2031,2,C1COSCP00,Globe,0.5766478172599999
ID,2031,1,C1COSCPCS,Globe,1.00315398804
ID,2031,1,C1ELEFF00,Globe,47.128011009
ID,2031,1,C1ELRDF00,Globe,1.31871182421
ID,2031,1,C1ELRLF00,Globe,8.0349999272
ID,2031,1,C1GOCVP00,Globe,0.5115613345
ID,2031,1,C1GOHTF03,Globe,2.00734827125
ID,2031,1,C1HFGCPCH,Globe,1.6641849179
ID,2031,1,C1HFMRF00,Globe,64.43697999999999
ID,2031,1,C1HTOOTFI,Globe,44.832218112899994
ID,2031,1,C1HTOOTFR,Globe,2.20803009598
ID,2031,1,C1HYDMP00,Globe,7.925527639399999
ID,2031,1,C1HYMIP00,Globe,0.356696434471
ID,2031,1,C1LFBRFN1,Globe,7.3701651990000006
ID,2031,1,C1LFCCP00,Globe,1.2260436558699999
ID,2031,1,C1LFRDF00,Globe,10.9992
ID,2031,1,C1NG00I00,Globe,62.846486514
ID,2031,1,C1NGBRFN1,Globe,8.093651328
ID,2031,1,C1NGCCP00,Globe,10.9324270649
ID,2031,1,C1NGCCPCH,Globe,3.65563581624
ID,2031,1,C1NGCCPCS,Globe,0.8790032678399999
ID,2031,1,C1NGGCPCH,Globe,4.16994080952
ID,2031,1,C1NGHTF03,Globe,10.095441566
ID,2031,2,C1NGHTF03,Globe,0.201067053378
ID,2031,1,C1NU00I00,Globe,9.8691710649
ID,2031,1,C1NULWP00,Globe,3.65524859857
ID,2031,1,C1OCCVP00,Globe,0.001653056019
ID,2031,1,C1OI00I00,Globe,71.44908915799999
ID,2031,1,C1OIHTF03,Globe,1.22434899996
ID,2031,1,C1OIRFP00,Globe,11.2008364178
ID,2031,2,C1OIRFP00,Globe,60.24825090699999
ID,2031,1,C1SOC1P00,Globe,0.036421430975999994
ID,2031,1,C1SOTHF00,Globe,1.951148088
ID,2031,1,C1SOV1P00,Globe,0.211952494152
ID,2031,1,C1SOV2P00,Globe,0.161294908608
ID,2031,1,C1WDOFP00,Globe,0.0202847136408
ID,2031,1,C1WDONP00,Globe,2.3056239810599997
ID,2031,1,CEMPLANT,Globe,5.2417585868
ID,2031,1,FERTPLANT,Globe,0.000229165027657
ID,2031,1,LA,Globe,2933.30510737
ID,2031,1,LA1,Globe,804.40568518
ID,2031,1,LA1_i,Globe,314.531409158
ID,2031,1,LA1_i_PROD,Globe,314.531409158
ID,2031,1,LA1_PROD,Globe,804.40568518
ID,2031,1,LA2,Globe,1814.3679947
ID,2031,1,LA2_PROD,Globe,1814.3679947
ID,2031,1,LandRes,Globe,6206.662490199999
ID,2031,1,LF,Globe,1485.9872453399998
ID,2031,1,LF1,Globe,629.97157222
ID,2031,1,LF2,Globe,856.01567312
ID,2031,1,LF2_PROD,Globe,856.01567312
ID,2031,1,LO,Globe,1787.37
ID,2031,1,MFOOFACTOR,Globe,3.26586243629
ID,2031,1,PAPPLANT,Globe,3.38235899653
ID,2031,1,PETAPLANT,Globe,4.7684084730999995e-06
ID,2031,1,PETBPLANT,Globe,28.6230366732
ID,2031,1,STEPLANT,Globe,15.0569570356
ID,2031,1,VFOOFACTOR,Globe,40.8424255924
ID,2031,1,XALUMINE,Globe,2.8373023482299997
ID,2031,1,XCEMMINE,Globe,24.3951444703
ID,2031,1,XPHOMINE,Globe,7.333280756699999e-07
ID,2031,1,XPOTMINE,Globe,1.60415517985e-07
ID,2031,1,XSTEMINE,Globe,23.1716782478
ID,2032,1,ALUPLANT,Globe,2.82736631257
ID,2032,1,C1BFRDF00,Globe,0.07745468902199999
ID,2032,1,C1BMBRFN1,Globe,5.8995781169
ID,2032,1,C1BMCHP00,Globe,0.11864453442900001
ID,2032,1,C1BMHTF03,Globe,6.5488352281e-09
ID,2032,2,C1BMHTF03,Globe,-7.7977838472e-09
ID,2032,1,C1BMIGPCS,Globe,1.9084382402300002
ID,2032,1,C1BMLP000,Globe,0.74670342368
ID,2032,1,C1BMSCP00,Globe,0.115493139888
ID,2032,1,C1CO00I00,Globe,48.048346153999994
ID,2032,1,C1COBRFH1,Globe,0.62866417981
ID,2032,2,C1COBRFH1,Globe,3.12910250819
ID,2032,1,C1COCHP00,Globe,0.47660624354000003
ID,2032,1,C1COHTF03,Globe,24.19154882
ID,2032,1,C1COSCP00,Globe,8.3842084867
ID,2032,1,C1COSCPCS,Globe,1.00315398804
ID,2032,1,C1ELEFF00,Globe,47.719841296999995
ID,2032,1,C1ELRDF00,Globe,1.60247454792
ID,2032,1,C1ELRLF00,Globe,7.694999989599999
ID,2032,1,C1GOCVP00,Globe,0.54210230901
ID,2032,1,C1GOHTF03,Globe,2.00074590979
ID,2032,1,C1HFGCPCH,Globe,1.6641849179
ID,2032,1,C1HFMRF00,Globe,65.9952
ID,2032,1,C1HTOOTFI,Globe,44.8240342498
ID,2032,1,C1HTOOTFR,Globe,2.3155460844
ID,2032,1,C1HYDMP00,Globe,9.2059793422
ID,2032,1,C1HYMIP00,Globe,0.367654112491
ID,2032,1,C1LFBRFN1,Globe,7.5584270478999995
ID,2032,1,C1LFCCP00,Globe,1.2125301304099998
ID,2032,1,C1LFRDF00,Globe,10.9992
ID,2032,1,C1NG00I00,Globe,62.369552036
ID,2032,1,C1NGBRFN1,Globe,8.165916072
ID,2032,1,C1NGCCP00,Globe,8.787808090199999
ID,2032,1,C1NGCCPCH,Globe,3.61054262515
ID,2032,1,C1NGCCPCS,Globe,2.02065029126
ID,2032,1,C1NGGCPCH,Globe,4.59010365
ID,2032,1,C1NGHTF03,Globe,9.7183908232
ID,2032,1,C1NU00I00,Globe,8.542977814
ID,2032,1,C1NULWP00,Globe,3.16406594021
ID,2032,1,C1OCCVP00,Globe,0.001653056019
ID,2032,1,C1OI00I00,Globe,70.48796073
ID,2032,1,C1OIHTF03,Globe,0.143715276803
ID,2032,1,C1OIRFP00,Globe,5.892844773299999
ID,2032,2,C1OIRFP00,Globe,64.595116415
ID,2032,1,C1SOC1P00,Globe,0.036421430975999994
ID,2032,1,C1SOTHF00,Globe,1.951148088
ID,2032,1,C1SOV1P00,Globe,0.20689396207199998
ID,2032,1,C1SOV2P00,Globe,0.157826200896
ID,2032,1,C1WDOFP00,Globe,0.0197542905115
ID,2032,1,C1WDONP00,Globe,2.6245803408799997
ID,2032,1,CEMPLANT,Globe,5.2530469741
ID,2032,1,FERTPLANT,Globe,0.000229506442825
ID,2032,1,LA,Globe,2942.38293045
ID,2032,1,LA1,Globe,790.34609527
ID,2032,1,LA1_i,Globe,330.257978241
ID,2032,1,LA1_i_PROD,Globe,330.257978241
ID,2032,1,LA1_PROD,Globe,790.34609527
ID,2032,1,LA2,Globe,1821.7788431899999
ID,2032,1,LA2_PROD,Globe,1821.7788431899999
ID,2032,1,LandRes,Globe,6207.419601799999
ID,2032,1,LF,Globe,1477.66648803
ID,2032,1,LF1,Globe,631.3698455199999
ID,2032,1,LF2,Globe,846.29664251
ID,2032,1,LF2_PROD,Globe,846.29664251
ID,2032,1,LO,Globe,1787.37
ID,2032,1,MFOOFACTOR,Globe,3.27920194524
ID,2032,1,PAPPLANT,Globe,3.3970496197099997
ID,2032,1,PETAPLANT,Globe,4.7403751787e-06
ID,2032,1,PETBPLANT,Globe,28.9950199929
ID,2032,1,STEPLANT,Globe,15.150607432500001
ID,2032,1,VFOOFACTOR,Globe,41.086018916899995
ID,2032,1,XALUMINE,Globe,2.90049614365
ID,2032,1,XCEMMINE,Globe,24.5737540629
ID,2032,1,XPHOMINE,Globe,7.344206170399999e-07
ID,2032,1,XPOTMINE,Globe,1.60654507686e-07
ID,2032,1,XSTEMINE,Globe,23.315799848799998
ID,2033,1,ALUPLANT,Globe,2.8681794857900003
ID,2033,1,C1BFRDF00,Globe,0.08188245822899999
ID,2033,1,C1BMBRFN1,Globe,5.5881499761999995
ID,2033,1,C1BMCHP00,Globe,0.108503977811
ID,2033,1,C1BMIGPCS,Globe,2.04070691999
ID,2033,1,C1BMLP000,Globe,0.78229908055
ID,2033,1,C1BMSCP00,Globe,0.089704443066
ID,2033,2,C1BMSCP00,Globe,-9.815828153e-06
ID,2033,1,C1CO00I00,Globe,47.784227864
ID,2033,1,C1COBRFH1,Globe,0.61323541865
ID,2033,1,C1COCHP00,Globe,0.54668278836
ID,2033,1,C1COHTF03,Globe,25.347784724
ID,2033,1,C1COSCP00,Globe,7.6906997607
ID,2033,2,C1COSCP00,Globe,0.453045168864
ID,2033,1,C1COSCPCS,Globe,1.00315398804
ID,2033,1,C1ELEFF00,Globe,48.260429062
ID,2033,1,C1ELRDF00,Globe,1.74159385025
ID,2033,1,C1ELRLF00,Globe,8.0349999272
ID,2033,1,C1GOCVP00,Globe,0.57359769327
ID,2033,1,C1GOHTF03,Globe,1.99496880914
ID,2033,1,C1HFGCPCH,Globe,1.48262428577
ID,2033,1,C1HFMRF00,Globe,67.55342
ID,2033,1,C1HTOOTFI,Globe,44.6081282032
ID,2033,1,C1HTOOTFR,Globe,2.5941458752899997
ID,2033,1,C1HYDMP00,Globe,10.124781932
ID,2033,1,C1HYMIP00,Globe,0.362335426416
ID,2033,1,C1LFBRFN1,Globe,7.1971033279
ID,2033,1,C1LFCCP00,Globe,1.19901665078
ID,2033,1,C1LFRDF00,Globe,10.9992
ID,2033,1,C1NG00I00,Globe,60.079843989
ID,2033,1,C1NGBRFN1,Globe,8.238180816
ID,2033,1,C1NGCCP00,Globe,8.5515329001
ID,2033,1,C1NGCCPCH,Globe,2.98100277153
ID,2033,1,C1NGCCPCS,Globe,1.8743807298200001
ID,2033,1,C1NGGCPCH,Globe,4.5949538388999995
ID,2033,1,C1NGHTF03,Globe,9.1402811206
ID,2033,2,C1NGHTF03,Globe,-8.2692416402e-06
ID,2033,1,C1NU00I00,Globe,8.290301441799999
ID,2033,1,C1NULWP00,Globe,3.07048208847
ID,2033,1,C1OCCVP00,Globe,0.0018554875872999997
ID,2033,1,C1OI00I00,Globe,69.5795643
ID,2033,1,C1OIHTF03,Globe,0.183932508784
ID,2033,1,C1OIRFP00,Globe,4.8087104585
ID,2033,2,C1OIRFP00,Globe,64.770856133
ID,2033,1,C1SOC1P00,Globe,0.94565644915
ID,2033,1,C1SOTHF00,Globe,1.951148088
ID,2033,1,C1SOV1P00,Globe,0.201835429992
ID,2033,1,C1SOV2P00,Globe,0.154357493184
ID,2033,1,C1WDOFP00,Globe,0.369275733713
ID,2033,1,C1WDONP00,Globe,2.94566706242
ID,2033,1,CEMPLANT,Globe,5.2642207864
ID,2033,1,FERTPLANT,Globe,0.00022980500236
ID,2033,1,LA,Globe,2951.57377031
ID,2033,1,LA1,Globe,775.2909860999999
ID,2033,1,LA1_i,Globe,346.770875549
ID,2033,1,LA1_i_PROD,Globe,346.770875549
ID,2033,1,LA1_PROD,Globe,775.2909860999999
ID,2033,1,LA2,Globe,1829.51192241
ID,2033,1,LA2_PROD,Globe,1829.51192241
ID,2033,1,LandRes,Globe,6208.1858794
ID,2033,1,LF,Globe,1469.24220075
ID,2033,1,LF1,Globe,631.69766751
ID,2033,1,LF2,Globe,837.54453324
ID,2033,1,LF2_PROD,Globe,837.54453324
ID,2033,1,LO,Globe,1787.37
ID,2033,1,MFOOFACTOR,Globe,3.29312143284
ID,2033,1,PAPPLANT,Globe,3.4115984907
ID,2033,1,PETAPLANT,Globe,4.7118730434e-06
ID,2033,1,PETBPLANT,Globe,29.358823115899998
ID,2033,1,STEPLANT,Globe,14.9970961811
ID,2033,1,VFOOFACTOR,Globe,41.3296117831
ID,2033,1,XALUMINE,Globe,2.9637544218799996
ID,2033,1,XCEMMINE,Globe,24.7523650304
ID,2033,1,XPHOMINE,Globe,7.353759892199999e-07
ID,2033,1,XPOTMINE,Globe,1.60863501652e-07
ID,2033,1,XSTEMINE,Globe,23.0795562814
ID,2034,1,ALUPLANT,Globe,2.9084436614399998
ID,2034,1,C1BFRDF00,Globe,-4.00077416761e-07
ID,2034,1,C1BMBRFN1,Globe,4.8655025362
ID,2034,1,C1BMCHP00,Globe,0.09836341661
ID,2034,1,C1BMIGPCS,Globe,2.6630144787999996
ID,2034,1,C1BMLP000,Globe,-3.78766737158e-06
ID,2034,1,C1CO00I00,Globe,44.2455886133
ID,2034,1,C1COCHP00,Globe,0.51597027216
ID,2034,1,C1COHTF03,Globe,26.504020628
ID,2034,1,C1COSCP00,Globe,7.031698274899999
ID,2034,1,C1COSCPCS,Globe,0.336285310691
ID,2034,1,C1ELEFF00,Globe,48.790269691999995
ID,2034,1,C1ELRDF00,Globe,1.9221105666400002
ID,2034,1,C1ELRLF00,Globe,8.204999896
ID,2034,1,C1GOCVP00,Globe,0.6857816046799999
ID,2034,1,C1GOHTF03,Globe,2.90470526251
ID,2034,1,C1HFGCPCH,Globe,1.6641849179
ID,2034,1,C1HFMRF00,Globe,69.15747
ID,2034,1,C1HTOOTFI,Globe,44.3580109782
ID,2034,1,C1HTOOTFR,Globe,3.53146612242
ID,2034,1,C1HYDMP00,Globe,10.7098376294
ID,2034,1,C1HYMIP00,Globe,0.357016740341
ID,2034,1,C1LFBRFN1,Globe,7.1804253326
ID,2034,1,C1LFCCP00,Globe,0.55171845127
ID,2034,1,C1LFRDF00,Globe,10.9992
ID,2034,1,C1NG00I00,Globe,58.485106645
ID,2034,1,C1NGBRFN1,Globe,8.31044556
ID,2034,1,C1NGCCP00,Globe,8.3142439504
ID,2034,1,C1NGCCPCH,Globe,2.9432889895499996
ID,2034,1,C1NGCCPCS,Globe,2.34936977015
ID,2034,1,C1NGGCPCH,Globe,4.05598685185
ID,2034,1,C1NGHTF03,Globe,8.562154919200001
ID,2034,1,C1NU00I00,Globe,8.037625069599999
ID,2034,1,C1NULWP00,Globe,2.97689823673
ID,2034,1,C1OCCVP00,Globe,0.0018554875872999997
ID,2034,1,C1OI00I00,Globe,68.634678024
ID,2034,1,C1OIRFP00,Globe,8.9725598194
ID,2034,2,C1OIRFP00,Globe,59.662117288000005
ID,2034,1,C1SOC1P00,Globe,1.85619222355
ID,2034,1,C1SOTHF00,Globe,1.951148088
ID,2034,1,C1SOV1P00,Globe,0.19728275112000002
ID,2034,1,C1SOV2P00,Globe,0.302288176723
ID,2034,1,C1WDOFP00,Globe,0.7199476405299999
ID,2034,1,C1WDONP00,Globe,3.26845920992
ID,2034,1,CEMPLANT,Globe,5.2752827735
ID,2034,1,FERTPLANT,Globe,0.000230032804958
ID,2034,1,LA,Globe,2960.0969129
ID,2034,1,LA1,Globe,759.06473711
ID,2034,1,LA1_i,Globe,364.109423222
ID,2034,1,LA1_i_PROD,Globe,364.109423222
ID,2034,1,LA1_PROD,Globe,759.06473711
ID,2034,1,LA2,Globe,1836.9227709
ID,2034,1,LA2_PROD,Globe,1836.9227709
ID,2034,1,LandRes,Globe,6208.8967027
ID,2034,1,LF,Globe,1461.42988146
ID,2034,1,LF1,Globe,637.2530884500001
ID,2034,1,LF2,Globe,824.17679301
ID,2034,1,LF2_PROD,Globe,824.17679301
ID,2034,1,LO,Globe,1787.37
ID,2034,1,MFOOFACTOR,Globe,3.30646098762
ID,2034,1,PAPPLANT,Globe,3.42600437209
ID,2034,1,PETAPLANT,Globe,4.6823438578e-06
ID,2034,1,PETBPLANT,Globe,29.7149396313
ID,2034,1,STEPLANT,Globe,14.8098861307
ID,2034,1,VFOOFACTOR,Globe,41.571936074899995
ID,2034,1,XALUMINE,Globe,3.02705000573
ID,2034,1,XCEMMINE,Globe,24.9309869971
ID,2034,1,XPHOMINE,Globe,7.361049612e-07
ID,2034,1,XPOTMINE,Globe,1.6102296255399999e-07
ID,2034,1,XSTEMINE,Globe,22.7914519443
ID,2035,1,ALUPLANT,Globe,2.9481948160699996
ID,2035,1,C1BFRDF00,Globe,5.6030900979e-09
ID,2035,1,C1BMBRFN1,Globe,4.142855050370001
ID,2035,1,C1BMCHP00,Globe,0.088222859992
ID,2035,1,C1BMIGPCS,Globe,2.96155847743
ID,2035,1,C1CO00I00,Globe,31.575757705899996
ID,2035,1,C1COBRFH1,Globe,0.6696785008999999
ID,2035,1,C1COCHP00,Globe,0.48648627494
ID,2035,1,C1COHTF03,Globe,26.1167736268
ID,2035,1,C1COIGP00,Globe,0.0405622333465
ID,2035,1,C1COSCP00,Globe,0.99824399099
ID,2035,1,C1ELEFF00,Globe,49.28828597
ID,2035,1,C1ELRDF00,Globe,2.0650998
ID,2035,1,C1ELRLF00,Globe,8.374999864800001
ID,2035,1,C1GOCVP00,Globe,0.7688968761599999
ID,2035,1,C1GOHTF03,Globe,3.01994067281
ID,2035,1,C1HFGCPCH,Globe,1.48262428577
ID,2035,1,C1HFMRF00,Globe,70.76152
ID,2035,1,C1HTOOTFI,Globe,44.0017973032
ID,2035,1,C1HTOOTFR,Globe,3.1635709303799997
ID,2035,1,C1HYDMP00,Globe,10.846793709899998
ID,2035,1,C1HYMIP00,Globe,0.351698054266
ID,2035,1,C1LFBRFN1,Globe,7.1804253326
ID,2035,1,C1LFRDF00,Globe,10.9992
ID,2035,1,C1NG00I00,Globe,67.799128379
ID,2035,1,C1NGBRFN1,Globe,8.382710304
ID,2035,1,C1NGCCP00,Globe,9.7862361803
ID,2035,1,C1NGCCPCH,Globe,3.5191999979
ID,2035,1,C1NGCCPCS,Globe,5.385552045
ID,2035,1,C1NGGCPCH,Globe,4.498480314
ID,2035,1,C1NGHTF03,Globe,6.7724920443
ID,2035,1,C1NU00I00,Globe,8.7418758893
ID,2035,1,C1NULWP00,Globe,3.23773179897
ID,2035,1,C1OI00I00,Globe,67.782198777
ID,2035,1,C1OIHTF03,Globe,0.67186702089
ID,2035,1,C1OIRFP00,Globe,12.121309052800001
ID,2035,2,C1OIRFP00,Globe,55.66089247399999
ID,2035,1,C1SOC1P00,Globe,2.76672799795
ID,2035,1,C1SOTHF00,Globe,1.951148088
ID,2035,1,C1SOV2P00,Globe,0.53913422072
ID,2035,1,C1WDOFP00,Globe,1.05361996752
ID,2035,1,C1WDONP00,Globe,3.4108959168
ID,2035,1,CEMPLANT,Globe,5.2862320188
ID,2035,1,FERTPLANT,Globe,0.00023019928243299997
ID,2035,1,LA,Globe,2967.99841737
ID,2035,1,LA1,Globe,741.67211462
ID,2035,1,LA1_i,Globe,382.314891175
ID,2035,1,LA1_i_PROD,Globe,382.314891175
ID,2035,1,LA1_PROD,Globe,741.67211462
ID,2035,1,LA2,Globe,1844.01138866
ID,2035,1,LA2_PROD,Globe,1844.01138866
ID,2035,1,LandRes,Globe,6209.5557381
ID,2035,1,LF,Globe,1454.18736656
ID,2035,1,LF1,Globe,636.8104623099999
ID,2035,1,LF2,Globe,817.3769042499999
ID,2035,1,LF2_PROD,Globe,817.3769042499999
ID,2035,1,LO,Globe,1787.37
ID,2035,1,MFOOFACTOR,Globe,3.31922051792
ID,2035,1,PAPPLANT,Globe,3.44027317595
ID,2035,1,PETAPLANT,Globe,4.6520002731e-06
ID,2035,1,PETBPLANT,Globe,30.063383746399996
ID,2035,1,STEPLANT,Globe,14.499465791699999
ID,2035,1,VFOOFACTOR,Globe,41.8155289411
ID,2035,1,XALUMINE,Globe,3.0904083766799997
ID,2035,1,XCEMMINE,Globe,25.1096011727
ID,2035,1,XPHOMINE,Globe,7.3663768912e-07
ID,2035,1,XPOTMINE,Globe,1.61139499078e-07
ID,2035,1,XSTEMINE,Globe,22.3137351482
ID,2036,1,ALUPLANT,Globe,2.98742877915
ID,2036,1,C1BFRDF00,Globe,-4.00076005197e-07
ID,2036,1,C1BMBRFN1,Globe,4.142855050370001
ID,2036,1,C1BMCHP00,Globe,0.09582305054399999
ID,2036,1,C1BMIGPCS,Globe,2.9438012314599997
ID,2036,1,C1CO00I00,Globe,40.8081530018
ID,2036,1,C1COBRFH1,Globe,1.2109011488900001
ID,2036,1,C1COCHP00,Globe,0.455773740408
ID,2036,1,C1COHTF03,Globe,26.35949114
ID,2036,1,C1COIGP00,Globe,0.04914002592
ID,2036,1,C1COSCP00,Globe,3.4143417370099995
ID,2036,2,C1COSCP00,Globe,3.3645390092899996
ID,2036,1,C1COSCPCS,Globe,0.9234309156699999
ID,2036,1,C1ELEFF00,Globe,49.777828281
ID,2036,1,C1ELRDF00,Globe,2.2296299583
ID,2036,1,C1ELRLF00,Globe,8.660000135999999
ID,2036,1,C1GOCVP00,Globe,0.81399006725
ID,2036,1,C1GOHTF03,Globe,5.0758654443
ID,2036,1,C1HFGCPCH,Globe,1.5435897349299998
ID,2036,1,C1HFMRF00,Globe,72.36557
ID,2036,1,C1HTOOTFI,Globe,44.2442444194
ID,2036,1,C1HTOOTFR,Globe,2.75444468718
ID,2036,1,C1HYDMP00,Globe,10.4808984474
ID,2036,1,C1HYMIP00,Globe,0.346379372774
ID,2036,1,C1LFBRFN1,Globe,6.602307380599999
ID,2036,1,C1LFRDF00,Globe,10.9992
ID,2036,1,C1NG00I00,Globe,59.052564538999995
ID,2036,1,C1NGBRFN1,Globe,8.454975048
ID,2036,1,C1NGCCP00,Globe,8.3729673043
ID,2036,1,C1NGCCPCH,Globe,2.89493801874
ID,2036,1,C1NGCCPCS,Globe,3.85331802164
ID,2036,1,C1NGGCPCH,Globe,4.444281756
ID,2036,1,C1NGHTF03,Globe,5.0689680293
ID,2036,1,C1NU00I00,Globe,8.4582569343
ID,2036,1,C1NULWP00,Globe,3.13268774326
ID,2036,1,C1OI00I00,Globe,66.919522355
ID,2036,1,C1OIHTF03,Globe,0.342577975926
ID,2036,1,C1OIRFP00,Globe,12.8653568113
ID,2036,2,C1OIRFP00,Globe,54.054166002
ID,2036,1,C1SOC1P00,Globe,3.39239613317
ID,2036,1,C1SOTHF00,Globe,1.951148088
ID,2036,1,C1SOV2P00,Globe,0.53913422072
ID,2036,1,C1WDOFP00,Globe,1.40829531274
ID,2036,1,C1WDONP00,Globe,3.7647041125899996
ID,2036,1,CEMPLANT,Globe,5.297073105299999
ID,2036,1,FERTPLANT,Globe,0.00023033032415199997
ID,2036,1,LA,Globe,2976.37128339
ID,2036,1,LA1,Globe,723.19620842
ID,2036,1,LA1_i,Globe,401.430634588
ID,2036,1,LA1_i_PROD,Globe,401.430634588
ID,2036,1,LA1_PROD,Globe,723.19620842
ID,2036,1,LA2,Globe,1851.74446788
ID,2036,1,LA2_PROD,Globe,1851.74446788
ID,2036,1,LandRes,Globe,6210.254187299999
ID,2036,1,LF,Globe,1446.51276642
ID,2036,1,LF1,Globe,637.01073941
ID,2036,1,LF2,Globe,809.5020270099999
ID,2036,1,LF2_PROD,Globe,809.5020270099999
ID,2036,1,LO,Globe,1787.37
ID,2036,1,MFOOFACTOR,Globe,3.33314000552
ID,2036,1,PAPPLANT,Globe,3.45441145597
