REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,ID,ALUPLANT,1,2053,8.302430000000001
Globe,IN,ALUPLANT,1,2053,8.302430000000001
Globe,ID,ALUPLANT,1,2054,8.302430000000001
Globe,IN,ALUPLANT,1,2054,8.302430000000001
Globe,ID,ALUPLANT,1,2055,8.302430000000001
Globe,IN,ALUPLANT,1,2055,8.302430000000001
Globe,ID,ALUPLANT,1,2056,8.302430000000001
Globe,IN,ALUPLANT,1,2056,8.302430000000001
Globe,ID,ALUPLANT,1,2057,8.302430000000001
Globe,IN,ALUPLANT,1,2057,8.302430000000001
Globe,ID,ALUPLANT,1,2058,8.302430000000001
Globe,IN,ALUPLANT,1,2058,8.302430000000001
Globe,ID,ALUPLANT,1,2059,8.302430000000001
Globe,IN,ALUPLANT,1,2059,8.302430000000001
Globe,ID,ALUPLANT,1,2060,8.302430000000001
Globe,IN,ALUPLANT,1,2060,8.302430000000001
Globe,ID,ALUPLANT,1,2061,8.302430000000001
Globe,IN,ALUPLANT,1,2061,8.302430000000001
Globe,ID,ALUPLANT,1,2062,8.302430000000001
Globe,IN,ALUPLANT,1,2062,8.302430000000001
Globe,ID,ALUPLANT,1,2063,8.302430000000001
Globe,IN,ALUPLANT,1,2063,8.302430000000001
Globe,ID,ALUPLANT,1,2064,8.302430000000001
Globe,IN,ALUPLANT,1,2064,8.302430000000001
Globe,ID,ALUPLANT,1,2065,8.302430000000001
Globe,IN,ALUPLANT,1,2065,8.302430000000001
Globe,ID,ALUPLANT,1,2066,8.302430000000001
Globe,IN,ALUPLANT,1,2066,8.302430000000001
Globe,ID,ALUPLANT,1,2067,8.302430000000001
Globe,IN,ALUPLANT,1,2067,8.302430000000001
Globe,ID,ALUPLANT,1,2068,8.302430000000001
Globe,IN,ALUPLANT,1,2068,8.302430000000001
Globe,ID,ALUPLANT,1,2069,8.302430000000001
Globe,IN,ALUPLANT,1,2069,8.302430000000001
Globe,ID,ALUPLANT,1,2070,8.302430000000001
Globe,IN,ALUPLANT,1,2070,8.302430000000001
Globe,ID,C1BFRDF00,1,2010,0.21323879
Globe,IN,C1BFRDF00,1,2010,0.00049447513
Globe,IP,C1BFRDF00,1,2010,0.31180893
Globe,ID,C1BFRDF00,2,2010,0.34736121
Globe,IN,C1BFRDF00,2,2010,0.56010552
Globe,IP,C1BFRDF00,2,2010,0.24879107
Globe,ID,C1BFRDF00,1,2011,0.5836
Globe,IN,C1BFRDF00,1,2011,0.5836
Globe,IP,C1BFRDF00,1,2011,0.5836
Globe,ID,C1BFRDF00,1,2012,0.6067
Globe,IN,C1BFRDF00,1,2012,0.6067
Globe,IP,C1BFRDF00,1,2012,0.6067
Globe,ID,C1BFRDF00,1,2013,0.59859554
Globe,IN,C1BFRDF00,1,2013,0.5292184
Globe,IP,C1BFRDF00,1,2013,0.59859554
Globe,ID,C1BFRDF00,1,2014,0.45603069999999996
