REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,LF1,1,2015,L_FRST,ID,1454.6730520037524
Globe,LF1,1,2015,L_FRST,IN,1454.6730520037524
Globe,LF1,1,2015,L_FRST,IP,1454.6730520037524
Globe,LF1,1,2016,L_FRST,ID,1440.7340273785221
Globe,LF1,1,2016,L_FRST,IN,1440.7340273785214
Globe,LF1,1,2016,L_FRST,IP,1058.7623810581717
Globe,LF1,1,2017,L_FRST,ID,1293.3032146919522
Globe,LF1,1,2017,L_FRST,IN,1293.3032146919522
Globe,LF1,1,2017,L_FRST,IP,1193.7442855318545
Globe,LF1,1,2018,L_FRST,ID,1292.5828882572873
Globe,LF1,1,2018,L_FRST,IN,1292.5828882572873
Globe,LF1,1,2018,L_FRST,IP,1201.6609667070813
Globe,LF1,1,2019,L_FRST,ID,1285.0
Globe,LF1,1,2019,L_FRST,IN,1285.0
Globe,LF1,1,2019,L_FRST,IP,1285.0
Globe,LF1,1,2020,L_FRST,ID,1295.1681027372042
Globe,LF1,1,2020,L_FRST,IN,1295.1681027372042
Globe,LF1,1,2020,L_FRST,IP,1173.2484056484254
Globe,LF1,1,2021,L_FRST,ID,1318.7178365401535
Globe,LF1,1,2021,L_FRST,IN,1318.7178365401535
Globe,LF1,1,2021,L_FRST,IP,914.4272305431103
Globe,LF1,1,2022,L_FRST,ID,1367.8719668158894
Globe,LF1,1,2022,L_FRST,IN,1367.8719668158894
Globe,LF1,1,2022,L_FRST,IP,374.2032999587005
Globe,LF1,1,2023,L_FRST,ID,1372.2453523857746
Globe,LF1,1,2023,L_FRST,IN,1372.2453523857746
Globe,LF1,1,2023,L_FRST,IP,326.1380096306851
Globe,LF1,1,2024,L_FRST,ID,1376.6228654942852
Globe,LF1,1,2024,L_FRST,IN,1376.6228654942852
Globe,LF1,1,2024,L_FRST,IP,278.0273559704828
Globe,LF1,1,2025,L_FRST,ID,1380.5283017349198
Globe,LF1,1,2025,L_FRST,IN,1380.5283017349198
Globe,LF1,1,2025,L_FRST,IP,235.10501954163743
Globe,LF1,1,2026,L_FRST,ID,1382.8390276343985
Globe,LF1,1,2026,L_FRST,IN,1382.8390276343985
Globe,LF1,1,2026,L_FRST,IP,209.7091998838161
Globe,LF1,1,2027,L_FRST,ID,1383.7626473621842
Globe,LF1,1,2027,L_FRST,IN,1383.7626473621842
Globe,LF1,1,2027,L_FRST,IP,199.5582425398316
Globe,LF1,1,2028,L_FRST,ID,1384.6656318554242
Globe,LF1,1,2028,L_FRST,IN,1384.6656318554242
Globe,LF1,1,2028,L_FRST,IP,189.63407483594776
Globe,LF1,1,2029,L_FRST,ID,1385.5244844228173
Globe,LF1,1,2029,L_FRST,IN,1385.5244844228173
Globe,LF1,1,2029,L_FRST,IP,180.1949349885524
Globe,LF1,1,2030,L_FRST,ID,1386.3482977132196
Globe,LF1,1,2030,L_FRST,IN,1386.3482977132196
Globe,LF1,1,2030,L_FRST,IP,171.1408910798924
Globe,LF1,1,2031,L_FRST,ID,1387.173303840182
Globe,LF1,1,2031,L_FRST,IN,1387.173303840182
Globe,LF1,1,2031,L_FRST,IP,162.07373741113926
Globe,LF1,1,2032,L_FRST,ID,1389.1200069547406
Globe,LF1,1,2032,L_FRST,IN,1389.1200069547406
Globe,LF1,1,2032,L_FRST,IP,140.67867656216805
Globe,LF1,1,2033,L_FRST,ID,1356.435801610613
Globe,LF1,1,2033,L_FRST,IN,1356.435801610613
Globe,LF1,1,2033,L_FRST,IP,499.89141779031394
Globe,LF1,1,2034,L_FRST,ID,1360.5438831669576
Globe,LF1,1,2034,L_FRST,IN,1360.5438831669576
Globe,LF1,1,2034,L_FRST,IP,454.7419267286211
Globe,LF1,1,2035,L_FRST,ID,1394.488066606086
Globe,LF1,1,2035,L_FRST,IN,1394.488066606086
Globe,LF1,1,2035,L_FRST,IP,81.68151257627727
Globe,LF1,1,2036,L_FRST,ID,1397.7175221758444
Globe,LF1,1,2036,L_FRST,IN,1397.7175221758444
Globe,LF1,1,2036,L_FRST,IP,46.18847930001359
Globe,LF1,1,2037,L_FRST,ID,1398.4066939112781
Globe,LF1,1,2037,L_FRST,IN,1398.4066939112781
Globe,LF1,1,2037,L_FRST,IP,38.614200970295045
Globe,LF1,1,2038,L_FRST,ID,1399.1568944935932
Globe,LF1,1,2038,L_FRST,IN,1399.1568944935932
Globe,LF1,1,2038,L_FRST,IP,30.36919073348432
Globe,LF1,1,2039,L_FRST,ID,1399.8723133312376
Globe,LF1,1,2039,L_FRST,IN,1399.8723133312376
Globe,LF1,1,2039,L_FRST,IP,22.50644605021289
Globe,LF1,1,2040,L_FRST,ID,1400.5632771551066
Globe,LF1,1,2040,L_FRST,IN,1400.5632771551066
Globe,LF1,1,2040,L_FRST,IP,14.912471938001962
Globe,LF1,1,2041,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2041,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2042,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2042,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2043,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2043,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2044,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2044,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2045,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2045,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2046,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2046,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2047,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2047,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2048,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2048,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2049,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2049,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2050,L_FRST,ID,1401.9201396465198
Globe,LF1,1,2050,L_FRST,IN,1401.9201396465198
Globe,LF1,1,2051,L_FRST,ID,1401.9201396465198
