REGION,TECHNOLOGY,VALUE
Globe,ALUPLANT,50.122335585777556
Globe,ALURCPLANT,7304.18
Globe,ALURECYCLE,3501293.2727
Globe,C1BFRDF00,5.2865
Globe,C1BMBRFH1,16.051826139312734
Globe,C1BMBRFN1,5.955995687826147
Globe,C1BMCHP00,41.69953084479034
Globe,C1BMHTF03,207.20482786099802
Globe,C1BMIGPCS,384.137254080449
Globe,C1BMLP000,59.014470587234044
Globe,C1BMSCP00,0.32863129488
Globe,C1CO00I00,3184.1763214202433
Globe,C1COBRFH1,139.38958384197122
Globe,C1COCHP00,952.1647681783153
Globe,C1COHTF03,732.3327604713403
Globe,C1COIGP00,0.09168051311999999
Globe,C1COLP000,16.821032289138863
Globe,C1COSCP00,304.4982979983405
Globe,C1COSCPCS,384.6275109720001
Globe,C1COSF000,9.00782465155895
Globe,C1ELEFF00,7681.849461087583
Globe,C1ELHGP00,77.58855868361627
Globe,C1ELMHP00,37623.75655311824
Globe,C1ELRDF00,61.8595792653565
Globe,C1ELRLF00,416.60661876638716
Globe,C1ENDA1CS,448.5741868161421
Globe,C1GOCVP00,122.85688919040007
Globe,C1GOHTF03,1845.136855232
Globe,C1HFGCP00,1.224686325847968
Globe,C1HFGCPCH,14.114438460513236
Globe,C1HFMRF00,4493.50192658093
Globe,C1HPASF01,2991.8360000000002
Globe,C1HPINF0I,454.2242377379503
Globe,C1HTOOTFI,3990.6313573992666
Globe,C1HTOOTFR,806.1289432311685
Globe,C1HYDMP00,1067.2519052765326
Globe,C1HYMIP00,93.22962776064
Globe,C1LFAVF00,247.94500000000002
Globe,C1LFBRFN1,31.56511771594461
Globe,C1LFCCP00,0.22690048580841599
Globe,C1LFRDF00,1639.7239207346436
Globe,C1LFRLF00,494.3833812336128
Globe,C1MHMRF00,6574.884473419071
Globe,C1NG00I00,7960.8799999999965
Globe,C1NGBRFN1,1323.282227874823
Globe,C1NGCCP00,49.68898451674188
Globe,C1NGCCPCH,156.3113219278119
Globe,C1NGCCPCS,377.57975292300677
Globe,C1NGGCP00,1.3835430790353842
Globe,C1NGGCPCH,34.46110012735756
Globe,C1NGHTF03,1605.9865020891264
Globe,C1NGLP000,22.55526752925801
Globe,C1NU00I00,7007.894204908532
Globe,C1NULWP00,2591.8070936518143
Globe,C1OCCVP00,42.61690208159998
Globe,C1OI00I00,9072.180148182668
Globe,C1OIHTF03,1295.5644678481883
Globe,C1OIRFP00,9072.180148182668
Globe,C1SOC1P00,258.89857632
Globe,C1SOTHF00,94.59400550895361
Globe,C1SOV1P00,844.209047314411
Globe,C1SOV2P00,480.9753786908884
Globe,C1WDOFP00,130.5974734649885
Globe,C1WDONP00,1585.4040362592
Globe,CEMCSPLANT,73154.7206
Globe,CEMPLANT,345.2607903371872
Globe,FERTPLANT,0.022565034473555175
Globe,LA,295965.33389468316
Globe,LA1,60841.525022567504
Globe,LA1_PROD,60841.525022567504
Globe,LA1_i,49231.81387282455
Globe,LA1_i_PROD,49231.81387282455
Globe,LA2,185891.9949992911
Globe,LA2_PROD,185891.9949992911
Globe,LF,168478.20335676277
Globe,LF1,72790.63520993962
Globe,LF2,95687.56814682313
Globe,LF2_PROD,95687.56814682313
Globe,LO,198899.99999999994
Globe,LandRes,663456.0
Globe,MFOOFACTOR,333.88122027607005
Globe,PAPELPLANT,240.12143882594214
Globe,PAPPLANT,107.95989832537069
Globe,PETAPLANT,0.0004624901251705802
Globe,PETBELPLANT,1489.1274814738028
Globe,PETBPLANT,1466.210718710478
Globe,STEHGPLANT,25216.281572175292
Globe,STEPLANT,1318.7510897504803
Globe,VFOOFACTOR,4225.927429586399
Globe,XALUMINE,46.14362767705766
Globe,XCEMMINE,2420.7972068570593
Globe,XPHOMINE,7.22081103153772e-05
Globe,XPOTMINE,1.5795524131488764e-05
Globe,XSTEMINE,2407.7098381323362
