REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
Globe,C1BMIGPCS,CO2EQ,2043,-2.051939999999999
Globe,C1BMIGPCS,CO2EQ,2044,-2.051939999999999
Globe,C1BMIGPCS,CO2EQ,2045,-2.0519399999999997
Globe,C1BMIGPCS,CO2EQ,2046,-2.05194
Globe,C1BMIGPCS,CO2EQ,2047,-2.051940000000001
Globe,C1BMIGPCS,CO2EQ,2048,-2.05194
Globe,C1BMIGPCS,CO2EQ,2049,-2.05194
Globe,C1BMIGPCS,CO2EQ,2050,-2.0519400000000005
Globe,C1BMIGPCS,CO2EQ,2051,-2.05194
Globe,C1BMIGPCS,CO2EQ,2052,-2.05194
Globe,C1BMIGPCS,CO2EQ,2053,-2.0519399999999997
Globe,C1BMIGPCS,CO2EQ,2054,-2.051940000000001
Globe,C1BMIGPCS,CO2EQ,2055,-2.05194
Globe,C1BMIGPCS,CO2EQ,2056,-2.0519399999999997
Globe,C1BMIGPCS,CO2EQ,2057,-2.05194
Globe,C1BMIGPCS,CO2EQ,2058,-2.05194
Globe,C1BMIGPCS,CO2EQ,2059,-2.05194
Globe,C1BMIGPCS,CO2EQ,2060,-2.051940000000001
Globe,C1BMIGPCS,WATER,2021,0.027336537178920005
Globe,C1BMIGPCS,WATER,2022,0.05467307435784001
Globe,C1BMIGPCS,WATER,2023,0.08200961153676001
Globe,C1BMIGPCS,WATER,2024,0.10756372494173477
Globe,C1BMIGPCS,WATER,2025,0.10862132848274711
Globe,C1BMIGPCS,WATER,2026,0.10976089109894904
Globe,C1BMIGPCS,WATER,2027,0.11095835269603303
Globe,C1BMIGPCS,WATER,2028,0.111
Globe,C1BMIGPCS,WATER,2029,0.11099999999999999
Globe,C1BMIGPCS,WATER,2030,0.11100000000000002
Globe,C1BMIGPCS,WATER,2031,0.11100000000000002
Globe,C1BMIGPCS,WATER,2032,0.11100000000000002
Globe,C1BMIGPCS,WATER,2033,0.11100000000000002
Globe,C1BMIGPCS,WATER,2034,0.11100000000000002
Globe,C1BMIGPCS,WATER,2035,0.11100000000000002
Globe,C1BMIGPCS,WATER,2036,0.11100000000000002
Globe,C1BMIGPCS,WATER,2037,0.111
Globe,C1BMIGPCS,WATER,2038,0.11100000000000002
Globe,C1BMIGPCS,WATER,2039,0.11100000000000002
Globe,C1BMIGPCS,WATER,2040,0.11100000000000002
Globe,C1BMIGPCS,WATER,2041,0.11099999999999999
Globe,C1BMIGPCS,WATER,2042,0.11100000000000002
Globe,C1BMIGPCS,WATER,2043,0.11099999999999999
Globe,C1BMIGPCS,WATER,2044,0.11099999999999997
Globe,C1BMIGPCS,WATER,2045,0.111
Globe,C1BMIGPCS,WATER,2046,0.11100000000000003
Globe,C1BMIGPCS,WATER,2047,0.11100000000000006
Globe,C1BMIGPCS,WATER,2048,0.11100000000000003
Globe,C1BMIGPCS,WATER,2049,0.11100000000000003
Globe,C1BMIGPCS,WATER,2050,0.11100000000000004
Globe,C1BMIGPCS,WATER,2051,0.11100000000000003
Globe,C1BMIGPCS,WATER,2052,0.11100000000000002
Globe,C1BMIGPCS,WATER,2053,0.111
Globe,C1BMIGPCS,WATER,2054,0.11100000000000007
Globe,C1BMIGPCS,WATER,2055,0.11100000000000002
Globe,C1BMIGPCS,WATER,2056,0.111
Globe,C1BMIGPCS,WATER,2057,0.11100000000000002
Globe,C1BMIGPCS,WATER,2058,0.11100000000000002
Globe,C1BMIGPCS,WATER,2059,0.11100000000000003
Globe,C1BMIGPCS,WATER,2060,0.11100000000000007
Globe,C1BMLP000,CO2EQ,2010,0.0006472425191489361
Globe,C1BMLP000,CO2EQ,2011,0.0006687435148936171
Globe,C1BMLP000,CO2EQ,2012,0.0006899598936170212
Globe,C1BMLP000,CO2EQ,2013,0.0006396760085106382
Globe,C1BMLP000,CO2EQ,2014,0.0005922109957446811
Globe,C1BMLP000,CO2EQ,2015,0.0005475154957446808
Globe,C1BMLP000,CO2EQ,2016,0.0005015727399999999
Globe,C1BMLP000,CO2EQ,2017,0.0004592361906382979
Globe,C1BMLP000,CO2EQ,2018,0.00042011221744680854
Globe,C1BMLP000,CO2EQ,2019,0.00038413847148936173
Globe,C1BMLP000,CO2EQ,2020,0.00035103901148936164
Globe,C1BMLP000,WATER,2010,0.02847867084255319
Globe,C1BMLP000,WATER,2011,0.02942471465531915
Globe,C1BMLP000,WATER,2012,0.030358235319148934
Globe,C1BMLP000,WATER,2013,0.02814574437446808
Globe,C1BMLP000,WATER,2014,0.026057283812765966
Globe,C1BMLP000,WATER,2015,0.024090681812765954
Globe,C1BMLP000,WATER,2016,0.02206920056
Globe,C1BMLP000,WATER,2017,0.02020639238808511
Globe,C1BMLP000,WATER,2018,0.018484937567659575
Globe,C1BMLP000,WATER,2019,0.016902092745531914
Globe,C1BMLP000,WATER,2020,0.015445716505531913
Globe,C1BMSCP00,WATER,2011,0.0015879151186416
Globe,C1BMSCP00,WATER,2012,0.0015226583329440001
Globe,C1BMSCP00,WATER,2013,0.0014574015472464
Globe,C1CO00I00,CO2EQ,2010,11.5925874
Globe,C1CO00I00,CO2EQ,2011,12.135156
Globe,C1CO00I00,CO2EQ,2012,12.2393964
Globe,C1CO00I00,CO2EQ,2013,12.389946
Globe,C1CO00I00,CO2EQ,2014,12.538528800000002
Globe,C1CO00I00,CO2EQ,2015,12.205603199999999
Globe,C1CO00I00,CO2EQ,2016,11.835129599999998
Globe,C1CO00I00,CO2EQ,2017,12.055500599999998
Globe,C1CO00I00,CO2EQ,2018,12.305105399999999
Globe,C1CO00I00,CO2EQ,2019,12.293840999999999
Globe,C1CO00I00,CO2EQ,2020,11.954568000000002
Globe,C1CO00I00,CO2EQ,2021,8.965926
Globe,C1CO00I00,CO2EQ,2022,6.724399799999999
Globe,C1CO00I00,CO2EQ,2023,5.0433221999999995
Globe,C1CO00I00,CO2EQ,2024,3.847749747563972
Globe,C1CO00I00,CO2EQ,2025,3.891276316122544
Globe,C1CO00I00,CO2EQ,2026,3.811576746372325
Globe,C1CO00I00,CO2EQ,2027,3.7990253274822576
Globe,C1CO00I00,CO2EQ,2028,3.7864185370125627
Globe,C1CO00I00,CO2EQ,2029,3.7738491029807975
Globe,C1CO00I00,CO2EQ,2030,3.7611363117018763
Globe,C1CO00I00,CO2EQ,2031,3.7248292839211894
Globe,C1CO00I00,CO2EQ,2032,3.688560216601434
Globe,C1CO00I00,CO2EQ,2033,3.6521513997274804
Globe,C1CO00I00,CO2EQ,2034,3.615782390882957
Globe,C1CO00I00,CO2EQ,2035,3.5792755865738104
Globe,C1CO00I00,CO2EQ,2036,3.542809683937918
Globe,C1CO00I00,CO2EQ,2037,3.506206307305173
Globe,C1CO00I00,CO2EQ,2038,3.469554889414902
Globe,C1CO00I00,CO2EQ,2039,3.432949575551092
Globe,C1CO00I00,CO2EQ,2040,3.3962067277077193
Globe,C1CO00I00,CO2EQ,2041,3.397703927985344
Globe,C1CO00I00,CO2EQ,2042,3.3991572224138387
Globe,C1CO00I00,CO2EQ,2043,3.4005647332073377
Globe,C1CO00I00,CO2EQ,2044,3.4019277270892014
Globe,C1CO00I00,CO2EQ,2045,3.403245857283912
Globe,C1CO00I00,CO2EQ,2046,3.404518487454158
Globe,C1CO00I00,CO2EQ,2047,3.4057463640587895
Globe,C1CO00I00,CO2EQ,2048,3.406926657726434
Globe,C1CO00I00,CO2EQ,2049,3.408064283892095
Globe,C1CO00I00,CO2EQ,2050,3.409155581862212
Globe,C1CO00I00,CO2EQ,2051,3.4086835005595413
Globe,C1CO00I00,CO2EQ,2052,3.408187779553993
Globe,C1CO00I00,CO2EQ,2053,3.4076673497132783
Globe,C1CO00I00,CO2EQ,2054,3.4071208449239125
Globe,C1CO00I00,CO2EQ,2055,3.406547017864891
Globe,C1CO00I00,CO2EQ,2056,3.406355449704158
Globe,C1CO00I00,CO2EQ,2057,3.4063554497041575
Globe,C1CO00I00,CO2EQ,2058,3.40635544970416
Globe,C1CO00I00,CO2EQ,2059,3.406355449704158
Globe,C1CO00I00,CO2EQ,2060,3.406355449704159
Globe,C1CO00I00,WATER,2010,0.0259342
Globe,C1CO00I00,WATER,2011,0.027148
Globe,C1CO00I00,WATER,2012,0.027381200000000005
Globe,C1CO00I00,WATER,2013,0.027718
Globe,C1CO00I00,WATER,2014,0.028050400000000003
Globe,C1CO00I00,WATER,2015,0.027305600000000003
Globe,C1CO00I00,WATER,2016,0.026476799999999995
Globe,C1CO00I00,WATER,2017,0.026969799999999995
Globe,C1CO00I00,WATER,2018,0.0275282
Globe,C1CO00I00,WATER,2019,0.027503
Globe,C1CO00I00,WATER,2020,0.026744000000000004
Globe,C1CO00I00,WATER,2021,0.020058
Globe,C1CO00I00,WATER,2022,0.015043399999999998
Globe,C1CO00I00,WATER,2023,0.0112826
Globe,C1CO00I00,WATER,2024,0.00860794126971806
Globe,C1CO00I00,WATER,2025,0.008705316143450883
Globe,C1CO00I00,WATER,2026,0.008527017329692002
Globe,C1CO00I00,WATER,2027,0.008498938092801472
Globe,C1CO00I00,WATER,2028,0.008470734982131014
Globe,C1CO00I00,WATER,2029,0.008442615442910062
Globe,C1CO00I00,WATER,2030,0.00841417519396393
Globe,C1CO00I00,WATER,2031,0.00833295141816821
Globe,C1CO00I00,WATER,2032,0.00825181256510388
Globe,C1CO00I00,WATER,2033,0.00817036107321584
Globe,C1CO00I00,WATER,2034,0.008088998637322053
Globe,C1CO00I00,WATER,2035,0.0080073279341696
Globe,C1CO00I00,WATER,2036,0.007925748733641876
Globe,C1CO00I00,WATER,2037,0.007843861985022758
Globe,C1CO00I00,WATER,2038,0.0077618677615545915
Globe,C1CO00I00,WATER,2039,0.007679976679085217
Globe,C1CO00I00,WATER,2040,0.007597777914334943
Globe,C1CO00I00,WATER,2041,0.00760112735567191
Globe,C1CO00I00,WATER,2042,0.007604378573632749
Globe,C1CO00I00,WATER,2043,0.007607527367354223
Globe,C1CO00I00,WATER,2044,0.007610576570669355
Globe,C1CO00I00,WATER,2045,0.007613525407793986
Globe,C1CO00I00,WATER,2046,0.007616372455154716
Globe,C1CO00I00,WATER,2047,0.0076191193826818555
Globe,C1CO00I00,WATER,2048,0.0076217598606855355
Globe,C1CO00I00,WATER,2049,0.0076243048856646425
Globe,C1CO00I00,WATER,2050,0.0076267462681481255
Globe,C1CO00I00,WATER,2051,0.007625690157851322
Globe,C1CO00I00,WATER,2052,0.007624581162313185
Globe,C1CO00I00,WATER,2053,0.007623416889738877
Globe,C1CO00I00,WATER,2054,0.007622194283946114
Globe,C1CO00I00,WATER,2055,0.007620910554507587
Globe,C1CO00I00,WATER,2056,0.007620481990389616
Globe,C1CO00I00,WATER,2057,0.007620481990389615
Globe,C1CO00I00,WATER,2058,0.00762048199038962
Globe,C1CO00I00,WATER,2059,0.007620481990389615
Globe,C1CO00I00,WATER,2060,0.007620481990389618
Globe,C1COCHP00,WATER,2010,0.005547552948
Globe,C1COCHP00,WATER,2011,0.005653326290875199
Globe,C1COCHP00,WATER,2012,0.0056889736108128
Globe,C1COCHP00,WATER,2013,0.0059209189469337595
Globe,C1COCHP00,WATER,2014,0.006128409167036983
Globe,C1COCHP00,WATER,2015,0.009773473330240864
Globe,C1COCHP00,WATER,2016,0.013256632236579372
Globe,C1COCHP00,WATER,2017,0.01684971906933836
Globe,C1COCHP00,WATER,2018,0.020215966317338362
Globe,C1COCHP00,WATER,2019,0.02358566612661836
Globe,C1COCHP00,WATER,2020,0.025155817394813568
Globe,C1COCHP00,WATER,2021,0.030318160622618363
Globe,C1COCHP00,WATER,2022,0.03368440787061837
Globe,C1COCHP00,WATER,2023,0.03360154639989837
Globe,C1COCHP00,WATER,2024,0.03351523236789837
Globe,C1COCHP00,WATER,2025,0.028996286823501333
Globe,C1COCHP00,WATER,2026,0.022440591447093306
Globe,C1COCHP00,WATER,2027,0.017745151767963936
Globe,C1COCHP00,WATER,2028,0.013216935273316072
Globe,C1COCHP00,WATER,2029,0.00958686679145394
Globe,C1COCHP00,WATER,2030,0.006373402506477641
Globe,C1COCHP00,WATER,2031,0.0028347902527107857
Globe,C1COCHP00,WATER,2032,0.0028347902527107857
Globe,C1COCHP00,WATER,2033,0.0028347902527107857
Globe,C1COCHP00,WATER,2034,0.0028347902527107857
