REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,IP,C1_F_HEA_I,2012,3.0883353600000003
Globe,ID,C1_F_HEA_I,2013,17.730802060000002
Globe,IN,C1_F_HEA_I,2013,17.730802060000002
Globe,IP,C1_F_HEA_I,2013,3.22659588
Globe,ID,C1_F_HEA_I,2014,18.4763645
Globe,IN,C1_F_HEA_I,2014,18.4763645
Globe,IP,C1_F_HEA_I,2014,3.362271
Globe,ID,C1_F_HEA_I,2015,19.23508015
Globe,IN,C1_F_HEA_I,2015,19.23508015
Globe,IP,C1_F_HEA_I,2015,3.5003397
Globe,ID,C1_F_HEA_I,2016,20.078352149999997
Globe,IN,C1_F_HEA_I,2016,20.078352149999997
Globe,IP,C1_F_HEA_I,2016,3.6537957
Globe,ID,C1_F_HEA_I,2017,20.922632410000002
Globe,IN,C1_F_HEA_I,2017,20.922632410000002
Globe,IP,C1_F_HEA_I,2017,3.80743518
Globe,ID,C1_F_HEA_I,2018,21.76012983
Globe,IN,C1_F_HEA_I,2018,21.76012983
Globe,IP,C1_F_HEA_I,2018,3.95984034
Globe,ID,C1_F_HEA_I,2019,22.60023956
Globe,IN,C1_F_HEA_I,2019,22.60023956
Globe,IP,C1_F_HEA_I,2019,4.11272088
Globe,ID,C1_F_HEA_I,2020,23.44539059
Globe,IN,C1_F_HEA_I,2020,23.44539059
Globe,IP,C1_F_HEA_I,2020,4.26651882
Globe,ID,C1_F_HEA_I,2021,23.61679479
Globe,IN,C1_F_HEA_I,2021,23.61679479
Globe,IP,C1_F_HEA_I,2021,4.2977104200000005
Globe,ID,C1_F_HEA_I,2022,23.78815316
Globe,IN,C1_F_HEA_I,2022,23.78815316
Globe,IP,C1_F_HEA_I,2022,4.32889368
Globe,ID,C1_F_HEA_I,2023,23.95955736
Globe,IN,C1_F_HEA_I,2023,23.95955736
Globe,IP,C1_F_HEA_I,2023,4.360085280000001
Globe,ID,C1_F_HEA_I,2024,24.13091573
Globe,IN,C1_F_HEA_I,2024,24.13091573
Globe,IP,C1_F_HEA_I,2024,4.39126854
Globe,ID,C1_F_HEA_I,2025,24.30231993
Globe,IN,C1_F_HEA_I,2025,24.30231993
Globe,IP,C1_F_HEA_I,2025,4.42246014
Globe,ID,C1_F_HEA_I,2026,24.398975399999998
Globe,IN,C1_F_HEA_I,2026,24.398975399999998
Globe,IP,C1_F_HEA_I,2026,4.4400492
Globe,ID,C1_F_HEA_I,2027,24.495676699999997
Globe,IN,C1_F_HEA_I,2027,24.495676699999997
Globe,IP,C1_F_HEA_I,2027,4.4576466
Globe,ID,C1_F_HEA_I,2028,24.59233217
Globe,IN,C1_F_HEA_I,2028,24.59233217
Globe,IP,C1_F_HEA_I,2028,4.47523566
Globe,ID,C1_F_HEA_I,2029,24.68903347
Globe,IN,C1_F_HEA_I,2029,24.68903347
Globe,IP,C1_F_HEA_I,2029,4.49283306
Globe,ID,C1_F_HEA_I,2030,24.78568894
Globe,IN,C1_F_HEA_I,2030,24.78568894
Globe,IP,C1_F_HEA_I,2030,4.51042212
Globe,ID,C1_F_HEA_I,2031,24.941923409999998
Globe,IN,C1_F_HEA_I,2031,24.941923409999998
Globe,IP,C1_F_HEA_I,2031,4.53885318
Globe,ID,C1_F_HEA_I,2032,25.09820371
Globe,IN,C1_F_HEA_I,2032,25.09820371
Globe,IP,C1_F_HEA_I,2032,4.56729258
Globe,ID,C1_F_HEA_I,2033,25.254438179999998
Globe,IN,C1_F_HEA_I,2033,25.254438179999998
Globe,IP,C1_F_HEA_I,2033,4.59572364
Globe,ID,C1_F_HEA_I,2034,25.41071848
Globe,IN,C1_F_HEA_I,2034,25.41071848
Globe,IP,C1_F_HEA_I,2034,4.62416304
Globe,ID,C1_F_HEA_I,2035,25.566952949999997
Globe,IN,C1_F_HEA_I,2035,25.566952949999997
