TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
ID,2054,Globe,C1GOCVP00,1,1.3275780501799999
ID,2054,Globe,C1GOHTF03,1,7.144630727699999
ID,2054,Globe,C1HFMRF00,1,146.651417
ID,2054,Globe,C1HTOOTFI,1,60.19860326799999
ID,2054,Globe,C1HTOOTFR,1,2.92285366753
ID,2054,Globe,C1HYDMP00,1,11.7156658896
ID,2054,Globe,C1HYMIP00,1,0.261958881226
ID,2054,Globe,C1LFAVF00,1,4.08980302148
ID,2054,Globe,C1NG00I00,1,46.927238945
ID,2054,Globe,C1NGBRFN1,1,8.671769280000001
ID,2054,Globe,C1NGCCPCH,1,14.573495449
ID,2054,Globe,C1NGGCPCH,1,0.74056270781
ID,2054,Globe,C1NGHTF03,1,0.5819713842299999
ID,2054,Globe,C1NGLP000,1,0.6568212152099999
ID,2054,Globe,C1NU00I00,1,4.01403636135
ID,2054,Globe,C1NULWP00,1,1.48668014911
ID,2054,Globe,C1OI00I00,1,53.6211
ID,2054,Globe,C1OIRFP00,1,47.891859619
ID,2054,Globe,C1OIRFP00,2,5.7292412976
ID,2054,Globe,C1SOC1P00,1,11.1735749006
ID,2054,Globe,C1SOTHF00,1,1.951148088
ID,2054,Globe,C1SOV1P00,1,7.5877981199999995
ID,2054,Globe,C1SOV2P00,1,9.9844628461
ID,2054,Globe,C1WDOFP00,1,8.6981128223
ID,2054,Globe,C1WDONP00,1,8.960828256000001
ID,2054,Globe,CEMPLANT,1,5.4381800089
ID,2054,Globe,DUMMYM,1,1.72912007
ID,2054,Globe,FERTPLANT,1,0.000217990954126
ID,2054,Globe,LA,1,3033.08467098
ID,2054,Globe,LA1,1,98.287077579
ID,2054,Globe,LA1_i,1,966.09067125
ID,2054,Globe,LA1_i_PROD,1,966.09067125
ID,2054,Globe,LA1_PROD,1,98.287077579
ID,2054,Globe,LA2,1,1968.7068900699996
ID,2054,Globe,LA2_PROD,1,1968.7068900699996
ID,2054,Globe,LandRes,1,6214.9838432999995
ID,2054,Globe,LF,1,1394.5293098099999
ID,2054,Globe,LF1,1,636.40550843
ID,2054,Globe,LF2,1,758.1237555499999
ID,2054,Globe,LF2_PROD,1,758.1237555499999
ID,2054,Globe,LO,1,1787.37
ID,2054,Globe,MFOOFACTOR,1,3.54367243879
ID,2054,Globe,PAPPLANT,1,3.63913229575
ID,2054,Globe,PETAPLANT,1,3.97593889061e-06
ID,2054,Globe,PETBPLANT,1,34.5254292104
ID,2054,Globe,STEPLANT,1,16.9299622238
ID,2054,Globe,VFOOFACTOR,1,46.608729610999994
ID,2054,Globe,XALUMINE,1,4.4141847825300005
ID,2054,Globe,XCEMMINE,1,27.7890988693
ID,2054,Globe,XPHOMINE,1,6.975709138799999e-07
ID,2054,Globe,XPOTMINE,1,1.52593611059e-07
ID,2054,Globe,XSTEMINE,1,26.054111642699997
ID,2055,Globe,ALUPLANT,1,3.8050036689999995
ID,2055,Globe,C1BMBRFN1,1,9.695034480299999
ID,2055,Globe,C1BMCHP00,1,0.75714079371
ID,2055,Globe,C1CO00I00,1,123.98085588800001
ID,2055,Globe,C1COBRFH1,1,17.343538560000002
ID,2055,Globe,C1COCHP00,1,0.025351396128
ID,2055,Globe,C1COHTF03,1,43.3446212263
ID,2055,Globe,C1COLP000,1,17.063108914700003
ID,2055,Globe,C1COSCP00,1,19.3501799035
ID,2055,Globe,C1ELEFF00,1,79.62880005999999
ID,2055,Globe,C1ELRDF00,1,21.4849999659
ID,2055,Globe,C1ELRLF00,1,19.7531704263
ID,2055,Globe,C1GOCVP00,1,1.3275780501799999
ID,2055,Globe,C1GOHTF03,1,7.1107041535999995
ID,2055,Globe,C1HFMRF00,1,146.651417
ID,2055,Globe,C1HTOOTFI,1,60.19860326799999
ID,2055,Globe,C1HTOOTFR,1,2.92285366753
ID,2055,Globe,C1HYDMP00,1,11.7156658896
ID,2055,Globe,C1HYMIP00,1,0.261958881226
ID,2055,Globe,C1LFAVF00,1,4.0902336859899995
ID,2055,Globe,C1NG00I00,1,46.0618998
ID,2055,Globe,C1NGBRFN1,1,8.671769280000001
ID,2055,Globe,C1NGCCPCH,1,13.9932835243
ID,2055,Globe,C1NGGCPCH,1,0.71115625495
ID,2055,Globe,C1NGHTF03,1,1.01070374726
ID,2055,Globe,C1NGLP000,1,0.6568212152099999
ID,2055,Globe,C1NU00I00,1,4.01403636135
ID,2055,Globe,C1NULWP00,1,1.48668014911
ID,2055,Globe,C1OI00I00,1,53.6211
ID,2055,Globe,C1OIRFP00,1,47.890558047
ID,2055,Globe,C1OIRFP00,2,5.7305401198
ID,2055,Globe,C1SOC1P00,1,11.1735749006
ID,2055,Globe,C1SOTHF00,1,1.951148088
ID,2055,Globe,C1SOV1P00,1,8.346577931999999
ID,2055,Globe,C1SOV2P00,1,10.446957207699999
ID,2055,Globe,C1WDOFP00,1,8.6981128223
ID,2055,Globe,C1WDONP00,1,8.960828256000001
ID,2055,Globe,CEMPLANT,1,5.4381800089
ID,2055,Globe,DUMMYM,1,1.72912007
ID,2055,Globe,FERTPLANT,1,0.000215421197281
ID,2055,Globe,LA,1,3025.04833465
ID,2055,Globe,LA1,1,37.435263903999996
ID,2055,Globe,LA1_i,1,1014.39521627
ID,2055,Globe,LA1_i_PROD,1,1014.39521627
ID,2055,Globe,LA1_PROD,1,37.435263903999996
ID,2055,Globe,LA2,1,1973.2178453099998
ID,2055,Globe,LA2_PROD,1,1973.2178453099998
ID,2055,Globe,LandRes,1,6214.3138087
ID,2055,Globe,LF,1,1401.89538239
ID,2055,Globe,LF1,1,636.5788833199999
ID,2055,Globe,LF2,1,765.31649907
ID,2055,Globe,LF2_PROD,1,765.31649907
ID,2055,Globe,LO,1,1787.37
ID,2055,Globe,MFOOFACTOR,1,3.55179213989
ID,2055,Globe,PAPPLANT,1,3.63913229575
ID,2055,Globe,PETAPLANT,1,3.92906905374e-06
ID,2055,Globe,PETBPLANT,1,34.5254292104
ID,2055,Globe,STEPLANT,1,16.9299622238
ID,2055,Globe,VFOOFACTOR,1,46.716567601
ID,2055,Globe,XALUMINE,1,4.4141847825300005
ID,2055,Globe,XCEMMINE,1,27.7890988693
ID,2055,Globe,XPHOMINE,1,6.8934768281e-07
ID,2055,Globe,XPOTMINE,1,1.5079478355899998e-07
ID,2055,Globe,XSTEMINE,1,26.054111642699997
ID,2056,Globe,ALUPLANT,1,3.8050036689999995
ID,2056,Globe,C1BMBRFN1,1,9.695034480299999
ID,2056,Globe,C1BMCHP00,1,0.7679567195399999
ID,2056,Globe,C1CO00I00,1,123.16249707600001
ID,2056,Globe,C1COBRFH1,1,17.343538560000002
ID,2056,Globe,C1COCHP00,1,0.025351396128
ID,2056,Globe,C1COHTF03,1,43.3588464
ID,2056,Globe,C1COLP000,1,17.063108914700003
ID,2056,Globe,C1COSCP00,1,18.8685079784
ID,2056,Globe,C1ELEFF00,1,79.957387411
ID,2056,Globe,C1ELRDF00,1,21.3966301016
ID,2056,Globe,C1ELRLF00,1,25.2899999685
ID,2056,Globe,C1GOCVP00,1,1.3275780501799999
ID,2056,Globe,C1GOHTF03,1,7.4605955801
ID,2056,Globe,C1HFMRF00,1,146.651417
ID,2056,Globe,C1HTOOTFI,1,61.284696356999994
ID,2056,Globe,C1HTOOTFR,1,2.92285366753
ID,2056,Globe,C1HYDMP00,1,11.7156658896
ID,2056,Globe,C1HYMIP00,1,0.261958881226
ID,2056,Globe,C1LFAVF00,1,3.86540421758
ID,2056,Globe,C1NG00I00,1,47.293173163
ID,2056,Globe,C1NGBRFN1,1,8.671769280000001
ID,2056,Globe,C1NGCCPCH,1,14.380091474099999
ID,2056,Globe,C1NGGCPCH,1,0.71115625495
ID,2056,Globe,C1NGHTF03,1,1.44808739356
ID,2056,Globe,C1NGLP000,1,0.330952050676
ID,2056,Globe,C1NU00I00,1,4.01403636135
ID,2056,Globe,C1NULWP00,1,1.48668014911
ID,2056,Globe,C1OI00I00,1,53.6211
ID,2056,Globe,C1OIRFP00,1,47.889856848
ID,2056,Globe,C1OIRFP00,2,5.7312408605
ID,2056,Globe,C1SOC1P00,1,11.1735749006
ID,2056,Globe,C1SOTHF00,1,1.951148088
ID,2056,Globe,C1SOV1P00,1,9.105357743999999
ID,2056,Globe,C1SOV2P00,1,10.9094515693
ID,2056,Globe,C1WDOFP00,1,8.6981128223
ID,2056,Globe,C1WDONP00,1,8.960828256000001
ID,2056,Globe,CEMPLANT,1,5.4381800089
ID,2056,Globe,DUMMYM,1,1.72912007
ID,2056,Globe,FERTPLANT,1,0.00021403421190999998
ID,2056,Globe,LA,1,3022.78712828
ID,2056,Globe,LA1_i,1,1045.05832773
ID,2056,Globe,LA1_i_PROD,1,1045.05832773
ID,2056,Globe,LA2,1,1977.72880055
ID,2056,Globe,LA2_PROD,1,1977.72880055
ID,2056,Globe,LandRes,1,6214.1249891
ID,2056,Globe,LF,1,1403.9680441399998
ID,2056,Globe,LF1,1,636.7116986599999
ID,2056,Globe,LF2,1,767.2562996500001
ID,2056,Globe,LF2_PROD,1,767.2562996500001
ID,2056,Globe,LO,1,1787.37
ID,2056,Globe,MFOOFACTOR,1,3.55991184099
ID,2056,Globe,PAPPLANT,1,3.63913229575
ID,2056,Globe,PETAPLANT,1,3.903771902e-06
ID,2056,Globe,PETBPLANT,1,37.7948350848
ID,2056,Globe,STEPLANT,1,16.9299622238
ID,2056,Globe,VFOOFACTOR,1,46.825679664999996
ID,2056,Globe,XALUMINE,1,4.4141847825300005
ID,2056,Globe,XCEMMINE,1,27.7890988693
ID,2056,Globe,XPHOMINE,1,6.8490932229e-07
ID,2056,Globe,XPOTMINE,1,1.49823893341e-07
ID,2056,Globe,XSTEMINE,1,26.054111642699997
ID,2057,Globe,ALUPLANT,1,3.8050036689999995
ID,2057,Globe,C1BMBRFN1,1,9.7260577239
ID,2057,Globe,C1BMCHP00,1,0.66845781885
ID,2057,Globe,C1CO00I00,1,122.04914430299999
ID,2057,Globe,C1COBRFH1,1,17.343538560000002
ID,2057,Globe,C1COCHP00,1,0.025351396128
ID,2057,Globe,C1COHTF03,1,43.3588464
ID,2057,Globe,C1COLP000,1,17.063108914700003
ID,2057,Globe,C1COSCP00,1,18.260074398
ID,2057,Globe,C1ELEFF00,1,80.150460035
ID,2057,Globe,C1ELRDF00,1,21.4268105315
ID,2057,Globe,C1ELRLF00,1,25.2899999685
ID,2057,Globe,C1GOCVP00,1,1.3275780501799999
ID,2057,Globe,C1GOHTF03,1,8.4013131593
ID,2057,Globe,C1HFMRF00,1,146.651417
ID,2057,Globe,C1HTOOTFI,1,61.918199864
ID,2057,Globe,C1HTOOTFR,1,2.8918305155899997
ID,2057,Globe,C1HYDMP00,1,11.7156658896
ID,2057,Globe,C1HYMIP00,1,0.261958881226
ID,2057,Globe,C1LFAVF00,1,3.7499551019900004
ID,2057,Globe,C1NG00I00,1,46.988174513
ID,2057,Globe,C1NGBRFN1,1,8.671769280000001
ID,2057,Globe,C1NGCCPCH,1,14.1502379836
ID,2057,Globe,C1NGGCPCH,1,0.71115625495
ID,2057,Globe,C1NGHTF03,1,1.44808739356
ID,2057,Globe,C1NGLP000,1,0.34104328504799997
ID,2057,Globe,C1NU00I00,1,4.01403636135
ID,2057,Globe,C1NULWP00,1,1.48668014911
ID,2057,Globe,C1OI00I00,1,53.6211
ID,2057,Globe,C1OIRFP00,1,47.890108913
ID,2057,Globe,C1OIRFP00,2,5.7309924619
ID,2057,Globe,C1SOC1P00,1,11.1735749006
ID,2057,Globe,C1SOTHF00,1,1.951148088
ID,2057,Globe,C1SOV1P00,1,9.864137556
ID,2057,Globe,C1SOV2P00,1,11.3019387727
ID,2057,Globe,C1WDOFP00,1,8.6981128223
ID,2057,Globe,C1WDONP00,1,8.960828256000001
ID,2057,Globe,CEMPLANT,1,5.4381800089
ID,2057,Globe,DUMMYM,1,1.72912007
ID,2057,Globe,FERTPLANT,1,0.000214526155713
ID,2057,Globe,LA,1,3029.7000796499997
ID,2057,Globe,LA1_i,1,1047.46032386
ID,2057,Globe,LA1_i_PROD,1,1047.46032386
ID,2057,Globe,LA2,1,1982.23975579
ID,2057,Globe,LA2_PROD,1,1982.23975579
ID,2057,Globe,LandRes,1,6214.7015304999995
ID,2057,Globe,LF,1,1397.63163417
ID,2057,Globe,LF1,1,657.81847601
ID,2057,Globe,LF2,1,739.81311233
ID,2057,Globe,LF2_PROD,1,739.81311233
ID,2057,Globe,LO,1,1787.37
ID,2057,Globe,MFOOFACTOR,1,3.56803154209
ID,2057,Globe,PAPPLANT,1,3.63913229575
ID,2057,Globe,PETAPLANT,1,3.91274445357e-06
ID,2057,Globe,PETBPLANT,1,39.70182230139999
ID,2057,Globe,STEPLANT,1,16.9299622238
ID,2057,Globe,VFOOFACTOR,1,46.933517654999996
ID,2057,Globe,XALUMINE,1,4.4141847825300005
ID,2057,Globe,XCEMMINE,1,27.7890988693
ID,2057,Globe,XPHOMINE,1,6.864835369599999e-07
ID,2057,Globe,XPOTMINE,1,1.50168255378e-07
ID,2057,Globe,XSTEMINE,1,26.054111642699997
ID,2058,Globe,ALUPLANT,1,3.8050036689999995
ID,2058,Globe,C1BMBRFN1,1,9.9797625213
ID,2058,Globe,C1BMCHP00,1,0.62701017511
ID,2058,Globe,C1CO00I00,1,120.51035164
ID,2058,Globe,C1COBRFH1,1,17.343538560000002
ID,2058,Globe,C1COCHP00,1,0.025351396128
ID,2058,Globe,C1COHTF03,1,43.3588464
ID,2058,Globe,C1COLP000,1,17.063108914700003
ID,2058,Globe,C1COSCP00,1,17.448829776900002
ID,2058,Globe,C1ELEFF00,1,80.216331494
ID,2058,Globe,C1ELRDF00,1,21.4821300913
ID,2058,Globe,C1ELRLF00,1,25.2899999685
ID,2058,Globe,C1GOCVP00,1,1.3275780501799999
ID,2058,Globe,C1GOHTF03,1,8.6721757921
ID,2058,Globe,C1HFMRF00,1,146.651417
ID,2058,Globe,C1HTOOTFI,1,62.131570595
ID,2058,Globe,C1HTOOTFR,1,2.6381253973799996
ID,2058,Globe,C1HYDMP00,1,11.7156658896
ID,2058,Globe,C1HYMIP00,1,0.261958881226
ID,2058,Globe,C1LFAVF00,1,3.74434541833
ID,2058,Globe,C1NG00I00,1,46.269092647
ID,2058,Globe,C1NGBRFN1,1,8.671769280000001
ID,2058,Globe,C1NGCCPCH,1,13.777436140099999
ID,2058,Globe,C1NGGCPCH,1,0.71115625495
ID,2058,Globe,C1NGHTF03,1,1.44808739356
ID,2058,Globe,C1NGLP000,1,0.35122879173
ID,2058,Globe,C1NU00I00,1,4.8498850471
ID,2058,Globe,C1NULWP00,1,1.79625377886
ID,2058,Globe,C1OI00I00,1,53.848806354999994
ID,2058,Globe,C1OIRFP00,1,47.586746393999995
ID,2058,Globe,C1OIRFP00,2,6.2620604193
ID,2058,Globe,C1SOC1P00,1,11.1735749006
ID,2058,Globe,C1SOTHF00,1,1.951148088
ID,2058,Globe,C1SOV1P00,1,10.622917368
ID,2058,Globe,C1SOV2P00,1,11.562359039999999
ID,2058,Globe,C1WDOFP00,1,8.6981128223
ID,2058,Globe,C1WDONP00,1,8.960828256000001
ID,2058,Globe,CEMPLANT,1,5.4381800089
ID,2058,Globe,DUMMYM,1,1.72912007
ID,2058,Globe,FERTPLANT,1,0.000215022691682
ID,2058,Globe,LA,1,3036.63544189
ID,2058,Globe,LA1_i,1,1049.88473086
ID,2058,Globe,LA1_i_PROD,1,1049.88473086
ID,2058,Globe,LA2,1,1986.75071103
ID,2058,Globe,LA2_PROD,1,1986.75071103
ID,2058,Globe,LandRes,1,6215.279905099999
ID,2058,Globe,LF,1,1391.27464653
ID,2058,Globe,LF1,1,636.58960754
ID,2058,Globe,LF2,1,754.6850389900001
ID,2058,Globe,LF2_PROD,1,754.6850389900001
ID,2058,Globe,LO,1,1787.37
ID,2058,Globe,MFOOFACTOR,1,3.57615124319
ID,2058,Globe,PAPPLANT,1,3.63913229575
ID,2058,Globe,PETAPLANT,1,3.92180078238e-06
ID,2058,Globe,PETBPLANT,1,40.344121502
ID,2058,Globe,STEPLANT,1,16.9299622238
ID,2058,Globe,VFOOFACTOR,1,47.042629719000004
ID,2058,Globe,XALUMINE,1,4.4141847825300005
ID,2058,Globe,XCEMMINE,1,27.7890988693
ID,2058,Globe,XPHOMINE,1,6.8807246306e-07
ID,2058,Globe,XPOTMINE,1,1.5051588509399999e-07
ID,2058,Globe,XSTEMINE,1,26.054111642699997
ID,2059,Globe,ALUPLANT,1,3.8050036689999995
ID,2059,Globe,C1BMBRFN1,1,10.2755658401
ID,2059,Globe,C1BMCHP00,1,0.46564664066000006
ID,2059,Globe,C1CO00I00,1,118.358756881
ID,2059,Globe,C1COBRFH1,1,17.343538560000002
ID,2059,Globe,C1COCHP00,1,0.025351396128
ID,2059,Globe,C1COHTF03,1,43.3588464
ID,2059,Globe,C1COLP000,1,16.4351072992
ID,2059,Globe,C1COSCP00,1,16.650096287500002
ID,2059,Globe,C1ELEFF00,1,80.251061468
ID,2059,Globe,C1ELRDF00,1,21.4849999659
ID,2059,Globe,C1ELRLF00,1,25.2899999685
ID,2059,Globe,C1GOCVP00,1,1.3275780501799999
ID,2059,Globe,C1GOHTF03,1,9.098865007899999
ID,2059,Globe,C1HFMRF00,1,146.651417
ID,2059,Globe,C1HTOOTFI,1,62.242062142
ID,2059,Globe,C1HTOOTFR,1,2.34232221607
ID,2059,Globe,C1HYDMP00,1,11.7156658896
ID,2059,Globe,C1HYMIP00,1,0.261958881226
ID,2059,Globe,C1LFAVF00,1,3.6757441412099996
ID,2059,Globe,C1NG00I00,1,45.6763622578
ID,2059,Globe,C1NGBRFN1,1,8.671769280000001
ID,2059,Globe,C1NGCCPCH,1,13.3857459204
ID,2059,Globe,C1NGGCPCH,1,0.653760367
ID,2059,Globe,C1NGHTF03,1,1.44808739356
ID,2059,Globe,C1NGLP000,1,0.7147398401399999
ID,2059,Globe,C1NU00I00,1,6.7049775797999995
ID,2059,Globe,C1NULWP00,1,2.4833250855699998
ID,2059,Globe,C1OI00I00,1,53.6211
ID,2059,Globe,C1OIRFP00,1,47.890613043
ID,2059,Globe,C1OIRFP00,2,5.730488790199999
ID,2059,Globe,C1SOC1P00,1,11.1735749006
ID,2059,Globe,C1SOTHF00,1,1.951148088
ID,2059,Globe,C1SOV1P00,1,11.381697179999998
ID,2059,Globe,C1SOV2P00,1,11.562359039999999
ID,2059,Globe,C1WDOFP00,1,8.6981128223
ID,2059,Globe,C1WDONP00,1,8.960828256000001
ID,2059,Globe,CEMPLANT,1,5.4381800089
ID,2059,Globe,DUMMYM,1,1.72912007
ID,2059,Globe,FERTPLANT,1,0.00021552187204199998
ID,2059,Globe,LA,1,3043.9059130899996
ID,2059,Globe,LA1_i,1,1052.3220619200001
ID,2059,Globe,LA1_i_PROD,1,1052.3220619200001
ID,2059,Globe,LA2,1,1991.58385117
ID,2059,Globe,LA2_PROD,1,1991.58385117
ID,2059,Globe,LandRes,1,6215.886236
ID,2059,Globe,LF,1,1384.61055206
ID,2059,Globe,LF1,1,646.0540066699999
ID,2059,Globe,LF2,1,738.55654539
ID,2059,Globe,LF2_PROD,1,738.55654539
ID,2059,Globe,LO,1,1787.37
ID,2059,Globe,MFOOFACTOR,1,3.58485092294
ID,2059,Globe,PAPPLANT,1,3.63913229575
ID,2059,Globe,PETAPLANT,1,3.93090532435e-06
ID,2059,Globe,PETBPLANT,1,40.6767258525
ID,2059,Globe,STEPLANT,1,16.9299622238
ID,2059,Globe,VFOOFACTOR,1,47.150467709
ID,2059,Globe,XALUMINE,1,4.4141847825300005
ID,2059,Globe,XCEMMINE,1,27.7890988693
ID,2059,Globe,XPHOMINE,1,6.896698677100001e-07
ID,2059,Globe,XPOTMINE,1,1.50865311346e-07
ID,2059,Globe,XSTEMINE,1,26.054111642699997
ID,2060,Globe,ALUPLANT,1,3.8050036689999995
ID,2060,Globe,C1BMBRFN1,1,10.394150048499998
ID,2060,Globe,C1BMCHP00,1,0.43647864587299995
ID,2060,Globe,C1CO00I00,1,109.923255
ID,2060,Globe,C1COBRFH1,1,17.343538560000002
ID,2060,Globe,C1COHTF03,1,43.3588464
ID,2060,Globe,C1COLP000,1,16.2851914113
ID,2060,Globe,C1COSCP00,1,12.3485227353
ID,2060,Globe,C1ELEFF00,1,80.156812073
ID,2060,Globe,C1ELRDF00,1,21.4849999659
ID,2060,Globe,C1ELRLF00,1,25.2100000371
ID,2060,Globe,C1GOCVP00,1,1.41301410703
ID,2060,Globe,C1GOHTF03,1,9.6887296472
ID,2060,Globe,C1HFMRF00,1,146.651417
ID,2060,Globe,C1HTOOTFI,1,61.926628001
ID,2060,Globe,C1HTOOTFR,1,2.22373814516
ID,2060,Globe,C1HYDMP00,1,11.7156658896
ID,2060,Globe,C1HYMIP00,1,0.261958881226
ID,2060,Globe,C1LFAVF00,1,3.7333969979700004
ID,2060,Globe,C1NG00I00,1,49.57820655
ID,2060,Globe,C1NGBRFN1,1,8.671769280000001
ID,2060,Globe,C1NGCCP00,1,2.00073129002
ID,2060,Globe,C1NGCCPCH,1,15.311182461799998
ID,2060,Globe,C1NGLP000,1,0.8504833963299999
ID,2060,Globe,C1NU00I00,1,7.0632022752
ID,2060,Globe,C1NULWP00,1,2.6160009190499998
ID,2060,Globe,C1OI00I00,1,53.6211
ID,2060,Globe,C1OIRFP00,1,47.890860525
ID,2060,Globe,C1OIRFP00,2,5.7302381001
ID,2060,Globe,C1SOC1P00,1,11.1735749006
ID,2060,Globe,C1SOTHF00,1,1.951148088
ID,2060,Globe,C1SOV1P00,1,12.140476992
ID,2060,Globe,C1SOV2P00,1,11.562359039999999
ID,2060,Globe,C1WDOFP00,1,8.6981128223
ID,2060,Globe,C1WDONP00,1,8.960828256000001
ID,2060,Globe,CEMPLANT,1,5.4381800089
ID,2060,Globe,DUMMYM,1,1.72912007
ID,2060,Globe,FERTPLANT,1,0.00021601840801100002
ID,2060,Globe,LA,1,3050.84127533
ID,2060,Globe,LA1_i,1,1054.74646892
ID,2060,Globe,LA1_i_PROD,1,1054.74646892
ID,2060,Globe,LA2,1,1996.09480641
ID,2060,Globe,LA2_PROD,1,1996.09480641
ID,2060,Globe,LandRes,1,6216.4650689
ID,2060,Globe,LF,1,1378.25356442
ID,2060,Globe,LF1,1,636.34964166
ID,2060,Globe,LF2,1,741.90392276
ID,2060,Globe,LF2_PROD,1,741.90392276
ID,2060,Globe,LO,1,1787.37
ID,2060,Globe,MFOOFACTOR,1,3.5929706698699997
ID,2060,Globe,PAPPLANT,1,3.63913229575
ID,2060,Globe,PETAPLANT,1,3.9399616531599995e-06
ID,2060,Globe,PETBPLANT,1,39.727199289
ID,2060,Globe,STEPLANT,1,16.9299622238
ID,2060,Globe,VFOOFACTOR,1,47.259579773
ID,2060,Globe,XALUMINE,1,4.4141847825300005
ID,2060,Globe,XCEMMINE,1,27.7890988693
ID,2060,Globe,XPHOMINE,1,6.9125879381e-07
ID,2060,Globe,XPOTMINE,1,1.51212886066e-07
ID,2060,Globe,XSTEMINE,1,26.054111642699997
ID,2061,Globe,ALUPLANT,1,3.8050036689999995
ID,2061,Globe,C1BMBRFN1,1,10.3777937798
ID,2061,Globe,C1BMCHP00,1,0.43647864587299995
ID,2061,Globe,C1CO00I00,1,109.62535999999999
ID,2061,Globe,C1COBRFH1,1,17.343538560000002
ID,2061,Globe,C1COHTF03,1,43.3588464
ID,2061,Globe,C1COLP000,1,15.5152231214
ID,2061,Globe,C1COSCP00,1,12.608270676499998
ID,2061,Globe,C1ELEFF00,1,80.062617674
ID,2061,Globe,C1ELRDF00,1,21.3582488515
ID,2061,Globe,C1ELRLF00,1,25.1300001057
ID,2061,Globe,C1GOCVP00,1,1.60832415163
ID,2061,Globe,C1GOHTF03,1,10.026755228399999
ID,2061,Globe,C1HFMRF00,1,146.651417
ID,2061,Globe,C1HTOOTFI,1,61.614113231000005
ID,2061,Globe,C1HTOOTFR,1,2.2400941847099998
ID,2061,Globe,C1HYDMP00,1,11.986996905
ID,2061,Globe,C1HYMIP00,1,0.273912284741
ID,2061,Globe,C1LFAVF00,1,3.8164889419800003
ID,2061,Globe,C1NG00I00,1,45.6428871092
ID,2061,Globe,C1NGBRFN1,1,8.671769280000001
ID,2061,Globe,C1NGCCP00,1,0.436343589446
ID,2061,Globe,C1NGCCPCH,1,14.3861937386
ID,2061,Globe,C1NGLP000,1,1.43792976985
ID,2061,Globe,C1NU00I00,1,8.9182948079
ID,2061,Globe,C1NULWP00,1,3.30307222576
ID,2061,Globe,C1OI00I00,1,53.848806354999994
ID,2061,Globe,C1OIRFP00,1,47.587337600999994
ID,2061,Globe,C1OIRFP00,2,6.261471503799999
ID,2061,Globe,C1SOC1P00,1,11.1735749006
ID,2061,Globe,C1SOTHF00,1,1.951148088
ID,2061,Globe,C1SOV1P00,1,12.899256803999998
ID,2061,Globe,C1SOV2P00,1,11.562359039999999
ID,2061,Globe,C1WDOFP00,1,8.8108431648
ID,2061,Globe,C1WDONP00,1,8.960828256000001
ID,2061,Globe,CEMPLANT,1,5.4381800089
ID,2061,Globe,DUMMYM,1,1.72912007
ID,2061,Globe,FERTPLANT,1,0.000216187864436
ID,2061,Globe,LA,1,3053.27975214
ID,2061,Globe,LA1_i,1,1055.57388374
ID,2061,Globe,LA1_i_PROD,1,1055.57388374
ID,2061,Globe,LA2,1,1997.7058684
ID,2061,Globe,LA2_PROD,1,1997.7058684
ID,2061,Globe,LandRes,1,6216.6680958
ID,2061,Globe,LF,1,1376.01848115
ID,2061,Globe,LF1,1,636.3857557
ID,2061,Globe,LF2,1,739.63272545
ID,2061,Globe,LF2_PROD,1,739.63272545
ID,2061,Globe,LO,1,1787.37
ID,2061,Globe,MFOOFACTOR,1,3.59587056312
ID,2061,Globe,PAPPLANT,1,3.63913229575
ID,2061,Globe,PETAPLANT,1,3.94305238253e-06
ID,2061,Globe,PETBPLANT,1,38.786452378599996
ID,2061,Globe,STEPLANT,1,16.9299622238
ID,2061,Globe,VFOOFACTOR,1,47.296372096999995
ID,2061,Globe,XALUMINE,1,4.4141847825300005
ID,2061,Globe,XCEMMINE,1,27.7890988693
ID,2061,Globe,XPHOMINE,1,6.9180105437e-07
ID,2061,Globe,XPOTMINE,1,1.51331507855e-07
ID,2061,Globe,XSTEMINE,1,26.054111642699997
ID,2062,Globe,ALUPLANT,1,3.8050036689999995
ID,2062,Globe,C1BMBRFN1,1,10.3644150862
ID,2062,Globe,C1BMCHP00,1,0.43647864587299995
ID,2062,Globe,C1CO00I00,1,109.327465
ID,2062,Globe,C1COBRFH1,1,17.343538560000002
ID,2062,Globe,C1COHTF03,1,43.3588464
ID,2062,Globe,C1COLP000,1,14.7269714113
ID,2062,Globe,C1COSCP00,1,12.8774252252
ID,2062,Globe,C1ELEFF00,1,79.969216134
ID,2062,Globe,C1ELRDF00,1,21.4849999659
ID,2062,Globe,C1ELRLF00,1,21.2999998381
ID,2062,Globe,C1GOCVP00,1,1.60832415163
ID,2062,Globe,C1GOHTF03,1,10.6772644152
ID,2062,Globe,C1HFMRF00,1,146.651417
ID,2062,Globe,C1HTOOTFI,1,61.304325346
ID,2062,Globe,C1HTOOTFR,1,2.25347278665
ID,2062,Globe,C1HYDMP00,1,11.9443328414
ID,2062,Globe,C1HYMIP00,1,0.273912284741
ID,2062,Globe,C1LFAVF00,1,3.87871728262
ID,2062,Globe,C1NG00I00,1,43.1179387135
ID,2062,Globe,C1NGBRFN1,1,8.671769280000001
ID,2062,Globe,C1NGCCPCH,1,13.003781743300001
ID,2062,Globe,C1NGLP000,1,2.60659476985
ID,2062,Globe,C1NU00I00,1,8.9182948079
ID,2062,Globe,C1NULWP00,1,3.30307222576
ID,2062,Globe,C1OI00I00,1,53.6211
