TIMESLICE,YEAR,MODE_OF_OPERATION,TECHNOLOGY,REGION,VALUE
ID,2026,1,XPHOMINE,Globe,6.01149423359401e-07
ID,2026,1,XPOTMINE,Globe,1.3150143635986896e-07
ID,2026,1,XSTEMINE,Globe,19.28188654236602
ID,2027,1,ALUPLANT,Globe,2.332083708385756
ID,2027,1,C1BMBRFH1,Globe,1.4452948800000016
ID,2027,1,C1BMBRFN1,Globe,3.528408042506681
ID,2027,1,C1BMCHP00,Globe,3.5772283872468513
ID,2027,1,C1BMHTF03,Globe,0.72264744
ID,2027,1,C1BMSCP00,Globe,0.20884511016
ID,2027,1,C1CO00I00,Globe,61.00953657961139
ID,2027,1,C1COCHP00,Globe,1.0383931883519992
ID,2027,1,C1COHTF03,Globe,23.095444726968246
ID,2027,1,C1COSCP00,Globe,17.187918010822642
ID,2027,1,C1ELEFF00,Globe,36.16112502699259
ID,2027,1,C1ELRLF00,Globe,7.070000000000001
ID,2027,1,C1GOCVP00,Globe,0.06203635776
ID,2027,1,C1GOHTF03,Globe,0.07226474399999999
ID,2027,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2027,1,C1HFMRF00,Globe,58.2041
ID,2027,1,C1HPASF01,Globe,10.049999999999999
ID,2027,1,C1HTOOTFI,Globe,37.257476007528446
ID,2027,1,C1HTOOTFR,Globe,16.32878264695661
ID,2027,1,C1HYDMP00,Globe,4.726704649363201
ID,2027,1,C1HYMIP00,Globe,0.3140963272512
ID,2027,1,C1LFCCP00,Globe,0.14253686124192
ID,2027,1,C1LFRDF00,Globe,11.980053660000001
ID,2027,1,C1NG00I00,Globe,43.898766379549535
ID,2027,1,C1NGBRFN1,Globe,3.5547581445894987
ID,2027,1,C1NGCCP00,Globe,5.685988248101773
ID,2027,1,C1NGCCPCH,Globe,3.1547113781351057
ID,2027,1,C1NGGCPCH,Globe,2.547662671729386
ID,2027,1,C1NGHTF03,Globe,9.2854048771325
ID,2027,1,C1NU00I00,Globe,9.361353923077939
ID,2027,1,C1NULWP00,Globe,3.4518266678016003
ID,2027,1,C1OI00I00,Globe,66.20873339038815
ID,2027,1,C1OIHTF03,Globe,6.874452930696894
ID,2027,1,C1OIRFP00,Globe,34.10441355470927
ID,2027,2,C1OIRFP00,Globe,32.10431983567887
ID,2027,1,C1SOC1P00,Globe,0.0026015307840000002
ID,2027,1,C1SOTHF00,Globe,1.6573051859471992
ID,2027,1,C1SOV1P00,Globe,0.23066906284799998
ID,2027,1,C1SOV2P00,Globe,0.175747857408
ID,2027,1,C1WDOFP00,Globe,0.00172134620208
ID,2027,1,C1WDONP00,Globe,1.86908713530336
ID,2027,1,CEMPLANT,Globe,4.626606268026397
ID,2027,1,FERTPLANT,Globe,0.00018345593924157559
ID,2027,1,LA,Globe,2383.8086441127657
ID,2027,1,LA1,Globe,636.1412529406123
ID,2027,1,LA1_i,Globe,258.76576775
ID,2027,1,LA1_i_PROD,Globe,258.76576775
ID,2027,1,LA1_PROD,Globe,636.1412529406123
ID,2027,1,LA2,Globe,1488.901623422154
ID,2027,1,LA2_PROD,Globe,1488.901623422154
ID,2027,1,LandRes,Globe,6160.834340919006
ID,2027,1,LF,Globe,1989.6556968062398
ID,2027,1,LF1,Globe,632.5151732315671
ID,2027,1,LF2,Globe,1357.1405235746724
ID,2027,1,LF2_PROD,Globe,1357.1405235746724
ID,2027,1,LO,Globe,1787.3700000000006
ID,2027,1,MFOOFACTOR,Globe,2.992692263078529
ID,2027,1,PAPPLANT,Globe,3.2937826989271906
ID,2027,1,PETAPLANT,Globe,3.933957996441102e-06
ID,2027,1,PETBPLANT,Globe,27.04910024829563
ID,2027,1,STEPLANT,Globe,13.028814632114452
ID,2027,1,VFOOFACTOR,Globe,37.42704897234204
ID,2027,1,XALUMINE,Globe,2.3054454822267205
ID,2027,1,XCEMMINE,Globe,21.088071369664313
ID,2027,1,XPHOMINE,Globe,5.870590055730419e-07
ID,2027,1,XPOTMINE,Globe,1.2841915746910288e-07
ID,2027,1,XSTEMINE,Globe,20.050498845873047
ID,2028,1,ALUPLANT,Globe,2.337553796873326
ID,2028,1,C1BMBRFH1,Globe,1.4452948800000016
ID,2028,1,C1BMBRFN1,Globe,3.528408042506681
ID,2028,1,C1BMCHP00,Globe,3.761226356941034
ID,2028,1,C1BMHTF03,Globe,0.72264744
ID,2028,1,C1BMSCP00,Globe,0.183046596552
ID,2028,1,C1CO00I00,Globe,58.07765451994287
ID,2028,1,C1COCHP00,Globe,1.2272721473519996
ID,2028,1,C1COHTF03,Globe,23.475462195557625
ID,2028,1,C1COSCP00,Globe,15.638989808729786
ID,2028,1,C1ELEFF00,Globe,36.30756716581592
ID,2028,1,C1ELRLF00,Globe,7.230000000000001
ID,2028,1,C1GOCVP00,Globe,0.05917314124800001
ID,2028,1,C1GOHTF03,Globe,0.062147679839999984
ID,2028,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2028,1,C1HFMRF00,Globe,59.71649
ID,2028,1,C1HPASF01,Globe,11.17
ID,2028,1,C1HTOOTFI,Globe,37.27587366747911
ID,2028,1,C1HTOOTFR,Globe,16.43717814375516
ID,2028,1,C1HYDMP00,Globe,5.127218891579671
ID,2028,1,C1HYMIP00,Globe,0.3231101233728
ID,2028,1,C1LFCCP00,Globe,0.13141696426559996
ID,2028,1,C1LFRDF00,Globe,12.103153040000002
ID,2028,1,C1NG00I00,Globe,43.06340836113473
ID,2028,1,C1NGBRFN1,Globe,1.7886487244357545
ID,2028,1,C1NGCCP00,Globe,6.6021770442447645
ID,2028,1,C1NGCCPCH,Globe,3.1160305819751057
ID,2028,1,C1NGGCPCH,Globe,2.5090342253293865
ID,2028,1,C1NGHTF03,Globe,8.474983329924777
ID,2028,1,C1NU00I00,Globe,9.063087378080025
ID,2028,1,C1NULWP00,Globe,3.3467826359231996
ID,2028,1,C1OI00I00,Globe,66.51656432642054
ID,2028,1,C1OIHTF03,Globe,6.874452930696894
ID,2028,1,C1OIRFP00,Globe,34.571019685707086
ID,2028,2,C1OIRFP00,Globe,31.945544640713436
ID,2028,1,C1SOC1P00,Globe,0.0026015307840000002
ID,2028,1,C1SOTHF00,Globe,1.7740705593023998
ID,2028,1,C1SOV1P00,Globe,0.22561053076799997
ID,2028,1,C1SOV2P00,Globe,0.172279149696
ID,2028,1,C1WDOFP00,Globe,0.00172568208672
ID,2028,1,C1WDONP00,Globe,2.1823721440819197
ID,2028,1,CEMPLANT,Globe,4.560506444608219
ID,2028,1,FERTPLANT,Globe,0.0001791393163850022
ID,2028,1,LA,Globe,2335.170265330992
ID,2028,1,LA1,Globe,602.1462677292786
ID,2028,1,LA1_i,Globe,271.7040560999999
ID,2028,1,LA1_i_PROD,Globe,271.7040561
ID,2028,1,LA1_PROD,Globe,602.1462677292786
ID,2028,1,LA2,Globe,1461.3199415017132
ID,2028,1,LA2_PROD,Globe,1461.3199415017132
ID,2028,1,LandRes,Globe,6156.777900128606
ID,2028,1,LF,Globe,2034.237634797613
ID,2028,1,LF1,Globe,632.929011024819
ID,2028,1,LF2,Globe,1401.3086237727941
ID,2028,1,LF2_PROD,Globe,1401.3086237727941
ID,2028,1,LO,Globe,1787.3700000000006
ID,2028,1,MFOOFACTOR,Globe,2.9810926806634956
ID,2028,1,PAPPLANT,Globe,3.3051651189869817
ID,2028,1,PETAPLANT,Globe,3.812272641461461e-06
ID,2028,1,PETBPLANT,Globe,27.45617105623854
ID,2028,1,STEPLANT,Globe,13.16332463712014
ID,2028,1,VFOOFACTOR,Globe,37.477797513321484
ID,2028,1,XALUMINE,Globe,2.3282853960687238
ID,2028,1,XCEMMINE,Globe,20.896240529194852
ID,2028,1,XPHOMINE,Globe,5.73245812432007e-07
ID,2028,1,XPOTMINE,Globe,1.2539752146950155e-07
ID,2028,1,XSTEMINE,Globe,20.257501000426476
ID,2029,1,ALUPLANT,Globe,2.3429403443072485
ID,2029,1,C1BMBRFH1,Globe,1.4452948800000023
ID,2029,1,C1BMBRFN1,Globe,3.528408042506681
ID,2029,1,C1BMCHP00,Globe,3.9431382563310695
ID,2029,1,C1BMHTF03,Globe,0.7226474399999999
ID,2029,1,C1BMSCP00,Globe,0.15724808294399997
ID,2029,1,C1CO00I00,Globe,55.505444409405015
ID,2029,1,C1COCHP00,Globe,1.196559631152
ID,2029,1,C1COHTF03,Globe,22.48487409616001
ID,2029,1,C1COSCP00,Globe,14.936682347294404
ID,2029,1,C1ELEFF00,Globe,36.44896498404025
ID,2029,1,C1ELRLF00,Globe,7.39
ID,2029,1,C1GOCVP00,Globe,0.05630992473600001
ID,2029,1,C1GOHTF03,Globe,0.05203061568
ID,2029,1,C1HFGCPCH,Globe,0.5311691432514646
ID,2029,1,C1HFMRF00,Globe,61.27470999999999
ID,2029,1,C1HPASF01,Globe,12.290000000000003
ID,2029,1,C1HTOOTFI,Globe,36.99612760508434
ID,2029,1,C1HTOOTFR,Globe,15.183590271122632
ID,2029,1,C1HYDMP00,Globe,6.005925620853272
ID,2029,1,C1HYMIP00,Globe,0.3177914382144
ID,2029,1,C1LFCCP00,Globe,0.12029706728928002
ID,2029,1,C1LFRDF00,Globe,12.226252419999998
ID,2029,1,C1NG00I00,Globe,42.80412854952536
ID,2029,1,C1NGBRFN1,Globe,1.3805770186906878
ID,2029,1,C1NGCCP00,Globe,6.314707892612764
ID,2029,1,C1NGCCPCH,Globe,3.191509183826218
ID,2029,1,C1NGGCPCH,Globe,2.4713714900893864
ID,2029,1,C1NGHTF03,Globe,9.2854048771325
ID,2029,1,C1NU00I00,Globe,8.76566118533714
ID,2029,1,C1NULWP00,Globe,3.2417386040448
ID,2029,1,C1OI00I00,Globe,65.00795987268712
ID,2029,1,C1OIHTF03,Globe,5.30240673996462
ID,2029,1,C1OIRFP00,Globe,25.41416039154357
ID,2029,2,C1OIRFP00,Globe,39.59379948114357
ID,2029,1,C1SOC1P00,Globe,0.0013007653920000001
ID,2029,1,C1SOTHF00,Globe,1.8947815876800005
ID,2029,1,C1SOV1P00,Globe,0.221057851896
ID,2029,1,C1SOV2P00,Globe,0.168232324032
ID,2029,1,C1WDOFP00,Globe,0.00115334531424
ID,2029,1,C1WDONP00,Globe,2.4977875175136
ID,2029,1,CEMPLANT,Globe,4.49509301997397
ID,2029,1,FERTPLANT,Globe,0.00017484783058839854
ID,2029,1,LA,Globe,2287.4539753951217
ID,2029,1,LA1,Globe,567.6269878726756
ID,2029,1,LA1_i,Globe,285.2892589
ID,2029,1,LA1_i_PROD,Globe,285.2892589
ID,2029,1,LA1_PROD,Globe,567.6269878726756
ID,2029,1,LA2,Globe,1434.5377286224457
ID,2029,1,LA2_PROD,Globe,1434.5377286224457
ID,2029,1,LandRes,Globe,6152.798361547953
ID,2029,1,LF,Globe,2077.974386152832
ID,2029,1,LF1,Globe,633.3226231564555
ID,2029,1,LF2,Globe,1444.6517629963762
ID,2029,1,LF2_PROD,Globe,1444.6517629963762
ID,2029,1,LO,Globe,1787.3700000000006
ID,2029,1,MFOOFACTOR,Globe,2.9694930982484626
ID,2029,1,PAPPLANT,Globe,3.316431022791461
ID,2029,1,PETAPLANT,Globe,3.692949301413826e-06
ID,2029,1,PETBPLANT,Globe,27.85390250716123
ID,2029,1,STEPLANT,Globe,12.935778096714118
ID,2029,1,VFOOFACTOR,Globe,37.51585891905607
ID,2029,1,XALUMINE,Globe,2.351123063459742
ID,2029,1,XCEMMINE,Globe,20.704398450000106
ID,2029,1,XPHOMINE,Globe,5.595130578828755e-07
ID,2029,1,XPOTMINE,Globe,1.2239348141187896e-07
ID,2029,1,XSTEMINE,Globe,19.907321665266743
ID,2030,1,ALUPLANT,Globe,2.3482633580915553
ID,2030,1,C1BMBRFH1,Globe,1.4452948800000023
ID,2030,1,C1BMBRFN1,Globe,3.528408042506681
ID,2030,1,C1BMCHP00,Globe,4.12267036534595
ID,2030,1,C1BMHTF03,Globe,0.7226474400000001
ID,2030,1,C1BMSCP00,Globe,0.131449569336
ID,2030,1,C1CO00I00,Globe,54.47751325421102
ID,2030,1,C1COCHP00,Globe,1.165847114952
ID,2030,1,C1COHTF03,Globe,22.01478469597477
ID,2030,1,C1COSCP00,Globe,14.719033741452682
ID,2030,1,C1ELEFF00,Globe,36.5866272676114
ID,2030,1,C1ELRLF00,Globe,15.05
ID,2030,1,C1GOCVP00,Globe,0.053446708224000015
ID,2030,1,C1GOHTF03,Globe,0.04191355152
ID,2030,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2030,1,C1HFMRF00,Globe,62.83293
ID,2030,1,C1HPASF01,Globe,13.409999999999998
ID,2030,1,C1HTOOTFI,Globe,36.49829244188108
ID,2030,1,C1HTOOTFR,Globe,13.586275220802639
ID,2030,1,C1HYDMP00,Globe,6.8846323501268705
ID,2030,1,C1HYMIP00,Globe,0.312472753056
ID,2030,1,C1LFCCP00,Globe,0.133906570632
ID,2030,1,C1LFRDF00,Globe,12.349351800000003
ID,2030,1,C1NG00I00,Globe,41.71304756663081
ID,2030,1,C1NGBRFN1,Globe,1.3805770186906878
ID,2030,1,C1NGCCP00,Globe,6.028467241628764
ID,2030,1,C1NGCCPCH,Globe,3.742712355822447
ID,2030,1,C1NGGCPCH,Globe,2.4337087548493863
ID,2030,1,C1NGHTF03,Globe,7.8401099971325
ID,2030,1,C1NU00I00,Globe,8.4726654573312
ID,2030,1,C1NULWP00,Globe,3.138024243456
ID,2030,1,C1OI00I00,Globe,64.5934726161686
ID,2030,1,C1OIHTF03,Globe,4.393825548079026
ID,2030,1,C1OIRFP00,Globe,21.84337520214536
ID,2030,2,C1OIRFP00,Globe,42.75009741402324
ID,2030,1,C1SOC1P00,Globe,0.0013007653920000001
ID,2030,1,C1SOTHF00,Globe,1.951148088
ID,2030,1,C1SOV1P00,Globe,0.21599931981599998
ID,2030,1,C1SOV2P00,Globe,0.16476361632
ID,2030,1,C1WDOFP00,Globe,0.0011562359039999999
ID,2030,1,C1WDONP00,Globe,2.8149141200831997
ID,2030,1,CEMPLANT,Globe,4.430356948410873
ID,2030,1,FERTPLANT,Globe,0.0001707504350374285
ID,2030,1,LA,Globe,2244.2114785644458
ID,2030,1,LA1,Globe,533.37522955209
ID,2030,1,LA1_i,Globe,299.55372185
ID,2030,1,LA1_i_PROD,Globe,299.55372185
ID,2030,1,LA1_PROD,Globe,533.37522955209
ID,2030,1,LA2,Globe,1411.2825271623558
ID,2030,1,LA2_PROD,Globe,1411.2825271623558
ID,2030,1,LandRes,Globe,6149.191937312275
ID,2030,1,LF,Globe,2117.6104587478285
ID,2030,1,LF1,Globe,633.7001767874464
ID,2030,1,LF2,Globe,1483.910281960382
ID,2030,1,LF2_PROD,Globe,1483.910281960382
ID,2030,1,LO,Globe,1787.3700000000006
ID,2030,1,MFOOFACTOR,Globe,2.963693307040947
ID,2030,1,PAPPLANT,Globe,3.2939675984186874
ID,2030,1,PETAPLANT,Globe,3.57946455933878e-06
ID,2030,1,PETBPLANT,Globe,28.24283652855081
ID,2030,1,STEPLANT,Globe,12.454975671113663
ID,2030,1,VFOOFACTOR,Globe,37.5666074600355
ID,2030,1,XALUMINE,Globe,2.373976841862658
ID,2030,1,XCEMMINE,Globe,20.51255267114235
ID,2030,1,XPHOMINE,Globe,5.464013921197713e-07
ID,2030,1,XPOTMINE,Globe,1.1952530452619997e-07
ID,2030,1,XSTEMINE,Globe,19.167397984425307
ID,2031,1,ALUPLANT,Globe,2.353515029230901
ID,2031,1,C1BMBRFH1,Globe,1.4452948800000016
ID,2031,1,C1BMBRFN1,Globe,3.528408042506681
ID,2031,1,C1BMCHP00,Globe,4.366261475091651
ID,2031,1,C1BMHTF03,Globe,0.7226474400000001
ID,2031,1,C1CO00I00,Globe,53.518937188956365
ID,2031,1,C1COCHP00,Globe,1.1363630994
ID,2031,1,C1COHTF03,Globe,24.58279950182829
ID,2031,1,C1COSCP00,Globe,13.004340191351616
ID,2031,1,C1ELEFF00,Globe,37.246895607046774
ID,2031,1,C1ELRLF00,Globe,15.39
ID,2031,1,C1GOCVP00,Globe,0.6197424445440001
ID,2031,1,C1GOHTF03,Globe,0.03179648735999999
ID,2031,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2031,1,C1HFMRF00,Globe,65.35033424355947
ID,2031,1,C1HPASF01,Globe,14.530000000000003
ID,2031,1,C1HTOOTFI,Globe,36.24219188966037
ID,2031,1,C1HTOOTFR,Globe,12.484744710802632
ID,2031,1,C1HYDMP00,Globe,8.11758681288897
ID,2031,1,C1HYMIP00,Globe,0.3078189035424
ID,2031,1,C1LFCCP00,Globe,0.120393063504
ID,2031,1,C1LFRDF00,Globe,12.4923414
ID,2031,1,C1NG00I00,Globe,40.831903132807724
ID,2031,1,C1NGBRFN1,Globe,1.3805770186906878
ID,2031,1,C1NGCCP00,Globe,5.742226590644764
ID,2031,1,C1NGCCPCH,Globe,4.379039593492966
ID,2031,1,C1NGGCPCH,Globe,2.3950803084493875
ID,2031,1,C1NGHTF03,Globe,6.3948151171325
ID,2031,1,C1NU00I00,Globe,8.189046571259519
ID,2031,1,C1NULWP00,Globe,3.0329802115776
ID,2031,1,C1OI00I00,Globe,61.61541816747168
ID,2031,1,C1OIHTF03,Globe,1.056158699777683
ID,2031,1,C1OIRFP00,Globe,4.71202366285801
ID,2031,2,C1OIRFP00,Globe,56.90339450461367
ID,2031,1,C1SOC1P00,Globe,0.0013007653920000001
ID,2031,1,C1SOTHF00,Globe,1.951148088
ID,2031,1,C1SOV1P00,Globe,0.211446640944
ID,2031,1,C1SOV2P00,Globe,0.160716790656
ID,2031,1,C1WDOFP00,Globe,0.00115912649376
ID,2031,1,C1WDONP00,Globe,3.1345887775262407
ID,2031,1,CEMPLANT,Globe,4.366286162599691
ID,2031,1,FERTPLANT,Globe,0.00016439371262313139
ID,2031,1,LA,Globe,2072.2910226168615
ID,2031,1,LA1,Globe,498.1081035048851
ID,2031,1,LA1_i,Globe,303.81244587624366
ID,2031,1,LA1_i_PROD,Globe,303.81244587624366
ID,2031,1,LA1_PROD,Globe,498.1081035048851
ID,2031,1,LA2,Globe,1270.370473235733
ID,2031,1,LA2_PROD,Globe,1270.370473235733
ID,2031,1,LandRes,Globe,6019.079873181581
ID,2031,1,LF,Globe,2159.4188505647194
ID,2031,1,LF1,Globe,636.2682432327607
ID,2031,1,LF2,Globe,1523.1506073319586
ID,2031,1,LF2_PROD,Globe,1523.1506073319586
ID,2031,1,LO,Globe,1787.3700000000006
ID,2031,1,MFOOFACTOR,Globe,2.7058891079921117
ID,2031,1,PAPPLANT,Globe,3.2281274411968903
ID,2031,1,PETAPLANT,Globe,3.420663279441607e-06
ID,2031,1,PETBPLANT,Globe,28.62303684133275
ID,2031,1,STEPLANT,Globe,12.103669163584573
ID,2031,1,VFOOFACTOR,Globe,37.604668865770144
ID,2031,1,XALUMINE,Globe,2.3968373571314685
ID,2031,1,XCEMMINE,Globe,20.32069580073896
ID,2031,1,XPHOMINE,Globe,5.260598803940205e-07
ID,2031,1,XPOTMINE,Globe,1.1507559883619199e-07
ID,2031,1,XSTEMINE,Globe,18.626760104261024
ID,2032,1,ALUPLANT,Globe,2.358687675057049
ID,2032,1,C1BMBRFH1,Globe,1.4452948799999998
ID,2032,1,C1BMBRFN1,Globe,2.955160001127379
ID,2032,1,C1BMCHP00,Globe,4.774324995936179
ID,2032,1,C1BMHTF03,Globe,0.7226474400000001
ID,2032,1,C1CO00I00,Globe,49.358780084997115
ID,2032,1,C1COCHP00,Globe,1.1056505832
ID,2032,1,C1COHTF03,Globe,22.437235504287084
ID,2032,1,C1COSCP00,Globe,12.087602065053073
ID,2032,1,C1ELEFF00,Globe,37.89246672920533
ID,2032,1,C1ELRLF00,Globe,15.730000000000002
ID,2032,1,C1GOCVP00,Globe,0.656741993472
ID,2032,1,C1GOHTF03,Globe,1.0129335868465104
ID,2032,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2032,1,C1HFMRF00,Globe,66.24146357745983
ID,2032,1,C1HPASF01,Globe,15.59661343799438
ID,2032,1,C1HTOOTFI,Globe,36.23427923086544
ID,2032,1,C1HTOOTFR,Globe,12.009848804187559
ID,2032,1,C1HYDMP00,Globe,9.03638967400257
ID,2032,1,C1HYMIP00,Globe,0.302500218384
ID,2032,1,C1LFCCP00,Globe,0.106879556376
ID,2032,1,C1LFRDF00,Globe,12.635331000000004
ID,2032,1,C1NG00I00,Globe,39.50517879248769
ID,2032,1,C1NGBRFN1,Globe,1.380577018690688
ID,2032,1,C1NGCCP00,Globe,5.455985939660764
ID,2032,1,C1NGCCPCH,Globe,4.811596578290118
ID,2032,1,C1NGGCPCH,Globe,2.3574175732093865
ID,2032,1,C1NGHTF03,Globe,4.949520237132499
ID,2032,1,C1NU00I00,Globe,7.909017797669758
ID,2032,1,C1NULWP00,Globe,2.9292658509888
ID,2032,1,C1OI00I00,Globe,62.97952839109766
ID,2032,1,C1OIHTF03,Globe,2.203170931782638
ID,2032,1,C1OIRFP00,Globe,10.850940722192641
ID,2032,2,C1OIRFP00,Globe,52.12858766890502
ID,2032,1,C1SOC1P00,Globe,0.0013007653920000001
ID,2032,1,C1SOTHF00,Globe,1.951148088
ID,2032,1,C1SOV1P00,Globe,0.206388108864
ID,2032,1,C1SOV2P00,Globe,0.15724808294399997
ID,2032,1,C1WDOFP00,Globe,0.00058100854176
ID,2032,1,C1WDONP00,Globe,3.4563937996224006
ID,2032,1,CEMPLANT,Globe,4.302868928564961
ID,2032,1,FERTPLANT,Globe,0.00015689190432056064
ID,2032,1,LA,Globe,2013.1304971460304
ID,2032,1,LA1,Globe,462.61189958371006
ID,2032,1,LA1_i,Globe,302.71446295561003
ID,2032,1,LA1_i_PROD,Globe,302.71446295561003
ID,2032,1,LA1_PROD,Globe,462.61189958371006
ID,2032,1,LA2,Globe,1247.8041346067096
ID,2032,1,LA2_PROD,Globe,1247.8041346067096
ID,2032,1,LandRes,Globe,6000.606532425282
ID,2032,1,LF,Globe,2200.106035279252
ID,2032,1,LF1,Globe,606.6367840114252
ID,2032,1,LF2,Globe,1593.4692512678275
ID,2032,1,LF2_PROD,Globe,1593.4692512678275
ID,2032,1,LO,Globe,1787.3700000000006
ID,2032,1,MFOOFACTOR,Globe,2.6952569307504928
ID,2032,1,PAPPLANT,Globe,3.2281274411968903
ID,2032,1,PETAPLANT,Globe,3.2405475052074096e-06
ID,2032,1,PETBPLANT,Globe,28.995019860072183
ID,2032,1,STEPLANT,Globe,12.035187339662011
ID,2032,1,VFOOFACTOR,Globe,36.49188868849806
ID,2032,1,XALUMINE,Globe,2.4196951317723996
ID,2032,1,XCEMMINE,Globe,20.12882084782689
ID,2032,1,XPHOMINE,Globe,5.020540938257942e-07
ID,2032,1,XPOTMINE,Globe,1.098243330243924e-07
ID,2032,1,XSTEMINE,Globe,18.521371028562758
ID,2033,1,ALUPLANT,Globe,2.363800938011821
ID,2033,1,C1BMBRFH1,Globe,0.8272324910218546
ID,2033,1,C1BMBRFN1,Globe,1.870578586839726
ID,2033,1,C1BMCHP00,Globe,5.5770659380131695
ID,2033,1,C1BMHTF03,Globe,0.7226474400000001
ID,2033,1,C1CO00I00,Globe,47.95888130666283
ID,2033,1,C1COCHP00,Globe,1.0749380669999997
ID,2033,1,C1COHTF03,Globe,23.97878395760606
ID,2033,1,C1COSCP00,Globe,10.65407611884736
ID,2033,1,C1ELEFF00,Globe,38.57194738605478
ID,2033,1,C1ELRLF00,Globe,16.070000000000004
ID,2033,1,C1GOCVP00,Globe,0.694897778304
ID,2033,1,C1GOHTF03,Globe,1.6834976582979024
ID,2033,1,C1HFGCPCH,Globe,0.5636923579986769
ID,2033,1,C1HFMRF00,Globe,69.26168451253427
ID,2033,1,C1HPASF01,Globe,16.75640289818735
ID,2033,1,C1HTOOTFI,Globe,36.18110391571604
ID,2033,1,C1HTOOTFR,Globe,12.571172637260384
ID,2033,1,C1HYDMP00,Globe,9.955192535116169
ID,2033,1,C1HYMIP00,Globe,0.2971815332256
ID,2033,1,C1LFRDF00,Globe,12.778320600000004
ID,2033,1,C1NG00I00,Globe,37.886052319464454
ID,2033,1,C1NGBRFN1,Globe,1.3805770186906878
ID,2033,1,C1NGCCP00,Globe,5.169745288676764
ID,2033,1,C1NGCCPCH,Globe,4.78649070635031
ID,2033,1,C1NGGCPCH,Globe,2.318789126809388
ID,2033,1,C1NGHTF03,Globe,4.178080623158362
ID,2033,1,C1NU00I00,Globe,7.625398911598077
ID,2033,1,C1NULWP00,Globe,2.8242218191103996
ID,2033,1,C1OI00I00,Globe,60.97799798042383
ID,2033,2,C1OIRFP00,Globe,60.97799798042383
ID,2033,1,C1SOC1P00,Globe,0.6941938374825843
ID,2033,1,C1SOTHF00,Globe,1.951148088
ID,2033,1,C1SOV1P00,Globe,0.201329576784
ID,2033,1,C1SOV2P00,Globe,0.153779375232
ID,2033,1,C1WDOFP00,Globe,0.0005824538366399999
ID,2033,1,C1WDONP00,Globe,3.7803291863716804
ID,2033,1,CEMPLANT,Globe,4.240096839851273
ID,2033,1,FERTPLANT,Globe,0.00015648079165706617
ID,2033,1,LA,Globe,1991.6044244694497
ID,2033,1,LA1,Globe,426.6299627247071
ID,2033,1,LA1_i,Globe,336.6909721878107
ID,2033,1,LA1_i_PROD,Globe,336.6909721878107
ID,2033,1,LA1_PROD,Globe,426.6299627247071
ID,2033,1,LA2,Globe,1228.2834895569324
ID,2033,1,LA2_PROD,Globe,1228.2834895569324
ID,2033,1,LandRes,Globe,6016.4464249917
ID,2033,1,LF,Globe,2237.47200052225
ID,2033,1,LF1,Globe,624.9144326565065
ID,2033,1,LF2,Globe,1612.5575678657437
ID,2033,1,LF2_PROD,Globe,1612.5575678657437
ID,2033,1,LO,Globe,1787.3700000000006
ID,2033,1,MFOOFACTOR,Globe,2.6899408421296824
ID,2033,1,PAPPLANT,Globe,3.0801678346183223
ID,2033,1,PETAPLANT,Globe,3.2084490030725556e-06
ID,2033,1,PETBPLANT,Globe,29.358822989752824
ID,2033,1,STEPLANT,Globe,11.966705515739449
ID,2033,1,VFOOFACTOR,Globe,37.69347881248416
ID,2033,1,XALUMINE,Globe,2.44256869476872
ID,2033,1,XCEMMINE,Globe,19.936935340980686
ID,2033,1,XPHOMINE,Globe,5.007385333026119e-07
ID,2033,1,XPOTMINE,Globe,1.0953655415994631e-07
ID,2033,1,XSTEMINE,Globe,18.415981952864488
ID,2034,1,ALUPLANT,Globe,2.3688379940252102
ID,2034,1,C1BMBRFH1,Globe,0.27524616864022333
ID,2034,1,C1BMBRFN1,Globe,0.7664106627271831
ID,2034,1,C1BMCHP00,Globe,6.364712826538557
ID,2034,1,C1BMHTF03,Globe,0.7226474400000001
ID,2034,1,C1CO00I00,Globe,43.31340634701631
ID,2034,1,C1COCHP00,Globe,1.0442255508
ID,2034,1,C1COHTF03,Globe,22.437235504287084
ID,2034,1,C1COSCP00,Globe,9.181611091018468
ID,2034,1,C1ELEFF00,Globe,39.21433877085656
ID,2034,1,C1ELRDF00,Globe,0.7357451660870141
ID,2034,1,C1ELRLF00,Globe,16.41
ID,2034,1,C1GOCVP00,Globe,0.6041386840320001
ID,2034,1,C1GOHTF03,Globe,3.94668150820326
ID,2034,1,C1HFGCPCH,Globe,0.5962155727458887
ID,2034,1,C1HFMRF00,Globe,69.82672480116297
ID,2034,1,C1HPASF01,Globe,17.834384064608713
ID,2034,1,C1HTOOTFI,Globe,36.17289569281567
ID,2034,1,C1HTOOTFR,Globe,13.167769377333201
ID,2034,1,C1HYDMP00,Globe,10.709837402083199
ID,2034,1,C1HYMIP00,Globe,0.2918628480672
ID,2034,1,C1LFCCP00,Globe,0.07985254212000001
ID,2034,1,C1LFRDF00,Globe,12.185565033912981
ID,2034,1,C1NG00I00,Globe,36.53148176596853
