REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IN,ALUPLANT,1,2048,5.791942279816968
Globe,ID,ALUPLANT,1,2049,5.801870687599172
Globe,IN,ALUPLANT,1,2049,5.801870687599172
Globe,ID,ALUPLANT,1,2050,5.811701031043168
Globe,IN,ALUPLANT,1,2050,5.811701031043168
Globe,ID,ALUPLANT,1,2051,5.811701031043168
Globe,IN,ALUPLANT,1,2051,5.811701031043168
Globe,ID,ALUPLANT,1,2052,5.811701031043168
Globe,IN,ALUPLANT,1,2052,5.811701031043168
Globe,ID,ALUPLANT,1,2053,5.811701031043168
Globe,IN,ALUPLANT,1,2053,5.811701031043168
Globe,ID,ALUPLANT,1,2054,5.811701031043168
Globe,IN,ALUPLANT,1,2054,5.811701031043168
Globe,ID,ALUPLANT,1,2055,5.811701031043168
Globe,IN,ALUPLANT,1,2055,5.811701031043168
Globe,ID,ALUPLANT,1,2056,5.811701031043168
Globe,IN,ALUPLANT,1,2056,5.811701031043168
Globe,ID,ALUPLANT,1,2057,5.811701031043168
Globe,IN,ALUPLANT,1,2057,5.811701031043168
Globe,ID,ALUPLANT,1,2058,5.811701031043168
Globe,IN,ALUPLANT,1,2058,5.811701031043168
Globe,ID,ALUPLANT,1,2059,5.811701031043168
Globe,IN,ALUPLANT,1,2059,5.811701031043168
Globe,ID,ALUPLANT,1,2060,5.811701031043168
Globe,IN,ALUPLANT,1,2060,5.811701031043168
Globe,ID,C1BFRDF00,1,2010,0.5605999999999999
Globe,IN,C1BFRDF00,1,2010,0.5606
Globe,IP,C1BFRDF00,1,2010,0.5606000000000001
Globe,ID,C1BFRDF00,1,2011,0.5836
Globe,IN,C1BFRDF00,1,2011,0.5836
Globe,IP,C1BFRDF00,1,2011,0.5836
Globe,ID,C1BFRDF00,1,2012,0.6067000000000001
Globe,IN,C1BFRDF00,1,2012,0.6067
Globe,IP,C1BFRDF00,1,2012,0.6066999999999998
Globe,ID,C1BFRDF00,1,2013,0.5985955423386207
Globe,IN,C1BFRDF00,1,2013,0.5985955423386207
Globe,IP,C1BFRDF00,1,2013,0.21735402748705368
Globe,ID,C1BFRDF00,1,2014,0.5634636113963096
Globe,IN,C1BFRDF00,1,2014,0.5903657580123748
Globe,ID,C1BFRDF00,1,2015,0.425760663503114
Globe,IN,C1BFRDF00,1,2015,0.5820077173070185
Globe,IP,C1BFRDF00,1,2015,0.36978118794623865
Globe,ID,C1BFRDF00,1,2016,0.3699224775214132
Globe,IN,C1BFRDF00,1,2016,0.5735183984754002
Globe,IP,C1BFRDF00,1,2016,0.2700365291446101
Globe,ID,C1BFRDF00,1,2017,0.3731542532054412
Globe,IN,C1BFRDF00,1,2017,0.54283963725932
Globe,ID,C1BFRDF00,1,2018,0.5083940611675386
Globe,IN,C1BFRDF00,1,2018,0.33624918561404554
Globe,ID,C1BFRDF00,1,2019,0.2956380473087016
Globe,IN,C1BFRDF00,1,2019,0.4828913002802141
Globe,ID,C1BFRDF00,1,2020,0.3691980833090721
Globe,IN,C1BFRDF00,1,2020,0.5381844768519072
Globe,ID,C1BFRDF00,1,2021,0.4987867027366796
Globe,IN,C1BFRDF00,1,2021,0.423932158297158
Globe,ID,C1BFRDF00,1,2022,0.046099999999999995
Globe,IN,C1BFRDF00,1,2022,0.0461
Globe,IP,C1BFRDF00,1,2022,0.046099999999999995
Globe,ID,C1BFRDF00,1,2023,0.023099999999999902
Globe,IN,C1BFRDF00,1,2023,0.023099999999999902
Globe,IP,C1BFRDF00,1,2023,0.023099999999999902
Globe,ID,C1BMBRFH1,1,2010,14.076223268425965
Globe,IN,C1BMBRFH1,1,2010,13.716649668331966
Globe,IP,C1BMBRFH1,1,2010,6.590367626147702
Globe,ID,C1BMBRFH1,1,2011,14.354455766345348
Globe,IN,C1BMBRFH1,1,2011,14.005739070474776
Globe,IP,C1BMBRFH1,1,2011,6.8130846775905844
Globe,ID,C1BMBRFH1,1,2012,14.976018717351751
Globe,IN,C1BMBRFH1,1,2012,14.30507864718059
Globe,IP,C1BMBRFH1,1,2012,5.2018198481297455
Globe,ID,C1BMBRFH1,1,2013,14.309315781245516
Globe,IN,C1BMBRFH1,1,2013,14.950002764242882
Globe,IP,C1BMBRFH1,1,2013,14.113524779577876
Globe,ID,C1BMBRFH1,1,2014,14.885143696659922
Globe,IN,C1BMBRFH1,1,2014,15.284807909065318
