REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2011,17.572086
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2012,18.367682000000002
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2013,13.833210999999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2014,14.428317999999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2015,15.567681
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2016,14.812459
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2017,12.167988000000001
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2018,11.520100999999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2019,9.8739216
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2020,8.2277424
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2021,8.6314611
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2022,6.0497656
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2023,7.7888022
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2024,7.082087
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2025,5.7619898
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2026,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2027,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2028,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2029,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2030,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2031,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2032,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2033,6.307741099999999
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2034,5.6078747
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2035,3.8017077000000006
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2036,4.2609968
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2037,1.7231014
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2038,1.8112973
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2039,0.87183324
Globe,ID,C1BMBRFH1,1,C1_F_HEA_R,2040,0.54575129
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2010,2.20752
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2011,2.20752
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2012,2.20752
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2013,2.20752
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2014,2.20752
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2015,2.4095302000000003
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2016,3.6709702000000006
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2017,4.9324102
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2018,6.1938502
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2019,7.7706502
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2020,9.347450199999999
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2021,10.92425
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2022,12.50105
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2023,14.07785
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2024,15.65465
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2025,15.023929999999998
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2026,16.60073
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2027,18.177529999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2028,19.75433
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2029,20.580637
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2030,21.564564
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2031,21.879924
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2032,22.195284
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2033,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2034,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2035,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2036,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2037,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2038,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2039,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2040,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2041,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2042,22.510644
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2043,22.058348000000002
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2044,22.075876
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2045,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2046,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2047,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2048,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2049,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2050,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2051,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2052,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2053,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2054,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2055,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2056,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2057,22.466738
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2058,22.919034
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2059,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2060,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2061,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2062,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2063,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2064,23.651999999999997
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2065,23.637176
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2066,23.211655
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2067,22.654967000000003
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2068,22.654967000000003
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2069,22.654967000000003
Globe,ID,C1BMBRFN1,1,C1_F_HEA_R,2070,22.074344
Globe,ID,C1BMCHP00,1,C1_S_ELC,2011,0.86045976
Globe,ID,C1BMCHP00,1,C1_S_ELC,2012,0.49659268
Globe,ID,C1BMCHP00,1,C1_S_ELC,2013,0.80684856
Globe,ID,C1BMCHP00,1,C1_S_ELC,2014,0.78004296
Globe,ID,C1BMCHP00,1,C1_S_ELC,2015,0.62396629
Globe,ID,C1BMCHP00,1,C1_S_ELC,2016,0.72911232
Globe,ID,C1BMCHP00,1,C1_S_ELC,2017,0.75591792
Globe,ID,C1BMCHP00,1,C1_S_ELC,2018,0.6483054
Globe,ID,C1BMCHP00,1,C1_S_ELC,2019,0.81220968
Globe,ID,C1BMCHP00,1,C1_S_ELC,2020,1.0534601000000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2021,1.1220681000000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2022,1.5386414
Globe,ID,C1BMCHP00,1,C1_S_ELC,2023,1.6768741000000003
Globe,ID,C1BMCHP00,1,C1_S_ELC,2024,1.6683354
Globe,ID,C1BMCHP00,1,C1_S_ELC,2025,2.2051676
Globe,ID,C1BMCHP00,1,C1_S_ELC,2026,2.0688244
Globe,ID,C1BMCHP00,1,C1_S_ELC,2027,2.2679626
Globe,ID,C1BMCHP00,1,C1_S_ELC,2028,2.4671007
Globe,ID,C1BMCHP00,1,C1_S_ELC,2029,3.2327554
Globe,ID,C1BMCHP00,1,C1_S_ELC,2030,3.4340055
Globe,ID,C1BMCHP00,1,C1_S_ELC,2031,3.7234915
Globe,ID,C1BMCHP00,1,C1_S_ELC,2032,4.1538330000000006
Globe,ID,C1BMCHP00,1,C1_S_ELC,2033,4.3595999
Globe,ID,C1BMCHP00,1,C1_S_ELC,2034,5.2289885
Globe,ID,C1BMCHP00,1,C1_S_ELC,2035,6.3312121
Globe,ID,C1BMCHP00,1,C1_S_ELC,2036,6.3841989
Globe,ID,C1BMCHP00,1,C1_S_ELC,2037,7.7798491
Globe,ID,C1BMCHP00,1,C1_S_ELC,2038,7.9096212
Globe,ID,C1BMCHP00,1,C1_S_ELC,2039,8.6215827
Globe,ID,C1BMCHP00,1,C1_S_ELC,2040,9.0327534
Globe,ID,C1BMCHP00,1,C1_S_ELC,2041,9.5196979
Globe,ID,C1BMCHP00,1,C1_S_ELC,2042,9.7160323
Globe,ID,C1BMCHP00,1,C1_S_ELC,2043,10.072579
Globe,ID,C1BMCHP00,1,C1_S_ELC,2044,10.235206
Globe,ID,C1BMCHP00,1,C1_S_ELC,2045,10.269358
Globe,ID,C1BMCHP00,1,C1_S_ELC,2046,10.441957
Globe,ID,C1BMCHP00,1,C1_S_ELC,2047,10.59711
Globe,ID,C1BMCHP00,1,C1_S_ELC,2048,10.763683
Globe,ID,C1BMCHP00,1,C1_S_ELC,2049,10.923029
Globe,ID,C1BMCHP00,1,C1_S_ELC,2050,11.081166
Globe,ID,C1BMCHP00,1,C1_S_ELC,2051,11.081166
Globe,ID,C1BMCHP00,1,C1_S_ELC,2052,11.038845
Globe,ID,C1BMCHP00,1,C1_S_ELC,2053,11.025199
Globe,ID,C1BMCHP00,1,C1_S_ELC,2054,11.011553
Globe,ID,C1BMCHP00,1,C1_S_ELC,2055,10.997907000000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2056,10.984459
Globe,ID,C1BMCHP00,1,C1_S_ELC,2057,10.970813
Globe,ID,C1BMCHP00,1,C1_S_ELC,2058,10.788002
Globe,ID,C1BMCHP00,1,C1_S_ELC,2059,10.632800999999999
Globe,ID,C1BMCHP00,1,C1_S_ELC,2060,10.844446000000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2061,10.783154
Globe,ID,C1BMCHP00,1,C1_S_ELC,2062,10.845434
Globe,ID,C1BMCHP00,1,C1_S_ELC,2063,10.8308
Globe,ID,C1BMCHP00,1,C1_S_ELC,2064,10.831392999999998
Globe,ID,C1BMCHP00,1,C1_S_ELC,2065,10.831788000000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2066,10.817153999999999
Globe,ID,C1BMCHP00,1,C1_S_ELC,2067,10.05594
Globe,ID,C1BMCHP00,1,C1_S_ELC,2068,10.017101
Globe,ID,C1BMCHP00,1,C1_S_ELC,2069,9.770599800000001
Globe,ID,C1BMCHP00,1,C1_S_ELC,2070,9.967351800000001
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2011,1.5779111078880002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2012,0.910949612192
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2013,1.480486422744
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2014,1.4316908487839999
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2015,1.1455397118110002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2016,1.3390147756800002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2017,1.38862121904
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2018,1.1912611725
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2019,1.49284139184
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2020,1.9368917398600003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2021,2.06359544271
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2022,2.83048471944
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2023,3.0856160314100007
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2024,3.07090497078
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2025,4.060154585119999
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2026,3.8101538974799998
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2027,4.1780407017200005
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2028,4.54637316996
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2029,5.95893802882
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2030,6.331619340900001
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2031,6.8653736277
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2032,7.6588372854000015
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2033,8.03823029562
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2034,9.6412089963
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2035,11.673488869980002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2036,11.771185931820002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2037,14.34448577058
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2038,14.583759568560001
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2039,15.89647418226
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2040,16.65459071892
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2041,17.55241898802
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2042,17.914420354740002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2043,18.5718211602
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2044,18.8716728228
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2045,18.934642280400002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2046,19.252880316600002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2047,19.538951418000003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2048,19.8460787154
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2049,20.1398808702
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2050,20.431453870800002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2051,20.431453870800002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2052,20.353422411
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2053,20.328261916200002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2054,20.3031014214
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2055,20.277940926600003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2056,20.2531455042
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2057,20.2279850094
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2058,19.890918087600003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2059,19.604758483799998
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2060,19.994989534800002
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2061,19.8819793452
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2062,19.9968112092
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2063,19.96982904
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2064,19.970922413399997
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2065,19.971650714400003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2066,19.9446685452
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2067,18.541142172
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2068,18.469530823800003
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2069,18.015031911240005
Globe,ID,C1BMCHP00,1,C1_S_HEAT,2070,18.377803248840003
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2013,5.5066232
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2014,6.3008928
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2015,5.9066928
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2016,5.5124928
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2017,4.7832529
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2018,4.7240928
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2019,4.3298928
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2020,3.9388464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2021,3.5446464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2022,3.1504464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2023,2.7562464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2024,2.3620464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2025,1.9678464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2026,1.5736464
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2027,1.1826
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2028,0.7884
Globe,ID,C1BMHTF03,1,C1_S_HEAT,2029,0.3942
Globe,ID,C1BMLP000,1,C1_S_BIOL,2010,0.5838525649999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2011,1.5715478359999997
Globe,ID,C1BMLP000,1,C1_S_BIOL,2012,1.6214069634999997
Globe,ID,C1BMLP000,1,C1_S_BIOL,2013,1.5875669634999998
Globe,ID,C1BMLP000,1,C1_S_BIOL,2014,1.2001834225
Globe,ID,C1BMLP000,1,C1_S_BIOL,2015,1.0109995865
Globe,ID,C1BMLP000,1,C1_S_BIOL,2016,0.867215847
Globe,ID,C1BMLP000,1,C1_S_BIOL,2017,0.9741857554999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2018,0.7893698879999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2019,0.7020665889999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2020,0.601389769
Globe,ID,C1BMLP000,1,C1_S_BIOL,2022,1.2830069634999999
Globe,ID,C1BMLP000,1,C1_S_BIOL,2024,0.19950405135
Globe,ID,C1BMLP000,1,C1_S_BIOL,2025,1.0012105675
Globe,ID,C1BMLP000,1,C1_S_BIOL,2026,0.8619774385
Globe,ID,C1BMLP000,1,C1_S_BIOL,2027,0.9808762995
Globe,ID,C1BMLP000,1,C1_S_BIOL,2028,0.7565915945
Globe,ID,C1BMLP000,1,C1_S_BIOL,2029,0.3327669325
Globe,ID,C1BMLP000,1,C1_S_BIOL,2030,0.2546533085
Globe,ID,C1BMLP000,1,C1_S_BIOL,2031,0.17699105369999998
Globe,ID,C1BMLP000,1,C1_S_BIOL,2032,0.015747646804999998
Globe,ID,C1BMLP000,1,C1_S_BIOL,2033,0.07744736845
Globe,ID,C1BMSCP00,1,C1_S_ELC,2021,0.87926198
Globe,ID,C1BMSCP00,1,C1_S_ELC,2023,0.64957723
Globe,ID,C1BMSCP00,1,C1_S_ELC,2024,0.70199843
Globe,ID,C1BMSCP00,1,C1_S_ELC,2025,0.5519184
Globe,ID,C1BMSCP00,1,C1_S_ELC,2026,0.50422455
Globe,ID,C1CO00I00,1,C1_P_HCO,2010,139.2476
Globe,ID,C1CO00I00,1,C1_P_HCO,2011,145.0976
Globe,ID,C1CO00I00,1,C1_P_HCO,2012,150.9476
Globe,ID,C1CO00I00,1,C1_P_HCO,2013,156.7976
Globe,ID,C1CO00I00,1,C1_P_HCO,2014,162.6476
Globe,ID,C1CO00I00,1,C1_P_HCO,2015,168.4976
Globe,ID,C1CO00I00,1,C1_P_HCO,2016,166.39113999999998
Globe,ID,C1CO00I00,1,C1_P_HCO,2017,144.02199
Globe,ID,C1CO00I00,1,C1_P_HCO,2018,154.14153000000002
Globe,ID,C1CO00I00,1,C1_P_HCO,2019,158.28861
Globe,ID,C1CO00I00,1,C1_P_HCO,2020,149.20561999999998
Globe,ID,C1CO00I00,1,C1_P_HCO,2021,158.63589
Globe,ID,C1CO00I00,1,C1_P_HCO,2022,160.38118
Globe,ID,C1CO00I00,1,C1_P_HCO,2023,165.44879
Globe,ID,C1CO00I00,1,C1_P_HCO,2024,168.56649
Globe,ID,C1CO00I00,1,C1_P_HCO,2025,168.32516
Globe,ID,C1CO00I00,1,C1_P_HCO,2026,167.19648
Globe,ID,C1CO00I00,1,C1_P_HCO,2027,171.74568
Globe,ID,C1CO00I00,1,C1_P_HCO,2028,179.2276
Globe,ID,C1CO00I00,1,C1_P_HCO,2029,192.74292
Globe,ID,C1CO00I00,1,C1_P_HCO,2030,197.54845
Globe,ID,C1CO00I00,1,C1_P_HCO,2031,194.91333
Globe,ID,C1CO00I00,1,C1_P_HCO,2032,197.42989
Globe,ID,C1CO00I00,1,C1_P_HCO,2033,204.78503999999998
Globe,ID,C1CO00I00,1,C1_P_HCO,2034,230.08515
Globe,ID,C1CO00I00,1,C1_P_HCO,2035,240.43662999999998
Globe,ID,C1CO00I00,1,C1_P_HCO,2036,233.04459
Globe,ID,C1CO00I00,1,C1_P_HCO,2037,258.37158
Globe,ID,C1CO00I00,1,C1_P_HCO,2038,265.0505
Globe,ID,C1CO00I00,1,C1_P_HCO,2039,269.8976
Globe,ID,C1CO00I00,1,C1_P_HCO,2040,274.51197
Globe,ID,C1CO00I00,1,C1_P_HCO,2041,257.05586
Globe,ID,C1CO00I00,1,C1_P_HCO,2042,283.05593
Globe,ID,C1CO00I00,1,C1_P_HCO,2043,286.77144
Globe,ID,C1CO00I00,1,C1_P_HCO,2044,290.32327999999995
Globe,ID,C1CO00I00,1,C1_P_HCO,2045,295.22605
Globe,ID,C1CO00I00,1,C1_P_HCO,2046,300.37692000000004
Globe,ID,C1CO00I00,1,C1_P_HCO,2047,305.37138
Globe,ID,C1CO00I00,1,C1_P_HCO,2048,289.4433
Globe,ID,C1CO00I00,1,C1_P_HCO,2049,314.15269
Globe,ID,C1CO00I00,1,C1_P_HCO,2050,294.79811
Globe,ID,C1CO00I00,1,C1_P_HCO,2051,293.13542
