TIMESLICE,YEAR,TECHNOLOGY,MODE_OF_OPERATION,REGION,VALUE
ID,2027,C1WDONP00,1,Globe,2.5764065030200003
ID,2027,CEMPLANT,1,Globe,5.1954166657
ID,2027,FERTPLANT,1,Globe,0.00016873244849
ID,2027,LA,1,Globe,2309.80931415
ID,2027,LA1,1,Globe,565.0990239
ID,2027,LA1_i,1,Globe,258.765767636
ID,2027,LA1_i_PROD,1,Globe,258.765767636
ID,2027,LA1_PROD,1,Globe,565.0990239
ID,2027,LA2,1,Globe,1485.94453178
ID,2027,LA2_PROD,1,Globe,1485.94453178
ID,2027,LandRes,1,Globe,6154.6628556
ID,2027,LF,1,Globe,2057.48349562
ID,2027,LF1,1,Globe,619.96885391
ID,2027,LF2,1,Globe,1437.51459588
ID,2027,LF2_PROD,1,Globe,1437.51459588
ID,2027,LO,1,Globe,1787.37
ID,2027,MFOOFACTOR,1,Globe,2.99269226299
ID,2027,PAPPLANT,1,Globe,3.3221538212399997
ID,2027,PETAPLANT,1,Globe,3.6182332199600003e-06
ID,2027,PETBPLANT,1,Globe,27.0491001913
ID,2027,STEPLANT,1,Globe,14.682356364599999
ID,2027,VFOOFACTOR,1,Globe,37.4270488765
ID,2027,XALUMINE,1,Globe,2.7020290995
ID,2027,XCEMMINE,1,Globe,23.6807088497
ID,2027,XPHOMINE,1,Globe,5.3994371601e-07
ID,2027,XPOTMINE,1,Globe,1.1811271394299999e-07
ID,2027,XSTEMINE,1,Globe,22.5951923021
ID,2028,ALUPLANT,1,Globe,2.8739261094899997
ID,2028,C1BFRDF00,1,Globe,0.14774522786099997
ID,2028,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2028,C1BMBRFN1,1,Globe,9.053409439
ID,2028,C1BMCHP00,1,Globe,1.13067225081
ID,2028,C1BMHTF03,1,Globe,0.36132371999999996
ID,2028,C1BMLP000,1,Globe,1.47551458621
ID,2028,C1CO00I00,1,Globe,82.14000908
ID,2028,C1COBRFH1,1,Globe,10.984241088
ID,2028,C1COCHP00,1,Globe,0.6990168503799999
ID,2028,C1COHTF03,1,Globe,25.9651304062
ID,2028,C1COIGP00,1,Globe,0.04914002592
ID,2028,C1COSCP00,1,Globe,19.4449091386
ID,2028,C1ELEFF00,1,Globe,56.492867379
ID,2028,C1ELRDF00,1,Globe,2.79005079329
ID,2028,C1ELRLF00,1,Globe,3.61500000512
ID,2028,C1GOCVP00,1,Globe,0.427573666055
ID,2028,C1GOHTF03,1,Globe,1.37946618039
ID,2028,C1HFGCPCH,1,Globe,0.6964775475699999
ID,2028,C1HFMRF00,1,Globe,78.658029
ID,2028,C1HTOOTFI,1,Globe,51.435380223
ID,2028,C1HTOOTFR,1,Globe,2.6318502162899997
ID,2028,C1HYDMP00,1,Globe,9.356764166899998
ID,2028,C1HYMIP00,1,Globe,0.371320356669
ID,2028,C1LFAVF00,1,Globe,1.287823
ID,2028,C1LFBRFN1,1,Globe,2.67270999862
ID,2028,C1LFRDF00,1,Globe,10.9992
ID,2028,C1LFRLF00,1,Globe,4.20089388739
ID,2028,C1NG00I00,1,Globe,68.72767167699999
ID,2028,C1NGBRFN1,1,Globe,7.732327608
ID,2028,C1NGCCP00,1,Globe,13.266578296099999
ID,2028,C1NGCCPCH,1,Globe,3.33689682811
ID,2028,C1NGGCPCH,1,Globe,3.7245249057599996
ID,2028,C1NGHTF03,1,Globe,15.2753731913
ID,2028,C1NU00I00,1,Globe,9.5756179991
ID,2028,C1NULWP00,1,Globe,3.5360479766700004
ID,2028,C1OCCVP00,1,Globe,0.0016996516549799999
ID,2028,C1OI00I00,1,Globe,73.382083983
ID,2028,C1OIRFP00,2,Globe,73.382083983
ID,2028,C1SOC1P00,1,Globe,0.037722196368
ID,2028,C1SOTHF00,1,Globe,1.77407054647
ID,2028,C1SOV1P00,1,Globe,0.22611638397599998
ID,2028,C1SOV2P00,1,Globe,0.172857267648
ID,2028,C1WDOFP00,1,Globe,0.020708185132299998
ID,2028,C1WDONP00,1,Globe,2.8921560460799998
ID,2028,CEMPLANT,1,Globe,5.2071826016000005
ID,2028,FERTPLANT,1,Globe,0.00016298693387600002
ID,2028,LA,1,Globe,2253.55835126
ID,2028,LA1,1,Globe,524.1072511699999
ID,2028,LA1_i,1,Globe,271.704057851
ID,2028,LA1_i_PROD,1,Globe,271.704057851
ID,2028,LA1_PROD,1,Globe,524.1072511699999
ID,2028,LA2,1,Globe,1457.74702849
ID,2028,LA2_PROD,1,Globe,1457.74702849
ID,2028,LandRes,1,Globe,6149.971238499999
ID,2028,LF,1,Globe,2109.0431163900003
ID,2028,LF1,1,Globe,623.9039552
ID,2028,LF2,1,Globe,1485.1391611899999
ID,2028,LF2_PROD,1,Globe,1485.1391611899999
ID,2028,LO,1,Globe,1787.37
ID,2028,MFOOFACTOR,1,Globe,2.9810926899899997
ID,2028,PAPPLANT,1,Globe,3.33742978518
ID,2028,PETAPLANT,1,Globe,3.4685329622099996e-06
ID,2028,PETBPLANT,1,Globe,27.456170959
ID,2028,STEPLANT,1,Globe,14.776006761499998
ID,2028,VFOOFACTOR,1,Globe,37.4777973521
ID,2028,XALUMINE,1,Globe,2.86253102995
ID,2028,XCEMMINE,1,Globe,23.8593106512
ID,2028,XPHOMINE,1,Globe,5.2155804908e-07
ID,2028,XPOTMINE,1,Globe,1.1409085187999999e-07
ID,2028,XSTEMINE,1,Globe,22.7393139031
ID,2029,ALUPLANT,1,Globe,2.9474300050299997
ID,2029,C1BFRDF00,1,Globe,0.065550209032
ID,2029,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2029,C1BMBRFN1,1,Globe,9.4321059371
ID,2029,C1BMCHP00,1,Globe,1.48157179982
ID,2029,C1BMHTF03,1,Globe,0.18066185999999998
ID,2029,C1BMLP000,1,Globe,0.64896631985
ID,2029,C1CO00I00,1,Globe,88.33408023599999
ID,2029,C1COBRFH1,1,Globe,11.562359039999999
ID,2029,C1COCHP00,1,Globe,0.66830433418
ID,2029,C1COHTF03,1,Globe,28.472309135999996
ID,2029,C1COIGP00,1,Globe,0.04914002592
ID,2029,C1COSCP00,1,Globe,20.909221635399998
ID,2029,C1ELEFF00,1,Globe,57.675212634000005
ID,2029,C1ELRDF00,1,Globe,3.0384374774899996
ID,2029,C1ELRLF00,1,Globe,3.6949999823499997
ID,2029,C1GOCVP00,1,Globe,0.5503682994699999
ID,2029,C1GOHTF03,1,Globe,3.53564481016
ID,2029,C1HFGCPCH,1,Globe,0.7500808655300001
ID,2029,C1HFMRF00,1,Globe,81.746971
ID,2029,C1HTOOTFI,1,Globe,51.731185374999995
ID,2029,C1HTOOTFR,1,Globe,2.1551754569
ID,2029,C1HYDMP00,1,Globe,9.9731996653
ID,2029,C1HYMIP00,1,Globe,0.382945333238
ID,2029,C1LFAVF00,1,Globe,1.4120223
ID,2029,C1LFBRFN1,1,Globe,2.05190506802
ID,2029,C1LFRDF00,1,Globe,10.9992
ID,2029,C1LFRLF00,1,Globe,1.3012406032700001
ID,2029,C1NG00I00,1,Globe,60.297747306999995
ID,2029,C1NGBRFN1,1,Globe,7.949121839999999
ID,2029,C1NGCCP00,1,Globe,11.324779986399998
ID,2029,C1NGCCPCH,1,Globe,3.04321163442
ID,2029,C1NGGCPCH,1,Globe,4.11583849452
ID,2029,C1NGHTF03,1,Globe,9.7174270183
ID,2029,C1NU00I00,1,Globe,10.4483229417
ID,2029,C1NULWP00,1,Globe,3.86402478041
ID,2029,C1OCCVP00,1,Globe,0.0019077892416000002
ID,2029,C1OI00I00,1,Globe,72.419525659
ID,2029,C1OIRFP00,1,Globe,4.56946012229
ID,2029,C1OIRFP00,2,Globe,67.850063841
ID,2029,C1SOC1P00,1,Globe,0.036421430975999994
ID,2029,C1SOTHF00,1,Globe,1.89478158768
ID,2029,C1SOV1P00,1,Globe,0.221563705104
ID,2029,C1SOV2P00,1,Globe,0.168810441984
ID,2029,C1WDOFP00,1,Globe,0.020183542999200003
ID,2029,C1WDONP00,1,Globe,3.2100359508599996
ID,2029,CEMPLANT,1,Globe,5.2188261714
ID,2029,FERTPLANT,1,Globe,0.00015739646673499998
ID,2029,LA,1,Globe,2198.9065803900003
ID,2029,LA1,1,Globe,483.22565375999994
ID,2029,LA1_i,1,Globe,285.289256848
ID,2029,LA1_i_PROD,1,Globe,285.289256848
ID,2029,LA1_PROD,1,Globe,483.22565375999994
ID,2029,LA2,1,Globe,1430.39165145
ID,2029,LA2_PROD,1,Globe,1430.39165145
ID,2029,LandRes,1,Globe,6145.413444999999
ID,2029,LF,1,Globe,2159.13691044
ID,2029,LF1,1,Globe,624.46968072
ID,2029,LF2,1,Globe,1534.6672755499999
ID,2029,LF2_PROD,1,Globe,1534.6672755499999
ID,2029,LO,1,Globe,1787.37
ID,2029,MFOOFACTOR,1,Globe,2.96949311699
ID,2029,PAPPLANT,1,Globe,3.35255088955
ID,2029,PETAPLANT,1,Globe,3.32436026076e-06
ID,2029,PETBPLANT,1,Globe,27.853902489299998
ID,2029,STEPLANT,1,Globe,14.869657158399999
ID,2029,VFOOFACTOR,1,Globe,37.515858708799996
ID,2029,XALUMINE,1,Globe,2.95772392716
ID,2029,XCEMMINE,1,Globe,24.037914285899998
ID,2029,XPHOMINE,1,Globe,5.0366853773e-07
ID,2029,XPOTMINE,1,Globe,1.10177529006e-07
ID,2029,XSTEMINE,1,Globe,22.8834355041
ID,2030,ALUPLANT,1,Globe,2.9937817337499997
ID,2030,C1BFRDF00,1,Globe,0.050605582243
ID,2030,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2030,C1BMBRFN1,1,Globe,9.8830396812
ID,2030,C1BMCHP00,1,Globe,1.5738047206499999
ID,2030,C1BMLP000,1,Globe,0.49662813313000004
ID,2030,C1CO00I00,1,Globe,90.536454635
ID,2030,C1COBRFH1,1,Globe,12.140476992000002
ID,2030,C1COCHP00,1,Globe,0.6375918179800001
ID,2030,C1COHTF03,1,Globe,29.628545039999995
ID,2030,C1COIGP00,1,Globe,0.04914002592
ID,2030,C1COSCP00,1,Globe,21.085069970499998
ID,2030,C1ELEFF00,1,Globe,58.84145781
ID,2030,C1ELRDF00,1,Globe,3.3105844960399997
ID,2030,C1ELRLF00,1,Globe,7.525000020799999
ID,2030,C1GOCVP00,1,Globe,0.58274288645
ID,2030,C1GOHTF03,1,Globe,3.525527746
ID,2030,C1HFGCPCH,1,Globe,1.1056505832
ID,2030,C1HFMRF00,1,Globe,84.840496
ID,2030,C1HTOOTFI,1,Globe,52.01662378099999
ID,2030,C1HTOOTFR,1,Globe,2.9876549502
ID,2030,C1HYDMP00,1,Globe,10.162677842399999
ID,2030,C1HYMIP00,1,Globe,0.377626647163
ID,2030,C1LFAVF00,1,Globe,1.53718403
ID,2030,C1LFBRFN1,1,Globe,0.25858230097999996
ID,2030,C1LFRDF00,1,Globe,10.9992
ID,2030,C1NG00I00,1,Globe,61.333949858
ID,2030,C1NGBRFN1,1,Globe,8.021386583999998
ID,2030,C1NGCCP00,1,Globe,11.4956003122
ID,2030,C1NGCCPCH,1,Globe,3.5857098229699997
ID,2030,C1NGGCPCH,1,Globe,4.35403758219
ID,2030,C1NGHTF03,1,Globe,8.8073105884
ID,2030,C1NU00I00,1,Globe,10.152838141399998
ID,2030,C1NULWP00,1,Globe,3.76031039049
ID,2030,C1OCCVP00,1,Globe,0.0019077892416000002
ID,2030,C1OI00I00,1,Globe,71.74146164300001
ID,2030,C1OIRFP00,1,Globe,14.278313126699999
ID,2030,C1OIRFP00,2,Globe,57.463148058
ID,2030,C1SOC1P00,1,Globe,0.036421430975999994
ID,2030,C1SOTHF00,1,Globe,1.951148088
ID,2030,C1SOV1P00,1,Globe,0.216505173024
ID,2030,C1SOV2P00,1,Globe,0.165341734272
ID,2030,C1WDOFP00,1,Globe,0.02023412832
ID,2030,C1WDONP00,1,Globe,3.5296271020099996
ID,2030,CEMPLANT,1,Globe,5.2303514998
ID,2030,FERTPLANT,1,Globe,0.00015211682781999999
ID,2030,LA,1,Globe,2149.99799597
ID,2030,LA1,1,Globe,443.182474953
ID,2030,LA1_i,1,Globe,299.55372060700006
ID,2030,LA1_i_PROD,1,Globe,299.55372060700006
ID,2030,LA1_PROD,1,Globe,443.182474953
ID,2030,LA2,1,Globe,1407.26180041
ID,2030,LA2_PROD,1,Globe,1407.26180041
ID,2030,LandRes,1,Globe,6141.334575
ID,2030,LF,1,Globe,2203.9665332
ID,2030,LF1,1,Globe,625.36758208
ID,2030,LF2,1,Globe,1578.5989511199998
ID,2030,LF2_PROD,1,Globe,1578.5989511199998
ID,2030,LO,1,Globe,1787.37
ID,2030,MFOOFACTOR,1,Globe,2.9636932846599997
ID,2030,PAPPLANT,1,Globe,3.36752987509
ID,2030,PETAPLANT,1,Globe,3.1888457629099997e-06
ID,2030,PETBPLANT,1,Globe,28.2428364928
ID,2030,STEPLANT,1,Globe,14.963307097000001
ID,2030,VFOOFACTOR,1,Globe,37.56660764269999
ID,2030,XALUMINE,1,Globe,3.02656365777
ID,2030,XCEMMINE,1,Globe,24.2165284615
ID,2030,XPHOMINE,1,Globe,4.867737207e-07
ID,2030,XPOTMINE,1,Globe,1.06481779474e-07
ID,2030,XSTEMINE,1,Globe,23.0275575634
ID,2031,ALUPLANT,1,Globe,3.03951420751
ID,2031,C1BFRDF00,1,Globe,0.0354853793491
ID,2031,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2031,C1BMBRFN1,1,Globe,10.0275691692
ID,2031,C1BMCHP00,1,Globe,1.70647615445
ID,2031,C1BMLP000,1,Globe,0.345170212386
ID,2031,C1CO00I00,1,Globe,89.32877913899999
ID,2031,C1COBRFH1,1,Globe,12.718594944
ID,2031,C1COCHP00,1,Globe,0.6081078207599999
ID,2031,C1COHTF03,1,Globe,30.784780944000005
ID,2031,C1COIGP00,1,Globe,0.04914002592
ID,2031,C1COSCP00,1,Globe,19.5322964077
ID,2031,C1ELEFF00,1,Globe,60.108134848
ID,2031,C1ELRDF00,1,Globe,3.71225731468
ID,2031,C1ELRLF00,1,Globe,7.525000020799999
ID,2031,C1GOCVP00,1,Globe,0.5115613345
ID,2031,C1GOHTF03,1,Globe,2.00738158966
ID,2031,C1HFGCPCH,1,Globe,0.5749135183999999
ID,2031,C1HFMRF00,1,Globe,87.929438
ID,2031,C1HTOOTFI,1,Globe,52.357983953
ID,2031,C1HTOOTFR,1,Globe,2.63093283718
ID,2031,C1HYDMP00,1,Globe,9.850162614099998
ID,2031,C1HYMIP00,1,Globe,0.356696434471
ID,2031,C1LFAVF00,1,Globe,1.64988
ID,2031,C1LFRDF00,1,Globe,10.9992
ID,2031,C1NG00I00,1,Globe,68.61936622099999
ID,2031,C1NGBRFN1,1,Globe,8.093651328
ID,2031,C1NGCCP00,1,Globe,14.334846723199998
ID,2031,C1NGCCPCH,1,Globe,4.9348149116
ID,2031,C1NGGCPCH,1,Globe,4.31067873579
ID,2031,C1NGHTF03,1,Globe,8.7172917607
ID,2031,C1NU00I00,1,Globe,8.7924987907
ID,2031,C1NULWP00,1,Globe,3.25648103529
ID,2031,C1OCCVP00,1,Globe,0.0016996516549799999
ID,2031,C1OI00I00,1,Globe,70.926068032
ID,2031,C1OIRFP00,1,Globe,7.725058511699999
ID,2031,C1OIRFP00,2,Globe,63.20100906199999
ID,2031,C1SOC1P00,1,Globe,0.036421430975999994
ID,2031,C1SOTHF00,1,Globe,1.951148088
ID,2031,C1SOV1P00,1,Globe,0.211952494152
ID,2031,C1SOV2P00,1,Globe,0.161294908608
ID,2031,C1WDOFP00,1,Globe,0.020284713640799996
ID,2031,C1WDONP00,1,Globe,3.85176626367
ID,2031,CEMPLANT,1,Globe,5.2417585868000005
ID,2031,DUMMYM,1,Globe,0.022869169999999998
ID,2031,FERTPLANT,1,Globe,0.00014687352751199998
ID,2031,LA,1,Globe,2098.55450842
ID,2031,LA1,1,Globe,402.60348845
ID,2031,LA1_i,1,Globe,314.531409158
ID,2031,LA1_i_PROD,1,Globe,314.531409158
ID,2031,LA1_PROD,1,Globe,402.60348845
ID,2031,LA2,1,Globe,1381.41963831
ID,2031,LA2_PROD,1,Globe,1381.41963831
ID,2031,LandRes,1,Globe,6137.0439704
ID,2031,LF,1,Globe,2251.1196453
ID,2031,LF1,1,Globe,631.60215779
ID,2031,LF2,1,Globe,1619.51744168
ID,2031,LF2_PROD,1,Globe,1619.51744168
ID,2031,LO,1,Globe,1787.37
ID,2031,MFOOFACTOR,1,Globe,2.95209371166
ID,2031,PAPPLANT,1,Globe,3.3823589965299994
ID,2031,PETAPLANT,1,Globe,3.05610769229e-06
ID,2031,PETBPLANT,1,Globe,28.6230366732
ID,2031,STEPLANT,1,Globe,15.0569570356
ID,2031,VFOOFACTOR,1,Globe,37.604668999400005
ID,2031,XALUMINE,1,Globe,3.0954640673
ID,2031,XCEMMINE,1,Globe,24.3951444703
ID,2031,XPHOMINE,1,Globe,4.699951743799999e-07
ID,2031,XPOTMINE,1,Globe,1.02811470175e-07
ID,2031,XSTEMINE,1,Globe,23.1716782478
ID,2032,ALUPLANT,1,Globe,3.0745152659599997
ID,2032,C1BFRDF00,1,Globe,0.0031856439874500004
ID,2032,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2032,C1BMBRFN1,1,Globe,10.1720986572
ID,2032,C1BMCHP00,1,Globe,1.9037016639000002
ID,2032,C1BMLP000,1,Globe,0.0307112618329
ID,2032,C1CO00I00,1,Globe,90.482118587
ID,2032,C1COBRFH1,1,Globe,13.296712896
ID,2032,C1COCHP00,1,Globe,0.5773953045599999
ID,2032,C1COHTF03,1,Globe,31.941016847999997
ID,2032,C1COIGP00,1,Globe,0.04914002592
ID,2032,C1COSCP00,1,Globe,19.159703090699995
ID,2032,C1ELEFF00,1,Globe,61.36901439099999
ID,2032,C1ELRDF00,1,Globe,4.05340717281
ID,2032,C1ELRLF00,1,Globe,7.8649999584
ID,2032,C1GOCVP00,1,Globe,0.65674197514
ID,2032,C1GOHTF03,1,Globe,2.00077918237
ID,2032,C1HFGCPCH,1,Globe,0.045474445360400004
ID,2032,C1HFMRF00,1,Globe,91.01838
ID,2032,C1HTOOTFI,1,Globe,52.693386225
ID,2032,C1HTOOTFR,1,Globe,2.0155825931799995
ID,2032,C1HYDMP00,1,Globe,10.436590003400001
ID,2032,C1HYMIP00,1,Globe,0.367654112491
ID,2032,C1LFAVF00,1,Globe,1.69571
ID,2032,C1LFRDF00,1,Globe,10.9992
ID,2032,C1NG00I00,1,Globe,68.809982357
ID,2032,C1NGBRFN1,1,Globe,8.165916072
ID,2032,C1NGCCP00,1,Globe,14.6734213478
ID,2032,C1NGCCPCH,1,Globe,5.583463400399999
ID,2032,C1NGGCPCH,1,Globe,4.26840386055
ID,2032,C1NGHTF03,1,Globe,7.1901843728
ID,2032,C1NU00I00,1,Globe,9.5891905536
ID,2032,C1NULWP00,1,Globe,3.5515520365200004
ID,2032,C1OCCVP00,1,Globe,0.0019077892416000002
ID,2032,C1OI00I00,1,Globe,69.93259278999999
ID,2032,C1OIRFP00,1,Globe,1.35926862441
ID,2032,C1OIRFP00,2,Globe,68.573325403
ID,2032,C1SOC1P00,1,Globe,0.036421430975999994
ID,2032,C1SOTHF00,1,Globe,1.951148088
ID,2032,C1SOV1P00,1,Globe,0.20689396207199998
ID,2032,C1SOV2P00,1,Globe,0.157826200896
ID,2032,C1WDOFP00,1,Globe,0.0197542905115
ID,2032,C1WDONP00,1,Globe,4.176035832879999
ID,2032,CEMPLANT,1,Globe,5.2530469741
ID,2032,DUMMYM,1,Globe,0.11888302
ID,2032,FERTPLANT,1,Globe,0.000141826411685
ID,2032,LA,1,Globe,2048.8079682800003
ID,2032,LA1,1,Globe,362.233505079
ID,2032,LA1_i,1,Globe,330.257978241
ID,2032,LA1_i_PROD,1,Globe,330.257978241
ID,2032,LA1_PROD,1,Globe,362.233505079
ID,2032,LA2,1,Globe,1356.31648496
ID,2032,LA2_PROD,1,Globe,1356.31648496
ID,2032,LandRes,1,Globe,6132.8954388
ID,2032,LF,1,Globe,2296.71733303
ID,2032,LF1,1,Globe,632.71138128
ID,2032,LF2,1,Globe,1664.0059517500001
ID,2032,LF2_PROD,1,Globe,1664.0059517500001
ID,2032,LO,1,Globe,1787.37
ID,2032,MFOOFACTOR,1,Globe,2.94049413866
ID,2032,PAPPLANT,1,Globe,3.3970496197099997
ID,2032,PETAPLANT,1,Globe,2.92937500155e-06
ID,2032,PETBPLANT,1,Globe,28.9950199929
ID,2032,STEPLANT,1,Globe,15.150607432500001
ID,2032,VFOOFACTOR,1,Globe,37.655417475
ID,2032,XALUMINE,1,Globe,3.15403760293
ID,2032,XCEMMINE,1,Globe,24.5737540629
ID,2032,XPHOMINE,1,Globe,4.53844370736e-07
ID,2032,XPOTMINE,1,Globe,9.9278485888e-08
ID,2032,XSTEMINE,1,Globe,23.315799848799998
ID,2033,ALUPLANT,1,Globe,3.1291506755199996
ID,2033,C1BFRDF00,1,Globe,0.0158090841648
ID,2033,C1BMBRFH1,1,Globe,2.8908377461299994
ID,2033,C1BMBRFN1,1,Globe,10.3166281452
ID,2033,C1BMCHP00,1,Globe,1.99800463417
ID,2033,C1BMLP000,1,Globe,0.151038846641
ID,2033,C1CO00I00,1,Globe,93.85298383199999
ID,2033,C1COBRFH1,1,Globe,13.874830847999998
ID,2033,C1COCHP00,1,Globe,0.54668278836
ID,2033,C1COHTF03,1,Globe,33.097252751999996
ID,2033,C1COIGP00,1,Globe,0.040562233804799994
ID,2033,C1COSCP00,1,Globe,19.9075863619
ID,2033,C1ELEFF00,1,Globe,62.642776747
ID,2033,C1ELRDF00,1,Globe,4.9787612986
ID,2033,C1ELRLF00,1,Globe,8.0349999272
ID,2033,C1GOCVP00,1,Globe,0.6948977874699999
ID,2033,C1GOHTF03,1,Globe,1.9950021275499998
ID,2033,C1HFMRF00,1,Globe,94.111905
ID,2033,C1HTOOTFI,1,Globe,53.030438376999996
ID,2033,C1HTOOTFR,1,Globe,1.4002781791799999
ID,2033,C1HYDMP00,1,Globe,10.390514812900001
ID,2033,C1HYMIP00,1,Globe,0.362335426416
ID,2033,C1LFAVF00,1,Globe,1.78737
ID,2033,C1LFRDF00,1,Globe,10.435884679699999
ID,2033,C1NG00I00,1,Globe,68.765513508
ID,2033,C1NGBRFN1,1,Globe,8.238180816
ID,2033,C1NGCCP00,1,Globe,15.1242813056
ID,2033,C1NGCCPCH,1,Globe,6.23095514
ID,2033,C1NGGCPCH,1,Globe,4.22504501415
ID,2033,C1NGHTF03,1,Globe,5.2643335282
ID,2033,C1NU00I00,1,Globe,9.3055715986
ID,2033,C1NULWP00,1,Globe,3.44650798081
ID,2033,C1OCCVP00,1,Globe,0.0019077892416000002
ID,2033,C1OI00I00,1,Globe,69.052615543
ID,2033,C1OIRFP00,1,Globe,3.74222880561
ID,2033,C1OIRFP00,2,Globe,65.310389808
ID,2033,C1SOC1P00,1,Globe,0.035120665584
ID,2033,C1SOTHF00,1,Globe,1.951148088
ID,2033,C1SOV1P00,1,Globe,0.201835429992
ID,2033,C1SOV2P00,1,Globe,0.154357493184
ID,2033,C1WDOFP00,1,Globe,0.0198034303541
ID,2033,C1WDONP00,1,Globe,4.50243571798
ID,2033,CEMPLANT,1,Globe,5.2642207864
ID,2033,DUMMYM,1,Globe,0.17103755999999998
ID,2033,FERTPLANT,1,Globe,0.000136935713648
ID,2033,LA,1,Globe,2003.7776101199997
ID,2033,LA1,1,Globe,321.840959599
ID,2033,LA1_i,1,Globe,346.770875549
ID,2033,LA1_i_PROD,1,Globe,346.770875549
ID,2033,LA1_PROD,1,Globe,321.840959599
ID,2033,LA2,1,Globe,1335.16575664
ID,2033,LA2_PROD,1,Globe,1335.16575664
ID,2033,LandRes,1,Globe,6129.1396703
ID,2033,LF,1,Globe,2337.99215184
ID,2033,LF1,1,Globe,618.62085612
ID,2033,LF2,1,Globe,1719.37129572
ID,2033,LF2_PROD,1,Globe,1719.37129572
ID,2033,LO,1,Globe,1787.37
ID,2033,MFOOFACTOR,1,Globe,2.9346943521599997
ID,2033,PAPPLANT,1,Globe,3.4115984907
ID,2033,PETAPLANT,1,Globe,2.80770088872e-06
ID,2033,PETBPLANT,1,Globe,29.358823115899998
ID,2033,STEPLANT,1,Globe,15.244257829399999
ID,2033,VFOOFACTOR,1,Globe,37.6934788317
ID,2033,XALUMINE,1,Globe,3.23342180828
ID,2033,XCEMMINE,1,Globe,24.7523650304
ID,2033,XPHOMINE,1,Globe,4.3819414984999994e-07
ID,2033,XPOTMINE,1,Globe,9.585500322e-08
ID,2033,XSTEMINE,1,Globe,23.4599219081
ID,2034,ALUPLANT,1,Globe,3.17307840971
ID,2034,C1BMBRFH1,1,Globe,2.57008897501
ID,2034,C1BMBRFN1,1,Globe,10.3166281452
ID,2034,C1BMCHP00,1,Globe,2.39644542955
ID,2034,C1CO00I00,1,Globe,105.448024245
ID,2034,C1COBRFH1,1,Globe,14.452948799999998
ID,2034,C1COCHP00,1,Globe,0.5159702721599999
ID,2034,C1COHTF03,1,Globe,34.253488655999995
ID,2034,C1COLP000,1,Globe,1.48685677793
ID,2034,C1COLP000,2,Globe,0.071363208321
ID,2034,C1COSCP00,1,Globe,24.087501429299998
ID,2034,C1ELEFF00,1,Globe,63.90902756599999
ID,2034,C1ELRDF00,1,Globe,5.6915438311
ID,2034,C1ELRLF00,1,Globe,8.204999896
ID,2034,C1GOCVP00,1,Globe,0.69142905226
ID,2034,C1GOHTF03,1,Globe,3.48361419448
ID,2034,C1HFMRF00,1,Globe,97.200847
ID,2034,C1HTOOTFI,1,Globe,53.361688451
ID,2034,C1HTOOTFR,1,Globe,1.25020614847
ID,2034,C1HYDMP00,1,Globe,10.3120639355
ID,2034,C1HYMIP00,1,Globe,0.357016740341
ID,2034,C1LFAVF00,1,Globe,1.8790299999999998
ID,2034,C1LFRDF00,1,Globe,10.094933769599999
ID,2034,C1NG00I00,1,Globe,60.956727711
ID,2034,C1NGBRFN1,1,Globe,8.31044556
ID,2034,C1NGCCP00,1,Globe,12.8154800223
ID,2034,C1NGCCPCH,1,Globe,5.753768597
ID,2034,C1NGGCPCH,1,Globe,4.18277013891
ID,2034,C1NGHTF03,1,Globe,2.49257527528
ID,2034,C1NU00I00,1,Globe,9.021952643599999
ID,2034,C1NULWP00,1,Globe,3.3414639709299996
ID,2034,C1OCCVP00,1,Globe,0.0019077892416000002
ID,2034,C1OI00I00,1,Globe,68.184925319
ID,2034,C1OIRFP00,1,Globe,6.8727974155
ID,2034,C1OIRFP00,2,Globe,61.312130195
ID,2034,C1SOC1P00,1,Globe,0.051066086665999995
ID,2034,C1SOTHF00,1,Globe,1.951148088
ID,2034,C1SOV1P00,1,Globe,0.19728275112000004
ID,2034,C1SOV2P00,1,Globe,0.15031066752
ID,2034,C1WDOFP00,1,Globe,0.0192686712485
ID,2034,C1WDONP00,1,Globe,4.8305411206999995
ID,2034,CEMPLANT,1,Globe,5.2752827735
ID,2034,DUMMYM,1,Globe,0.23478708999999998
ID,2034,FERTPLANT,1,Globe,0.00013213475075100003
ID,2034,LA,1,Globe,1956.5632233099998
ID,2034,LA1,1,Globe,281.06088938799996
ID,2034,LA1_i,1,Globe,364.109423222
ID,2034,LA1_i_PROD,1,Globe,364.109423222
ID,2034,LA1_PROD,1,Globe,281.06088938799996
ID,2034,LA2,1,Globe,1311.3929107
ID,2034,LA2_PROD,1,Globe,1311.3929107
ID,2034,LandRes,1,Globe,6125.2019567
ID,2034,LF,1,Globe,2381.2688708799997
ID,2034,LF1,1,Globe,601.7891928299999
ID,2034,LF2,1,Globe,1779.4796322199998
ID,2034,LF2_PROD,1,Globe,1779.4796322199998
ID,2034,LO,1,Globe,1787.37
ID,2034,MFOOFACTOR,1,Globe,2.92309477916
