REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Globe,ALUPLANT,C1_F_CLS,1,2010,0.53915
Globe,ALUPLANT,C1_F_CLS,1,2011,0.538385
Globe,ALUPLANT,C1_F_CLS,1,2012,0.53762
Globe,ALUPLANT,C1_F_CLS,1,2013,0.536854
Globe,ALUPLANT,C1_F_CLS,1,2014,0.536089
Globe,ALUPLANT,C1_F_CLS,1,2015,0.535324
Globe,ALUPLANT,C1_F_CLS,1,2016,0.534559
Globe,ALUPLANT,C1_F_CLS,1,2017,0.533793
Globe,ALUPLANT,C1_F_CLS,1,2018,0.533028
Globe,ALUPLANT,C1_F_CLS,1,2019,0.532263
Globe,ALUPLANT,C1_F_CLS,1,2020,0.531498
Globe,ALUPLANT,C1_F_CLS,1,2021,0.530732
Globe,ALUPLANT,C1_F_CLS,1,2022,0.529967
Globe,ALUPLANT,C1_F_CLS,1,2023,0.529202
Globe,ALUPLANT,C1_F_CLS,1,2024,0.528437
Globe,ALUPLANT,C1_F_CLS,1,2025,0.527671
Globe,ALUPLANT,C1_F_CLS,1,2026,0.526906
Globe,ALUPLANT,C1_F_CLS,1,2027,0.526141
Globe,ALUPLANT,C1_F_CLS,1,2028,0.525376
Globe,ALUPLANT,C1_F_CLS,1,2029,0.52461
Globe,ALUPLANT,C1_F_CLS,1,2030,0.523845
Globe,ALUPLANT,C1_F_CLS,1,2031,0.52308
Globe,ALUPLANT,C1_F_CLS,1,2032,0.522315
Globe,ALUPLANT,C1_F_CLS,1,2033,0.521549
Globe,ALUPLANT,C1_F_CLS,1,2034,0.520784
Globe,ALUPLANT,C1_F_CLS,1,2035,0.520019
Globe,ALUPLANT,C1_F_CLS,1,2036,0.519254
Globe,ALUPLANT,C1_F_CLS,1,2037,0.518488
Globe,ALUPLANT,C1_F_CLS,1,2038,0.517723
Globe,ALUPLANT,C1_F_CLS,1,2039,0.516958
Globe,ALUPLANT,C1_F_CLS,1,2040,0.516193
Globe,ALUPLANT,C1_F_CLS,1,2041,0.515427
Globe,ALUPLANT,C1_F_CLS,1,2042,0.514662
Globe,ALUPLANT,C1_F_CLS,1,2043,0.513897
Globe,ALUPLANT,C1_F_CLS,1,2044,0.513131
Globe,ALUPLANT,C1_F_CLS,1,2045,0.512366
Globe,ALUPLANT,C1_F_CLS,1,2046,0.511601
Globe,ALUPLANT,C1_F_CLS,1,2047,0.510836
Globe,ALUPLANT,C1_F_CLS,1,2048,0.510071
Globe,ALUPLANT,C1_F_CLS,1,2049,0.509305
Globe,ALUPLANT,C1_F_CLS,1,2050,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2051,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2052,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2053,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2054,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2055,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2056,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2057,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2058,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2059,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2060,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2061,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2062,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2063,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2064,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2065,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2066,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2067,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2068,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2069,0.50854
Globe,ALUPLANT,C1_F_CLS,1,2070,0.50854
Globe,ALUPLANT,C1_F_HEA_I,1,2010,0.2463
Globe,ALUPLANT,C1_F_HEA_I,1,2011,0.246611
Globe,ALUPLANT,C1_F_HEA_I,1,2012,0.246923
Globe,ALUPLANT,C1_F_HEA_I,1,2013,0.247234
Globe,ALUPLANT,C1_F_HEA_I,1,2014,0.247545
Globe,ALUPLANT,C1_F_HEA_I,1,2015,0.247856
Globe,ALUPLANT,C1_F_HEA_I,1,2016,0.248168
Globe,ALUPLANT,C1_F_HEA_I,1,2017,0.248479
Globe,ALUPLANT,C1_F_HEA_I,1,2018,0.24879
Globe,ALUPLANT,C1_F_HEA_I,1,2019,0.249101
Globe,ALUPLANT,C1_F_HEA_I,1,2020,0.249413
Globe,ALUPLANT,C1_F_HEA_I,1,2021,0.249724
Globe,ALUPLANT,C1_F_HEA_I,1,2022,0.250035
Globe,ALUPLANT,C1_F_HEA_I,1,2023,0.250346
Globe,ALUPLANT,C1_F_HEA_I,1,2024,0.250657
Globe,ALUPLANT,C1_F_HEA_I,1,2025,0.250969
Globe,ALUPLANT,C1_F_HEA_I,1,2026,0.25128
Globe,ALUPLANT,C1_F_HEA_I,1,2027,0.251591
Globe,ALUPLANT,C1_F_HEA_I,1,2028,0.251902
Globe,ALUPLANT,C1_F_HEA_I,1,2029,0.252214
Globe,ALUPLANT,C1_F_HEA_I,1,2030,0.252525
Globe,ALUPLANT,C1_F_HEA_I,1,2031,0.252836
Globe,ALUPLANT,C1_F_HEA_I,1,2032,0.253148
Globe,ALUPLANT,C1_F_HEA_I,1,2033,0.253459
Globe,ALUPLANT,C1_F_HEA_I,1,2034,0.25377
Globe,ALUPLANT,C1_F_HEA_I,1,2035,0.254081
Globe,ALUPLANT,C1_F_HEA_I,1,2036,0.254393
Globe,ALUPLANT,C1_F_HEA_I,1,2037,0.254704
Globe,ALUPLANT,C1_F_HEA_I,1,2038,0.255015
Globe,ALUPLANT,C1_F_HEA_I,1,2039,0.255326
Globe,ALUPLANT,C1_F_HEA_I,1,2040,0.255638
Globe,ALUPLANT,C1_F_HEA_I,1,2041,0.255949
Globe,ALUPLANT,C1_F_HEA_I,1,2042,0.25626
Globe,ALUPLANT,C1_F_HEA_I,1,2043,0.256571
Globe,ALUPLANT,C1_F_HEA_I,1,2044,0.256883
Globe,ALUPLANT,C1_F_HEA_I,1,2045,0.257194
Globe,ALUPLANT,C1_F_HEA_I,1,2046,0.257505
Globe,ALUPLANT,C1_F_HEA_I,1,2047,0.257816
Globe,ALUPLANT,C1_F_HEA_I,1,2048,0.258128
Globe,ALUPLANT,C1_F_HEA_I,1,2049,0.258439
Globe,ALUPLANT,C1_F_HEA_I,1,2050,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2051,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2052,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2053,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2054,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2055,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2056,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2057,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2058,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2059,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2060,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2061,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2062,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2063,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2064,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2065,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2066,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2067,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2068,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2069,0.25875
Globe,ALUPLANT,C1_F_HEA_I,1,2070,0.25875
Globe,ALUPLANT,C1_P_HCO,1,2010,0.20689
Globe,ALUPLANT,C1_P_HCO,1,2011,0.207324
Globe,ALUPLANT,C1_P_HCO,1,2012,0.207759
Globe,ALUPLANT,C1_P_HCO,1,2013,0.208193
Globe,ALUPLANT,C1_P_HCO,1,2014,0.208628
Globe,ALUPLANT,C1_P_HCO,1,2015,0.209062
Globe,ALUPLANT,C1_P_HCO,1,2016,0.209496
Globe,ALUPLANT,C1_P_HCO,1,2017,0.209931
Globe,ALUPLANT,C1_P_HCO,1,2018,0.210365
Globe,ALUPLANT,C1_P_HCO,1,2019,0.2108
Globe,ALUPLANT,C1_P_HCO,1,2020,0.211234
Globe,ALUPLANT,C1_P_HCO,1,2021,0.211668
Globe,ALUPLANT,C1_P_HCO,1,2022,0.212103
Globe,ALUPLANT,C1_P_HCO,1,2023,0.212537
Globe,ALUPLANT,C1_P_HCO,1,2024,0.212971
Globe,ALUPLANT,C1_P_HCO,1,2025,0.213406
Globe,ALUPLANT,C1_P_HCO,1,2026,0.21384
Globe,ALUPLANT,C1_P_HCO,1,2027,0.214275
Globe,ALUPLANT,C1_P_HCO,1,2028,0.214709
Globe,ALUPLANT,C1_P_HCO,1,2029,0.215143
Globe,ALUPLANT,C1_P_HCO,1,2030,0.215578
Globe,ALUPLANT,C1_P_HCO,1,2031,0.216012
Globe,ALUPLANT,C1_P_HCO,1,2032,0.216447
Globe,ALUPLANT,C1_P_HCO,1,2033,0.216881
Globe,ALUPLANT,C1_P_HCO,1,2034,0.217315
Globe,ALUPLANT,C1_P_HCO,1,2035,0.21775
Globe,ALUPLANT,C1_P_HCO,1,2036,0.218184
Globe,ALUPLANT,C1_P_HCO,1,2037,0.218619
Globe,ALUPLANT,C1_P_HCO,1,2038,0.219053
Globe,ALUPLANT,C1_P_HCO,1,2039,0.219487
Globe,ALUPLANT,C1_P_HCO,1,2040,0.219922
Globe,ALUPLANT,C1_P_HCO,1,2041,0.220356
Globe,ALUPLANT,C1_P_HCO,1,2042,0.22079
Globe,ALUPLANT,C1_P_HCO,1,2043,0.221225
Globe,ALUPLANT,C1_P_HCO,1,2044,0.221659
Globe,ALUPLANT,C1_P_HCO,1,2045,0.222094
Globe,ALUPLANT,C1_P_HCO,1,2046,0.222528
Globe,ALUPLANT,C1_P_HCO,1,2047,0.222962
Globe,ALUPLANT,C1_P_HCO,1,2048,0.223397
Globe,ALUPLANT,C1_P_HCO,1,2049,0.223831
Globe,ALUPLANT,C1_P_HCO,1,2050,0.224266
Globe,ALUPLANT,C1_P_HCO,1,2051,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2052,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2053,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2054,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2055,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2056,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2057,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2058,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2059,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2060,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2061,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2062,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2063,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2064,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2065,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2066,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2067,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2068,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2069,0.2247
Globe,ALUPLANT,C1_P_HCO,1,2070,0.2247
Globe,ALUPLANT,XALU,1,2010,86.18
Globe,ALUPLANT,XALU,1,2011,86.92575
Globe,ALUPLANT,XALU,1,2012,87.6715
Globe,ALUPLANT,XALU,1,2013,88.41725
Globe,ALUPLANT,XALU,1,2014,89.163
Globe,ALUPLANT,XALU,1,2015,89.90875
Globe,ALUPLANT,XALU,1,2016,90.6545
Globe,ALUPLANT,XALU,1,2017,91.40025
Globe,ALUPLANT,XALU,1,2018,92.146
Globe,ALUPLANT,XALU,1,2019,92.89175
Globe,ALUPLANT,XALU,1,2020,93.6375
Globe,ALUPLANT,XALU,1,2021,94.38325
Globe,ALUPLANT,XALU,1,2022,95.129
Globe,ALUPLANT,XALU,1,2023,95.87475
Globe,ALUPLANT,XALU,1,2024,96.6205
Globe,ALUPLANT,XALU,1,2025,97.36625
Globe,ALUPLANT,XALU,1,2026,98.112
Globe,ALUPLANT,XALU,1,2027,98.85775
Globe,ALUPLANT,XALU,1,2028,99.6035
Globe,ALUPLANT,XALU,1,2029,100.34925
Globe,ALUPLANT,XALU,1,2030,101.095
Globe,ALUPLANT,XALU,1,2031,101.84075
Globe,ALUPLANT,XALU,1,2032,102.5865
Globe,ALUPLANT,XALU,1,2033,103.33225
Globe,ALUPLANT,XALU,1,2034,104.078
Globe,ALUPLANT,XALU,1,2035,104.82375
Globe,ALUPLANT,XALU,1,2036,105.5695
Globe,ALUPLANT,XALU,1,2037,106.31525
Globe,ALUPLANT,XALU,1,2038,107.061
Globe,ALUPLANT,XALU,1,2039,107.80675
Globe,ALUPLANT,XALU,1,2040,108.5525
Globe,ALUPLANT,XALU,1,2041,109.29825
Globe,ALUPLANT,XALU,1,2042,110.044
Globe,ALUPLANT,XALU,1,2043,110.78975
Globe,ALUPLANT,XALU,1,2044,111.5355
Globe,ALUPLANT,XALU,1,2045,112.28125
Globe,ALUPLANT,XALU,1,2046,113.027
Globe,ALUPLANT,XALU,1,2047,113.77275
Globe,ALUPLANT,XALU,1,2048,114.5185
Globe,ALUPLANT,XALU,1,2049,115.26425
Globe,ALUPLANT,XALU,1,2050,116.01
Globe,ALUPLANT,XALU,1,2051,116.01
Globe,ALUPLANT,XALU,1,2052,116.01
Globe,ALUPLANT,XALU,1,2053,116.01
Globe,ALUPLANT,XALU,1,2054,116.01
Globe,ALUPLANT,XALU,1,2055,116.01
Globe,ALUPLANT,XALU,1,2056,116.01
Globe,ALUPLANT,XALU,1,2057,116.01
Globe,ALUPLANT,XALU,1,2058,116.01
Globe,ALUPLANT,XALU,1,2059,116.01
Globe,ALUPLANT,XALU,1,2060,116.01
Globe,ALUPLANT,XALU,1,2061,116.01
Globe,ALUPLANT,XALU,1,2062,116.01
Globe,ALUPLANT,XALU,1,2063,116.01
Globe,ALUPLANT,XALU,1,2064,116.01
Globe,ALUPLANT,XALU,1,2065,116.01
Globe,ALUPLANT,XALU,1,2066,116.01
Globe,ALUPLANT,XALU,1,2067,116.01
Globe,ALUPLANT,XALU,1,2068,116.01
Globe,ALUPLANT,XALU,1,2069,116.01
Globe,ALUPLANT,XALU,1,2070,116.01
Globe,C1BFRDF00,C1_P_LFO,1,2010,0.4788
Globe,C1BFRDF00,C1_P_LFO,1,2011,0.475209
Globe,C1BFRDF00,C1_P_LFO,1,2012,0.471618
Globe,C1BFRDF00,C1_P_LFO,1,2013,0.468027
Globe,C1BFRDF00,C1_P_LFO,1,2014,0.464436
Globe,C1BFRDF00,C1_P_LFO,1,2015,0.460845
Globe,C1BFRDF00,C1_P_LFO,1,2016,0.457254
Globe,C1BFRDF00,C1_P_LFO,1,2017,0.453663
Globe,C1BFRDF00,C1_P_LFO,1,2018,0.450072
Globe,C1BFRDF00,C1_P_LFO,1,2019,0.446481
Globe,C1BFRDF00,C1_P_LFO,1,2020,0.44289
Globe,C1BFRDF00,C1_P_LFO,1,2021,0.439299
Globe,C1BFRDF00,C1_P_LFO,1,2022,0.435708
Globe,C1BFRDF00,C1_P_LFO,1,2023,0.432117
Globe,C1BFRDF00,C1_P_LFO,1,2024,0.428526
Globe,C1BFRDF00,C1_P_LFO,1,2025,0.424935
Globe,C1BFRDF00,C1_P_LFO,1,2026,0.421344
Globe,C1BFRDF00,C1_P_LFO,1,2027,0.417753
Globe,C1BFRDF00,C1_P_LFO,1,2028,0.414162
Globe,C1BFRDF00,C1_P_LFO,1,2029,0.410571
Globe,C1BFRDF00,C1_P_LFO,1,2030,0.40698
Globe,C1BFRDF00,C1_P_LFO,1,2031,0.403389
Globe,C1BFRDF00,C1_P_LFO,1,2032,0.399798
Globe,C1BFRDF00,C1_P_LFO,1,2033,0.396207
Globe,C1BFRDF00,C1_P_LFO,1,2034,0.392616
Globe,C1BFRDF00,C1_P_LFO,1,2035,0.389025
Globe,C1BFRDF00,C1_P_LFO,1,2036,0.385434
Globe,C1BFRDF00,C1_P_LFO,1,2037,0.381843
Globe,C1BFRDF00,C1_P_LFO,1,2038,0.378252
Globe,C1BFRDF00,C1_P_LFO,1,2039,0.374661
Globe,C1BFRDF00,C1_P_LFO,1,2040,0.37107
Globe,C1BFRDF00,C1_P_LFO,1,2041,0.367479
Globe,C1BFRDF00,C1_P_LFO,1,2042,0.363888
Globe,C1BFRDF00,C1_P_LFO,1,2043,0.360297
Globe,C1BFRDF00,C1_P_LFO,1,2044,0.356706
Globe,C1BFRDF00,C1_P_LFO,1,2045,0.353115
Globe,C1BFRDF00,C1_P_LFO,1,2046,0.349524
Globe,C1BFRDF00,C1_P_LFO,1,2047,0.345933
Globe,C1BFRDF00,C1_P_LFO,1,2048,0.342342
Globe,C1BFRDF00,C1_P_LFO,1,2049,0.338751
Globe,C1BFRDF00,C1_P_LFO,1,2050,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2051,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2052,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2053,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2054,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2055,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2056,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2057,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2058,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2059,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2060,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2061,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2062,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2063,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2064,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2065,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2066,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2067,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2068,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2069,0.33516
Globe,C1BFRDF00,C1_P_LFO,1,2070,0.33516
Globe,C1BFRDF00,C1_S_BIOL,1,2010,2.7132
Globe,C1BFRDF00,C1_S_BIOL,1,2011,2.692851
Globe,C1BFRDF00,C1_S_BIOL,1,2012,2.672502
Globe,C1BFRDF00,C1_S_BIOL,1,2013,2.652153
Globe,C1BFRDF00,C1_S_BIOL,1,2014,2.631804
Globe,C1BFRDF00,C1_S_BIOL,1,2015,2.611455
Globe,C1BFRDF00,C1_S_BIOL,1,2016,2.591106
Globe,C1BFRDF00,C1_S_BIOL,1,2017,2.570757
Globe,C1BFRDF00,C1_S_BIOL,1,2018,2.550408
Globe,C1BFRDF00,C1_S_BIOL,1,2019,2.530059
Globe,C1BFRDF00,C1_S_BIOL,1,2020,2.50971
Globe,C1BFRDF00,C1_S_BIOL,1,2021,2.489361
Globe,C1BFRDF00,C1_S_BIOL,1,2022,2.469012
Globe,C1BFRDF00,C1_S_BIOL,1,2023,2.448663
Globe,C1BFRDF00,C1_S_BIOL,1,2024,2.428314
Globe,C1BFRDF00,C1_S_BIOL,1,2025,2.407965
Globe,C1BFRDF00,C1_S_BIOL,1,2026,2.387616
Globe,C1BFRDF00,C1_S_BIOL,1,2027,2.367267
Globe,C1BFRDF00,C1_S_BIOL,1,2028,2.346918
Globe,C1BFRDF00,C1_S_BIOL,1,2029,2.326569
Globe,C1BFRDF00,C1_S_BIOL,1,2030,2.30622
Globe,C1BFRDF00,C1_S_BIOL,1,2031,2.285871
Globe,C1BFRDF00,C1_S_BIOL,1,2032,2.265522
Globe,C1BFRDF00,C1_S_BIOL,1,2033,2.245173
Globe,C1BFRDF00,C1_S_BIOL,1,2034,2.224824
Globe,C1BFRDF00,C1_S_BIOL,1,2035,2.204475
Globe,C1BFRDF00,C1_S_BIOL,1,2036,2.184126
Globe,C1BFRDF00,C1_S_BIOL,1,2037,2.163777
Globe,C1BFRDF00,C1_S_BIOL,1,2038,2.143428
Globe,C1BFRDF00,C1_S_BIOL,1,2039,2.123079
Globe,C1BFRDF00,C1_S_BIOL,1,2040,2.10273
Globe,C1BFRDF00,C1_S_BIOL,1,2041,2.082381
Globe,C1BFRDF00,C1_S_BIOL,1,2042,2.062032
Globe,C1BFRDF00,C1_S_BIOL,1,2043,2.041683
Globe,C1BFRDF00,C1_S_BIOL,1,2044,2.021334
Globe,C1BFRDF00,C1_S_BIOL,1,2045,2.000985
Globe,C1BFRDF00,C1_S_BIOL,1,2046,1.980636
Globe,C1BFRDF00,C1_S_BIOL,1,2047,1.960287
Globe,C1BFRDF00,C1_S_BIOL,1,2048,1.939938
Globe,C1BFRDF00,C1_S_BIOL,1,2049,1.919589
Globe,C1BFRDF00,C1_S_BIOL,1,2050,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2051,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2052,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2053,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2054,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2055,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2056,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2057,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2058,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2059,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2060,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2061,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2062,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2063,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2064,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2065,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2066,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2067,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2068,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2069,1.89924
Globe,C1BFRDF00,C1_S_BIOL,1,2070,1.89924
Globe,C1BMBRFH1,C1_P_BIOW,1,2010,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2011,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2012,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2013,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2014,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2015,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2016,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2017,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2018,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2019,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2020,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2021,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2022,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2023,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2024,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2025,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2026,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2027,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2028,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2029,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2030,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2031,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2032,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2033,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2034,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2035,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2036,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2037,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2038,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2039,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2040,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2041,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2042,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2043,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2044,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2045,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2046,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2047,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2048,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2049,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2050,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2051,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2052,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2053,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2054,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2055,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2056,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2057,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2058,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2059,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2060,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2061,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2062,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2063,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2064,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2065,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2066,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2067,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2068,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2069,1.43
Globe,C1BMBRFH1,C1_P_BIOW,1,2070,1.43
Globe,C1BMBRFN1,C1_P_BIOW,1,2010,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2011,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2012,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2013,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2014,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2015,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2016,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2017,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2018,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2019,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2020,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2021,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2022,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2023,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2024,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2025,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2026,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2027,1.18
Globe,C1BMBRFN1,C1_P_BIOW,1,2028,1.18
