REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,PETBPLANT,1,2016,C1_F_HEA_I,ID,15.843900539219456
Globe,PETBPLANT,1,2016,C1_F_HEA_I,IN,15.843900539219455
Globe,PETBPLANT,1,2016,C1_P_GAS,ID,4.244753606232786
Globe,PETBPLANT,1,2016,C1_P_GAS,IN,4.244753606232786
Globe,PETBPLANT,1,2016,C1_P_HCO,ID,1.3592750312093755
Globe,PETBPLANT,1,2016,C1_P_HCO,IN,1.3592750312093753
Globe,PETBPLANT,1,2016,C1_P_LFO,ID,19.993266423963867
Globe,PETBPLANT,1,2016,C1_P_LFO,IN,19.993266423963863
Globe,PETBPLANT,1,2017,C1_F_CLS,ID,5.664799299535545
Globe,PETBPLANT,1,2017,C1_F_CLS,IN,5.664799299535545
Globe,PETBPLANT,1,2017,C1_F_HEA_I,ID,16.23078864015687
Globe,PETBPLANT,1,2017,C1_F_HEA_I,IN,16.23078864015687
Globe,PETBPLANT,1,2017,C1_P_GAS,ID,4.3484051444128875
Globe,PETBPLANT,1,2017,C1_P_GAS,IN,4.3484051444128875
Globe,PETBPLANT,1,2017,C1_P_HCO,ID,1.392466815907498
Globe,PETBPLANT,1,2017,C1_P_HCO,IN,1.392466815907498
Globe,PETBPLANT,1,2017,C1_P_LFO,ID,20.48147681503239
Globe,PETBPLANT,1,2017,C1_P_LFO,IN,20.48147681503239
Globe,PETBPLANT,1,2018,C1_F_CLS,ID,5.750216866300819
Globe,PETBPLANT,1,2018,C1_F_CLS,IN,5.750216866300815
Globe,PETBPLANT,1,2018,C1_F_HEA_I,ID,16.607738158451852
Globe,PETBPLANT,1,2018,C1_F_HEA_I,IN,16.60773815845184
Globe,PETBPLANT,1,2018,C1_P_GAS,ID,4.4493940280018505
Globe,PETBPLANT,1,2018,C1_P_GAS,IN,4.449394028001848
Globe,PETBPLANT,1,2018,C1_P_HCO,ID,1.4248059527871095
Globe,PETBPLANT,1,2018,C1_P_HCO,IN,1.4248059527871089
Globe,PETBPLANT,1,2018,C1_P_LFO,ID,20.95714580380198
Globe,PETBPLANT,1,2018,C1_P_LFO,IN,20.957145803801964
Globe,PETBPLANT,1,2019,C1_F_CLS,ID,5.830255201842896
Globe,PETBPLANT,1,2019,C1_F_CLS,IN,5.830255201842896
Globe,PETBPLANT,1,2019,C1_F_HEA_I,ID,16.97497570555321
Globe,PETBPLANT,1,2019,C1_F_HEA_I,IN,16.97497570555321
Globe,PETBPLANT,1,2019,C1_P_GAS,ID,4.547780968676205
Globe,PETBPLANT,1,2019,C1_P_GAS,IN,4.547780968676205
Globe,PETBPLANT,1,2019,C1_P_HCO,ID,1.456311883227774
Globe,PETBPLANT,1,2019,C1_P_HCO,IN,1.456311883227774
Globe,PETBPLANT,1,2019,C1_P_LFO,ID,21.420559349090624
Globe,PETBPLANT,1,2019,C1_P_LFO,IN,21.420559349090624
Globe,PETBPLANT,1,2020,C1_F_CLS,ID,5.905072494693541
Globe,PETBPLANT,1,2020,C1_F_CLS,IN,5.905072494693541
Globe,PETBPLANT,1,2020,C1_F_HEA_I,ID,17.333024808811082
Globe,PETBPLANT,1,2020,C1_F_HEA_I,IN,17.333024808811082
Globe,PETBPLANT,1,2020,C1_P_GAS,ID,4.643706225117961
Globe,PETBPLANT,1,2020,C1_P_GAS,IN,4.643706225117961
Globe,PETBPLANT,1,2020,C1_P_HCO,ID,1.487029521526538
Globe,PETBPLANT,1,2020,C1_P_HCO,IN,1.487029521526538
Globe,PETBPLANT,1,2020,C1_P_LFO,ID,21.87237808504999
Globe,PETBPLANT,1,2020,C1_P_LFO,IN,21.87237808504999
Globe,PETBPLANT,1,2021,C1_F_CLS,ID,5.974911466448282
Globe,PETBPLANT,1,2021,C1_F_CLS,IN,5.974911466448286
Globe,PETBPLANT,1,2021,C1_F_HEA_I,ID,17.68207165201927
Globe,PETBPLANT,1,2021,C1_F_HEA_I,IN,17.68207165201928
Globe,PETBPLANT,1,2021,C1_P_GAS,ID,4.737219677994326
Globe,PETBPLANT,1,2021,C1_P_GAS,IN,4.737219677994329
Globe,PETBPLANT,1,2021,C1_P_HCO,ID,1.5169748407060484
Globe,PETBPLANT,1,2021,C1_P_HCO,IN,1.516974840706049
Globe,PETBPLANT,1,2021,C1_P_LFO,ID,22.31283695522721
Globe,PETBPLANT,1,2021,C1_P_LFO,IN,22.312836955227223
Globe,PETBPLANT,1,2022,C1_F_CLS,ID,6.0399062472297285
Globe,PETBPLANT,1,2022,C1_F_CLS,IN,6.0399062472297285
Globe,PETBPLANT,1,2022,C1_F_HEA_I,ID,18.02260716185858
Globe,PETBPLANT,1,2022,C1_F_HEA_I,IN,18.02260716185858
Globe,PETBPLANT,1,2022,C1_P_GAS,ID,4.828452851912744
Globe,PETBPLANT,1,2022,C1_P_GAS,IN,4.828452851912744
Globe,PETBPLANT,1,2022,C1_P_HCO,ID,1.5461899581967777
Globe,PETBPLANT,1,2022,C1_P_HCO,IN,1.5461899581967777
Globe,PETBPLANT,1,2022,C1_P_LFO,ID,22.74255545530138
Globe,PETBPLANT,1,2022,C1_P_LFO,IN,22.74255545530138
Globe,PETBPLANT,1,2023,C1_F_CLS,ID,6.100285299664704
Globe,PETBPLANT,1,2023,C1_F_CLS,IN,6.100285299664704
Globe,PETBPLANT,1,2023,C1_F_HEA_I,ID,18.35478204974834
Globe,PETBPLANT,1,2023,C1_F_HEA_I,IN,18.35478204974834
Globe,PETBPLANT,1,2023,C1_P_GAS,ID,4.917446124104763
Globe,PETBPLANT,1,2023,C1_P_GAS,IN,4.917446124104763
Globe,PETBPLANT,1,2023,C1_P_HCO,ID,1.5746878037863568
Globe,PETBPLANT,1,2023,C1_P_HCO,IN,1.5746878037863568
Globe,PETBPLANT,1,2023,C1_P_LFO,ID,23.16172376656985
Globe,PETBPLANT,1,2023,C1_P_LFO,IN,23.16172376656985
Globe,PETBPLANT,1,2024,C1_F_CLS,ID,6.156161058276284
Globe,PETBPLANT,1,2024,C1_F_CLS,IN,6.156161058276289
Globe,PETBPLANT,1,2024,C1_F_HEA_I,ID,18.679058351001338
Globe,PETBPLANT,1,2024,C1_F_HEA_I,IN,18.679058351001352
Globe,PETBPLANT,1,2024,C1_P_GAS,ID,5.0043232788655
