REGION,EMISSION,YEAR,VALUE
Globe,CO2EQ,2010,30.717788635025073
Globe,CO2EQ,2011,30.986212856426093
Globe,CO2EQ,2012,31.393844136680247
Globe,CO2EQ,2013,31.893464994256153
Globe,CO2EQ,2014,32.10607231553718
Globe,CO2EQ,2015,32.343514291965946
Globe,CO2EQ,2016,32.497312640083315
Globe,CO2EQ,2017,33.07214255735481
Globe,CO2EQ,2018,33.72446675788843
Globe,CO2EQ,2019,34.05568249676945
Globe,CO2EQ,2020,32.755410626230464
Globe,CO2EQ,2021,30.18829425672456
Globe,CO2EQ,2022,28.541382776674176
Globe,CO2EQ,2023,27.287664813500047
Globe,CO2EQ,2024,26.350043350009848
Globe,CO2EQ,2025,26.335441856042195
Globe,CO2EQ,2026,25.660939463666512
Globe,CO2EQ,2027,25.486779987328095
Globe,CO2EQ,2028,25.290635734827987
Globe,CO2EQ,2029,25.05625713446608
Globe,CO2EQ,2030,24.728777585826908
Globe,CO2EQ,2031,23.730769932912843
Globe,CO2EQ,2032,23.33189930628659
Globe,CO2EQ,2033,22.87099209731565
Globe,CO2EQ,2034,22.329121812237677
Globe,CO2EQ,2035,21.688250463375116
Globe,CO2EQ,2036,21.113475851319286
Globe,CO2EQ,2037,20.92660572576526
Globe,CO2EQ,2038,20.728708638127458
Globe,CO2EQ,2039,20.50909762343244
Globe,CO2EQ,2040,19.884460180496532
Globe,CO2EQ,2041,18.35745559876589
Globe,CO2EQ,2042,18.037934546920432
Globe,CO2EQ,2043,17.56898901329815
Globe,CO2EQ,2044,17.211154474868078
Globe,CO2EQ,2045,10.456404851235213
Globe,CO2EQ,2046,6.476352179437252
Globe,CO2EQ,2047,6.32714014332023
Globe,CO2EQ,2048,0.7000287660569446
Globe,CO2EQ,2049,0.14131233914925545
Globe,CO2EQ,2050,-0.12174026326823549
Globe,CO2EQ,2051,-0.2887955455036158
Globe,CO2EQ,2052,-0.4551699090216801
Globe,CO2EQ,2053,-0.6216193083164221
Globe,CO2EQ,2054,-0.7888116365816322
Globe,CO2EQ,2055,-0.9572500564214703
Globe,CO2EQ,2056,-1.1492176839708668
Globe,CO2EQ,2057,-1.3064392339199518
Globe,CO2EQ,2058,-1.416503952044457
Globe,CO2EQ,2059,-1.526186089521414
Globe,CO2EQ,2060,-1.0005491330308238
Globe,WATER,2010,21.844152275834762
Globe,WATER,2011,22.0369189930123
Globe,WATER,2012,22.201888975293304
Globe,WATER,2013,22.360562460769707
Globe,WATER,2014,22.693792437231064
Globe,WATER,2015,22.729776678702407
Globe,WATER,2016,22.839717545070947
Globe,WATER,2017,22.99004342534114
Globe,WATER,2018,23.084164336927305
Globe,WATER,2019,23.199736509415747
Globe,WATER,2020,23.281020273226815
Globe,WATER,2021,24.03656263573752
Globe,WATER,2022,24.8334133696191
Globe,WATER,2023,25.80935519429132
Globe,WATER,2024,26.96042143613457
Globe,WATER,2025,28.202742740081607
Globe,WATER,2026,29.48048077125615
Globe,WATER,2027,30.73297470484205
Globe,WATER,2028,32.006554607238776
Globe,WATER,2029,33.27620149121556
Globe,WATER,2030,34.60443010565655
Globe,WATER,2031,35.93208041024581
Globe,WATER,2032,37.3950704159156
Globe,WATER,2033,38.90248231365617
Globe,WATER,2034,40.47472344564791
Globe,WATER,2035,42.119428248984775
Globe,WATER,2036,43.83080009949596
Globe,WATER,2037,45.62852263513057
Globe,WATER,2038,47.522157851165595
Globe,WATER,2039,49.50335238707318
Globe,WATER,2040,51.57428275966105
Globe,WATER,2041,59.999675928355245
Globe,WATER,2042,62.250842904815975
Globe,WATER,2043,64.63865974608753
Globe,WATER,2044,67.13483989393931
Globe,WATER,2045,71.23889114716603
Globe,WATER,2046,74.80572935388905
Globe,WATER,2047,77.65138883005339
Globe,WATER,2048,81.76258121075936
Globe,WATER,2049,84.91891293611943
Globe,WATER,2050,88.19963039035233
Globe,WATER,2051,91.47417679569733
Globe,WATER,2052,94.9088714828441
Globe,WATER,2053,98.51120484606041
Globe,WATER,2054,102.29072675313479
Globe,WATER,2055,106.25611143486711
Globe,WATER,2056,107.76503727999429
Globe,WATER,2057,107.92797558641419
Globe,WATER,2058,107.97522853182271
Globe,WATER,2059,108.0224788672968
Globe,WATER,2060,107.18548861301464
