REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2032,110.79405933235438
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2033,110.89840450491518
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2034,97.48449527021032
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2035,98.5113834575432
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2036,73.7061029429926
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2037,106.18414050565258
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2038,111.1759028774071
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2039,75.73423969908154
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2040,79.86541850120918
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2041,80.01929187676963
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2042,80.61959562300265
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2043,81.04293964392856
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2044,80.72477069237122
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2045,82.41133627126445
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2046,80.86549650477245
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2047,80.87765082771027
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2048,65.73138284308635
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2049,66.95200809280891
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2050,78.26676620420001
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2051,75.9537214519619
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2052,71.58608548592807
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2053,73.49561927969992
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2054,73.8884646583943
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2055,74.27911465666338
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2056,79.06149159159801
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2057,82.56440473152863
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2058,82.5644099784479
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2059,82.5644099784479
Globe,ID,C1HTOOTFI,1,C1_F_HEA_I,2060,59.18244080835133
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2010,27.178488577923726
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2011,29.770142527111965
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2012,28.53250076711197
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2013,44.911408942849775
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2014,47.877653160427
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2015,50.00345690621707
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2016,57.47741982627974
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2017,56.24303166627974
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2018,55.04131355557647
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2019,56.329805395576486
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2020,57.61829723557648
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2021,78.9222216860432
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2022,55.658105963650605
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2023,17.311697971889878
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2025,17.888234888961478
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2026,10.406626708344596
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2027,6.675902941420043
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2028,3.69644546082828
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2029,0.719288536591754
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2040,0.9970409093860707
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2041,2.7329420131746898
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2042,9.453603619896535
Globe,ID,C1HTOOTFR,1,C1_F_HEA_R,2044,7.673336157673176
Globe,ID,C1HYDMP00,1,C1_S_ELC,2010,11.61272305728126
Globe,ID,C1HYDMP00,1,C1_S_ELC,2011,12.7438678944
Globe,ID,C1HYDMP00,1,C1_S_ELC,2012,13.354916683680004
Globe,ID,C1HYDMP00,1,C1_S_ELC,2013,13.984692495840005
Globe,ID,C1HYDMP00,1,C1_S_ELC,2014,14.26721153616
Globe,ID,C1HYDMP00,1,C1_S_ELC,2015,13.914787064523646
Globe,ID,C1HYDMP00,1,C1_S_ELC,2016,15.15780110592
Globe,ID,C1HYDMP00,1,C1_S_ELC,2017,15.119340770827844
Globe,ID,C1HYDMP00,1,C1_S_ELC,2018,15.466178281628627
Globe,ID,C1HYDMP00,1,C1_S_ELC,2019,15.814403142472614
Globe,ID,C1HYDMP00,1,C1_S_ELC,2020,16.9001424
Globe,ID,C1HYDMP00,1,C1_S_ELC,2021,16.582995066407154
Globe,ID,C1HYDMP00,1,C1_S_ELC,2022,16.858073376
Globe,ID,C1HYDMP00,1,C1_S_ELC,2023,17.040856032
Globe,ID,C1HYDMP00,1,C1_S_ELC,2024,17.721213696
Globe,ID,C1HYDMP00,1,C1_S_ELC,2025,18.777291264
Globe,ID,C1HYDMP00,1,C1_S_ELC,2026,19.234220998968365
Globe,ID,C1HYDMP00,1,C1_S_ELC,2027,20.019461123421344
Globe,ID,C1HYDMP00,1,C1_S_ELC,2028,20.41624323577744
Globe,ID,C1HYDMP00,1,C1_S_ELC,2029,20.81163799809034
Globe,ID,C1HYDMP00,1,C1_S_ELC,2030,21.207032760403223
Globe,ID,C1HYDMP00,1,C1_S_ELC,2031,21.49282686930308
Globe,ID,C1HYDMP00,1,C1_S_ELC,2032,21.77862097820292
Globe,ID,C1HYDMP00,1,C1_S_ELC,2033,23.06978236800001
Globe,ID,C1HYDMP00,1,C1_S_ELC,2034,22.348821845959417
Globe,ID,C1HYDMP00,1,C1_S_ELC,2035,23.667452640000008
Globe,ID,C1HYDMP00,1,C1_S_ELC,2036,22.8690781121606
Globe,ID,C1HYDMP00,1,C1_S_ELC,2037,23.81305041471786
Globe,ID,C1HYDMP00,1,C1_S_ELC,2038,23.339389776806453
Globe,ID,C1HYDMP00,1,C1_S_ELC,2039,24.64954675200001
Globe,ID,C1HYDMP00,1,C1_S_ELC,2040,24.89470761600001
Globe,ID,C1HYDMP00,1,C1_S_ELC,2041,24.01641659788959
Globe,ID,C1HYDMP00,1,C1_S_ELC,2042,25.32990441600001
Globe,ID,C1HYDMP00,1,C1_S_ELC,2043,24.43262161085053
Globe,ID,C1HYDMP00,1,C1_S_ELC,2044,25.765101216000016
Globe,ID,C1HYDMP00,1,C1_S_ELC,2045,25.982699616000016
Globe,ID,C1HYDMP00,1,C1_S_ELC,2046,24.991723678261398
Globe,ID,C1HYDMP00,1,C1_S_ELC,2047,25.13462073271132
Globe,ID,C1HYDMP00,1,C1_S_ELC,2048,25.27751778716124
Globe,ID,C1HYDMP00,1,C1_S_ELC,2049,25.42041484161117
Globe,ID,C1HYDMP00,1,C1_S_ELC,2050,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2051,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2052,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2053,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2054,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2055,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2056,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2057,26.729787456000025
Globe,ID,C1HYDMP00,1,C1_S_ELC,2058,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2059,25.563311896061087
Globe,ID,C1HYDMP00,1,C1_S_ELC,2060,25.563311896061087
Globe,ID,C1HYMIP00,1,C1_S_ELC,2010,0.909561312
Globe,ID,C1HYMIP00,1,C1_S_ELC,2011,0.897956064
Globe,ID,C1HYMIP00,1,C1_S_ELC,2012,0.887801472
Globe,ID,C1HYMIP00,1,C1_S_ELC,2013,0.876196224
Globe,ID,C1HYMIP00,1,C1_S_ELC,2014,3.65565312
Globe,ID,C1HYMIP00,1,C1_S_ELC,2016,3.5105530209557063
Globe,ID,C1HYMIP00,1,C1_S_ELC,2018,3.3426580268156227
Globe,ID,C1HYMIP00,1,C1_S_ELC,2019,3.2695339491791406
Globe,ID,C1HYMIP00,1,C1_S_ELC,2020,3.1890182680270565
Globe,ID,C1HYMIP00,1,C1_S_ELC,2022,3.3207472021086626
Globe,ID,C1HYMIP00,1,C1_S_ELC,2023,3.5385355199790527
Globe,ID,C1HYMIP00,1,C1_S_ELC,2024,0.24087043141372408
Globe,ID,C1HYMIP00,1,C1_S_ELC,2025,3.2567227200000004
Globe,ID,C1HYMIP00,1,C1_S_ELC,2026,1.0467405751341918
Globe,ID,C1HYMIP00,1,C1_S_ELC,2027,1.3776664502238718
Globe,ID,C1HYMIP00,1,C1_S_ELC,2028,1.5817088291651766
Globe,ID,C1HYMIP00,1,C1_S_ELC,2029,1.6931605487549648
Globe,ID,C1HYMIP00,1,C1_S_ELC,2030,1.734311952911194
Globe,ID,C1HYMIP00,1,C1_S_ELC,2031,1.7813574554728349
Globe,ID,C1HYMIP00,1,C1_S_ELC,2032,1.9200924597931488
Globe,ID,C1HYMIP00,1,C1_S_ELC,2033,1.9673700944484287
Globe,ID,C1HYMIP00,1,C1_S_ELC,2034,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2035,2.0571428571428574
Globe,ID,C1HYMIP00,1,C1_S_ELC,2036,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2037,1.9673700944484296
Globe,ID,C1HYMIP00,1,C1_S_ELC,2038,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2039,1.9673700944484296
Globe,ID,C1HYMIP00,1,C1_S_ELC,2040,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2041,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2042,2.0571428571428574
Globe,ID,C1HYMIP00,1,C1_S_ELC,2043,1.9673700944484296
Globe,ID,C1HYMIP00,1,C1_S_ELC,2044,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2045,2.0571428571428574
Globe,ID,C1HYMIP00,1,C1_S_ELC,2046,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2047,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2048,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2049,1.9673700944484291
Globe,ID,C1HYMIP00,1,C1_S_ELC,2050,1.9673700944484291
Globe,ID,C1HYMIP00,1,C1_S_ELC,2051,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2052,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2053,1.9673700944484296
Globe,ID,C1HYMIP00,1,C1_S_ELC,2054,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2055,2.0571428571428574
Globe,ID,C1HYMIP00,1,C1_S_ELC,2056,1.9673700944484296
Globe,ID,C1HYMIP00,1,C1_S_ELC,2057,2.0571428571428574
Globe,ID,C1HYMIP00,1,C1_S_ELC,2058,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2059,1.9673700944484267
Globe,ID,C1HYMIP00,1,C1_S_ELC,2060,1.9673700944484296
Globe,ID,C1LFAVF00,1,C1_F_MOT,2010,2.6620117826751035
Globe,ID,C1LFAVF00,1,C1_F_MOT,2012,2.9893083133318794
Globe,ID,C1LFAVF00,1,C1_F_MOT,2013,3.135500763691905
Globe,ID,C1LFAVF00,1,C1_F_MOT,2015,3.454069386864499
Globe,ID,C1LFAVF00,1,C1_F_MOT,2017,1.824311038923212
Globe,ID,C1LFAVF00,1,C1_F_MOT,2019,4.191577569277766
Globe,ID,C1LFAVF00,1,C1_F_MOT,2020,4.398865372027057
Globe,ID,C1LFAVF00,1,C1_F_MOT,2023,5.090552040148375
Globe,ID,C1LFAVF00,1,C1_F_MOT,2024,4.2802813968762905
Globe,ID,C1LFAVF00,1,C1_F_MOT,2025,5.6098625354571245
Globe,ID,C1LFAVF00,1,C1_F_MOT,2027,6.185904429413048
Globe,ID,C1LFAVF00,1,C1_F_MOT,2030,7.165612044512328
Globe,ID,C1LFAVF00,1,C1_F_MOT,2032,7.90530220379664
Globe,ID,C1LFAVF00,1,C1_F_MOT,2033,8.304603971197906
Globe,ID,C1LFAVF00,1,C1_F_MOT,2036,9.629063931922323
Globe,ID,C1LFAVF00,1,C1_F_MOT,2037,2.308551487539378
Globe,ID,C1LFAVF00,1,C1_F_MOT,2039,5.1761489668674585
Globe,ID,C1LFAVF00,1,C1_F_MOT,2040,10.6945132432574
Globe,ID,C1LFAVF00,1,C1_F_MOT,2042,12.21715225436864
Globe,ID,C1LFAVF00,1,C1_F_MOT,2045,15.062186340824788
Globe,ID,C1LFAVF00,1,C1_F_MOT,2046,14.1235207529651
Globe,ID,C1LFAVF00,1,C1_F_MOT,2047,16.648483526074624
Globe,ID,C1LFAVF00,1,C1_F_MOT,2048,17.50381845952433
Globe,ID,C1LFAVF00,1,C1_F_MOT,2050,2.221940207280711
Globe,ID,C1LFAVF00,1,C1_F_MOT,2051,13.617580996842351
Globe,ID,C1LFAVF00,1,C1_F_MOT,2053,1.4993271505876553
Globe,ID,C1LFAVF00,1,C1_F_MOT,2054,18.559346263276048
Globe,ID,C1LFAVF00,1,C1_F_MOT,2055,17.77838606322063
Globe,ID,C1LFAVF00,1,C1_F_MOT,2057,18.559346263276048
Globe,ID,C1LFAVF00,1,C1_F_MOT,2058,19.35631682304168
Globe,ID,C1LFAVF00,1,C1_F_MOT,2059,16.681029476391902
Globe,ID,C1LFAVF00,1,C1_F_MOT,2060,9.565719585192456
Globe,ID,C1LFRDF00,1,C1_F_RD,2010,18.0194
Globe,ID,C1LFRDF00,1,C1_F_RD,2011,18.7464
Globe,ID,C1LFRDF00,1,C1_F_RD,2012,19.4933
Globe,ID,C1LFRDF00,1,C1_F_RD,2013,20.2832
Globe,ID,C1LFRDF00,1,C1_F_RD,2014,21.0712
Globe,ID,C1LFRDF00,1,C1_F_RD,2015,21.85730000000001
Globe,ID,C1LFRDF00,1,C1_F_RD,2016,22.455100000000005
Globe,ID,C1LFRDF00,1,C1_F_RD,2017,23.050199999999993
Globe,ID,C1LFRDF00,1,C1_F_RD,2018,23.632899999999992
Globe,ID,C1LFRDF00,1,C1_F_RD,2019,24.22320000000001
Globe,ID,C1LFRDF00,1,C1_F_RD,2020,24.7913
Globe,ID,C1LFRDF00,1,C1_F_RD,2021,25.630000000000003
Globe,ID,C1LFRDF00,1,C1_F_RD,2022,26.129999999999995
Globe,ID,C1LFRDF00,1,C1_F_RD,2023,26.63
Globe,ID,C1LFRDF00,1,C1_F_RD,2024,27.13000000000001
Globe,ID,C1LFRDF00,1,C1_F_RD,2025,27.610000000000007
Globe,ID,C1LFRDF00,1,C1_F_RD,2026,28.06
Globe,ID,C1LFRDF00,1,C1_F_RD,2027,28.50000000000001
Globe,ID,C1LFRDF00,1,C1_F_RD,2028,28.94000000000001
Globe,ID,C1LFRDF00,1,C1_F_RD,2029,29.37
Globe,ID,C1LFRDF00,1,C1_F_RD,2030,29.78
Globe,ID,C1LFRDF00,1,C1_F_RD,2031,30.3
Globe,ID,C1LFRDF00,1,C1_F_RD,2032,30.810000000000016
Globe,ID,C1LFRDF00,1,C1_F_RD,2033,31.3
Globe,ID,C1LFRDF00,1,C1_F_RD,2034,31.770000000000007
Globe,ID,C1LFRDF00,1,C1_F_RD,2035,32.21999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2036,32.84999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2037,33.48999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2038,34.11999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2039,34.75000000000002
Globe,ID,C1LFRDF00,1,C1_F_RD,2040,35.379999999999995
Globe,ID,C1LFRDF00,1,C1_F_RD,2041,35.96999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2042,36.56
Globe,ID,C1LFRDF00,1,C1_F_RD,2043,37.150000000000006
Globe,ID,C1LFRDF00,1,C1_F_RD,2044,37.74
Globe,ID,C1LFRDF00,1,C1_F_RD,2045,38.33
Globe,ID,C1LFRDF00,1,C1_F_RD,2046,38.89
Globe,ID,C1LFRDF00,1,C1_F_RD,2047,39.44999999999999
Globe,ID,C1LFRDF00,1,C1_F_RD,2048,40.010000000000005
Globe,ID,C1LFRDF00,1,C1_F_RD,2049,40.57
Globe,ID,C1LFRDF00,1,C1_F_RD,2050,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2051,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2052,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2053,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2054,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2055,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2056,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2057,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2058,41.13
Globe,ID,C1LFRDF00,1,C1_F_RD,2059,41.129999999999995
Globe,ID,C1LFRDF00,1,C1_F_RD,2060,41.13
Globe,ID,C1LFRLF00,1,C1_F_RL,2012,15.753873008946108
Globe,ID,C1LFRLF00,1,C1_F_RL,2015,16.735762600916434
Globe,ID,C1LFRLF00,1,C1_F_RL,2017,16.23390792057604
Globe,ID,C1LFRLF00,1,C1_F_RL,2019,15.622954396683395
Globe,ID,C1LFRLF00,1,C1_F_RL,2020,15.92843115862972
Globe,ID,C1LFRLF00,1,C1_F_RL,2025,14.77198341697578
Globe,ID,C1LFRLF00,1,C1_F_RL,2027,15.40475670957888
Globe,ID,C1LFRLF00,1,C1_F_RL,2030,16.419375954614882
Globe,ID,C1LFRLF00,1,C1_F_RL,2032,17.16124809077024
Globe,ID,C1LFRLF00,1,C1_F_RL,2033,17.53218415884792
Globe,ID,C1LFRLF00,1,C1_F_RL,2039,20.76150992799477
Globe,ID,C1LFRLF00,1,C1_F_RL,2043,23.24896356098625
Globe,ID,C1LFRLF00,1,C1_F_RL,2045,24.492690377482
Globe,ID,C1LFRLF00,1,C1_F_RL,2046,25.11455378572987
Globe,ID,C1LFRLF00,1,C1_F_RL,2048,26.358280602225616
Globe,ID,C1LFRLF00,1,C1_F_RL,2050,27.59109753436613
Globe,ID,C1LFRLF00,1,C1_F_RL,2051,27.59109753436613
Globe,ID,C1LFRLF00,1,C1_F_RL,2054,27.59109753436613
Globe,ID,C1LFRLF00,1,C1_F_RL,2055,27.59109753436613
Globe,ID,C1LFRLF00,1,C1_F_RL,2056,18.034405925305705
Globe,ID,C1LFRLF00,1,C1_F_RL,2057,27.59109753436613
Globe,ID,C1LFRLF00,1,C1_F_RL,2060,12.271398620013477
Globe,ID,C1MHMRF00,1,C1_F_MOT,2030,9.218154476242413
Globe,ID,C1MHMRF00,1,C1_F_MOT,2032,5.690363033796404
Globe,ID,C1MHMRF00,1,C1_F_MOT,2033,63.76460770893007
Globe,ID,C1MHMRF00,1,C1_F_MOT,2034,91.87768481399021
Globe,ID,C1MHMRF00,1,C1_F_MOT,2035,122.03060424619146
Globe,ID,C1MHMRF00,1,C1_F_MOT,2036,160.46006230056307
Globe,ID,C1MHMRF00,1,C1_F_MOT,2037,201.2775467673588
Globe,ID,C1MHMRF00,1,C1_F_MOT,2038,176.58285495624338
Globe,ID,C1MHMRF00,1,C1_F_MOT,2039,290.8475246952648
Globe,ID,C1MHMRF00,1,C1_F_MOT,2040,296.82179659407853
Globe,ID,C1MHMRF00,1,C1_F_MOT,2041,356.44317978475686
Globe,ID,C1MHMRF00,1,C1_F_MOT,2042,414.09253580853766
Globe,ID,C1MHMRF00,1,C1_F_MOT,2043,367.8371589504336
Globe,ID,C1MHMRF00,1,C1_F_MOT,2044,482.8845068576157
Globe,ID,C1MHMRF00,1,C1_F_MOT,2045,468.9896406556055
Globe,ID,C1MHMRF00,1,C1_F_MOT,2046,386.3687024876761
Globe,ID,C1MHMRF00,1,C1_F_MOT,2047,464.1638915853469
Globe,ID,C1MHMRF00,1,C1_F_MOT,2048,495.2412926666551
Globe,ID,C1MHMRF00,1,C1_F_MOT,2049,469.9081339474075
Globe,ID,C1MHMRF00,1,C1_F_MOT,2050,411.3196007598272
Globe,ID,C1MHMRF00,1,C1_F_MOT,2051,652.4577719041196
Globe,ID,C1MHMRF00,1,C1_F_MOT,2052,417.3233973841512
Globe,ID,C1MHMRF00,1,C1_F_MOT,2053,316.7877651889092
Globe,ID,C1MHMRF00,1,C1_F_MOT,2054,707.2703469343224
Globe,ID,C1MHMRF00,1,C1_F_MOT,2055,284.8347993787163
Globe,ID,C1MHMRF00,1,C1_F_MOT,2056,319.33727519129496
Globe,ID,C1MHMRF00,1,C1_F_MOT,2057,707.2703469343226
Globe,ID,C1MHMRF00,1,C1_F_MOT,2058,707.2703469343226
Globe,ID,C1MHMRF00,1,C1_F_MOT,2059,707.2703469343226
Globe,ID,C1MHMRF00,1,C1_F_MOT,2060,550.4807434784083
Globe,ID,C1NG00I00,1,C1_P_GAS,2010,113.38763371638998
Globe,ID,C1NG00I00,1,C1_P_GAS,2011,70.77162370569252
Globe,ID,C1NG00I00,1,C1_P_GAS,2012,102.4244934602878
Globe,ID,C1NG00I00,1,C1_P_GAS,2013,67.43122477224883
Globe,ID,C1NG00I00,1,C1_P_GAS,2014,58.093298444424974
Globe,ID,C1NG00I00,1,C1_P_GAS,2015,101.50649825834324
Globe,ID,C1NG00I00,1,C1_P_GAS,2016,102.91380987998592
Globe,ID,C1NG00I00,1,C1_P_GAS,2017,83.38163405538015
Globe,ID,C1NG00I00,1,C1_P_GAS,2018,76.57814388068219
Globe,ID,C1NG00I00,1,C1_P_GAS,2019,78.07126652582853
Globe,ID,C1NG00I00,1,C1_P_GAS,2020,118.57087754476107
Globe,ID,C1NG00I00,1,C1_P_GAS,2021,120.30576301249826
Globe,ID,C1NG00I00,1,C1_P_GAS,2022,146.9586757634108
Globe,ID,C1NG00I00,1,C1_P_GAS,2023,192.6
Globe,ID,C1NG00I00,1,C1_P_GAS,2024,197.8
Globe,ID,C1NG00I00,1,C1_P_GAS,2025,203.0
Globe,ID,C1NG00I00,1,C1_P_GAS,2026,208.2
Globe,ID,C1NG00I00,1,C1_P_GAS,2027,208.3422707695534
Globe,ID,C1NG00I00,1,C1_P_GAS,2028,199.92751880852927
Globe,ID,C1NG00I00,1,C1_P_GAS,2029,151.4258801262722
Globe,ID,C1NG00I00,1,C1_P_GAS,2030,151.3375754387097
Globe,ID,C1NG00I00,1,C1_P_GAS,2031,141.521727015782
Globe,ID,C1NG00I00,1,C1_P_GAS,2032,147.2161093887334
Globe,ID,C1NG00I00,1,C1_P_GAS,2033,149.71687033302214
Globe,ID,C1NG00I00,1,C1_P_GAS,2034,110.55313706237683
Globe,ID,C1NG00I00,1,C1_P_GAS,2035,70.08154387623694
Globe,ID,C1NG00I00,1,C1_P_GAS,2036,60.463160707374456
Globe,ID,C1NG00I00,1,C1_P_GAS,2037,93.17733244633668
Globe,ID,C1NG00I00,1,C1_P_GAS,2038,84.1942077160047
Globe,ID,C1NG00I00,1,C1_P_GAS,2039,54.08076384041617
Globe,ID,C1NG00I00,1,C1_P_GAS,2040,52.60133350255849
Globe,ID,C1NG00I00,1,C1_P_GAS,2041,55.520049653342966
Globe,ID,C1NG00I00,1,C1_P_GAS,2042,45.01699212768104
Globe,ID,C1NG00I00,1,C1_P_GAS,2043,46.5734871966888
Globe,ID,C1NG00I00,1,C1_P_GAS,2044,36.11045819447148
Globe,ID,C1NG00I00,1,C1_P_GAS,2045,123.3438493567726
Globe,ID,C1NG00I00,1,C1_P_GAS,2046,118.74551102356536
Globe,ID,C1NG00I00,1,C1_P_GAS,2047,108.16469538669196
Globe,ID,C1NG00I00,1,C1_P_GAS,2048,246.20255746068656
Globe,ID,C1NG00I00,1,C1_P_GAS,2049,250.96908233918407
Globe,ID,C1NG00I00,1,C1_P_GAS,2050,256.59597012044526
Globe,ID,C1NG00I00,1,C1_P_GAS,2051,279.7795478933545
Globe,ID,C1NG00I00,1,C1_P_GAS,2052,248.4063801242839
Globe,ID,C1NG00I00,1,C1_P_GAS,2053,248.44000769009125
Globe,ID,C1NG00I00,1,C1_P_GAS,2054,271.00587384302776
Globe,ID,C1NG00I00,1,C1_P_GAS,2055,242.73807583120447
Globe,ID,C1NG00I00,1,C1_P_GAS,2056,249.5574010509972
Globe,ID,C1NG00I00,1,C1_P_GAS,2057,302.6462125850184
Globe,ID,C1NG00I00,1,C1_P_GAS,2058,254.94743570540143
Globe,ID,C1NG00I00,1,C1_P_GAS,2059,268.67107674268414
Globe,ID,C1NG00I00,1,C1_P_GAS,2060,259.9999999999998
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2010,33.88247169916776
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2011,33.88247169916776
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2012,33.88247169916776
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2013,16.269175363429948
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2014,12.068542985852726
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2015,8.70835108006266
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2022,20.336314209800847
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2023,55.757221245325056
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2024,70.12389904862319
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2025,49.292944547425165
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2026,53.8123139034503
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2027,54.58309940213834
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2028,54.58309940213833
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2029,54.58309940213833
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2030,54.58309940213834
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2031,49.80495114990182
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2032,47.14457301331005
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2033,44.49410476107354
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2034,41.83372662448178
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2035,39.183258372245255
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2036,36.52288023565351
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2037,33.87241198341695
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2038,31.212033846825204
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2039,28.562565594588698
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2040,24.90414654861088
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2041,20.38477719258574
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2042,10.869737449272131
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2043,19.447132324182743
Globe,ID,C1NGBRFN1,1,C1_F_HEA_R,2044,9.970221216748463
